"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016570","GO:0016570","histone modification","99/1586","294/9821",5.07889619046337e-14,8.39287595474071e-12,7.96584770925307e-12,"Sart3/Sf3b1/Gatad2b/Sfpq/Chd4/Atrx/Mta2/Taf9/Nelfe/Mecp2/Trip12/Mbd3/Phf2/Dr1/Sphk2/Snw1/Ncor1/Paxip1/Mybbp1a/Iws1/Paxbp1/Fbl/Dek/Mta1/Mbd2/Rps6ka5/Wac/Pml/Ddx21/Smarca4/Smarca5/Nipbl/Cdk9/Cdc73/Ep400/Actl6a/Akap8/Akap8l/App/Atf2/Auts2/Babam1/Carm1/Chtop/Crebbp/Ctr9/Dmap1/Dpy30/Ehmt1/Eny2/Epc1/Fbll1/Gatad2a/Hdac2/Hdac3/Hdac9/Ing3/Isl1/Jade3/Jmjd1c/Kdm3b/Kdm5c/Ldb1/Msl1/Mta3/Ncoa6/Nelfa/Nsd1/Nsd3/Paf1/Pagr1a/Pih1d1/Prkd1/Prmt1/Prmt7/Pwp1/Rbbp4/Rbbp5/Rbbp7/Ring1/Rnf2/Rnf20/Rtf1/Sap30bp/Setd1a/Setd2/Setdb1/Setdb2/Sin3a/Smarcb1/Taf12/Taf7/Tbl1x/Trmt112/Ufl1/Usp16/Vps72/Wdr5/Wdr77",99
"GO:0006352","GO:0006352","DNA-templated transcription initiation","43/1586","85/9821",1.61103288164373e-13,2.40459649785985e-11,2.28225099565964e-11,"Sub1/Bclaf1/Gtf2f2/Gtf2a1/Taf9/Dr1/Paxip1/Gtf2b/Polr2d/Taf9b/Med1/Gtf3c5/Cand1/Smarca5/Hmgb1/Atf7ip/Brf1/Cdk7/Crcp/Creb1/Ercc1/Ercc3/Gtf2e1/Gtf2e2/Gtf2h5/Maz/Med17/Med27/Med28/Med29/Med4/Med6/Med8/Med9/Ncoa6/Psmc6/Taf12/Taf3/Taf4b/Taf7/Taf8/Thra/Ubtf",43
"GO:0006406","GO:0006406","mRNA export from nucleus","31/1586","50/9821",2.82144854409885e-13,4.07963825423293e-11,3.87206688354619e-11,"Hnrnpa2b1/Sarnp/Poldip3/Pabpn1/Iws1/Polr2d/Zc3h11a/Ncbp3/Ddx39b/Srsf3/Thoc2/Akap8l/Alyref/Casc3/Chtop/Eif4a3/Eny2/Fyttd1/Gle1/Magoh/Mcm3ap/Ncbp2/Nup107/Nup133/Nup155/Nup88/Nxf1/Setd2/Thoc1/Thoc7/Ythdc1",31
"GO:2000112","GO:2000112","regulation of cellular macromolecule biosynthetic process","108/1586","343/9821",5.30400260118701e-13,7.4368545562704e-11,7.05846853338189e-11,"Ncl/Rpl26/Ilf3/Npm1/Dhx9/Sarnp/Rps3/Rpl22/Elavl4/Rpl13a/Ythdf3/Poldip3/Khdrbs1/Larp4b/Khsrp/Rabl3/Ctif/Eif4enif1/Larp4/Gcn1/Rbms3/Gemin5/Rpl10/Eif3e/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Cpeb4/Lsm14b/Ddx39b/Pml/Rack1/Ago3/Akt2/App/Bzw2/Caprin2/Casc3/Cirbp/Cnbp/Cnot1/Cnot10/Cnot11/Coa3/Cpeb1/Cpeb3/Dapk1/Dcp1a/Dcp1b/Dcp2/Dcps/Dnajc1/Dus3l/Eif1/Eif2ak3/Eif2ak4/Eif2b5/Eif2s3x/Eif3k/Eif4a3/Eif4e2/Eif5b/Exosc9/Fmr1/Fto/Gfpt1/Gle1/Itm2c/Ldb1/Lsm14a/Magoh/Mettl14/Mettl16/Mettl3/Mex3d/Mknk1/Mlh1/Msi1/Msi2/Mtor/Mustn1/Nat10/Ncbp2/Ogfod1/Paip2/Pan2/Pan3/Pelo/Ppp1r3a/Prmt1/Pum1/Pum2/Pus7/Rbm3/Rc3h2/Rpl38/Rplp1/Soat1/Tarbp2/Tnrc6c/Tut4/Tut7/Unk/Usp16/Ybx1/Ythdf2",108
"GO:0002181","GO:0002181","cytoplasmic translation","54/1586","126/9821",7.88091857571449e-13,1.04481593231868e-10,9.91655857412108e-11,"Rpsa/Rpl24/Rpl4/Rpl14/Rpl19/Rpl26/Rpl29/Rps6/Rpl7a/Rpl13/Rpl7/Rps20/Dhx9/Rplp2/Rplp0/Rpl36/Rps25/Rpl34/Rps8/Rpl3/Rpl23a/Rps3/Rpl22/Rpl13a/Rps17/Eif3a/Rps10/Rps21/Rpl28/Cpeb4/Rpl17/Rpl11/Rps13/Rps28/Rps26/Cnbp/Cpeb1/Cpeb3/Dhx29/Drg1/Eif2d/Eif2s3x/Fmr1/Mettl3/Ncbp2/Rpl38/Rplp1/Rps11/Rps15/Rps27a/Rps5/Unk/Ybx1/Ythdf2",54
"GO:0006401","GO:0006401","RNA catabolic process","74/1586","202/9821",7.90329752132133e-13,1.04481593231868e-10,9.91655857412108e-11,"Ddx5/Npm1/Dhx9/Thrap3/Rbm10/Ssb/Elavl4/Dkc1/Pcbp4/Exosc10/Ythdf3/Larp4b/Khsrp/Ctif/Eif4enif1/Zc3h4/Zcchc17/Fen1/Eif3e/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Gtpbp1/Zc3h14/Zc3h18/Ago3/Brf1/Cacng7/Casc3/Cirbp/Cnot1/Cnot10/Cnot11/Cpeb3/Dcp1a/Dcp1b/Dcp2/Dcps/Dicer1/Eif4a3/Exosc9/Fmr1/Fto/Magoh/Mettl14/Mettl16/Mettl3/Mex3d/Mlh1/Mtor/Ncbp2/Pan2/Pan3/Pelo/Phax/Pum1/Pum2/Rc3h2/Rnaseh2b/Rnps1/Smg6/Smg8/Tirap/Tnrc6c/Trir/Tut4/Tut7/Upf2/Ybx1/Ythdf2/Zpr1/Zswim8",74
"GO:0065004","GO:0065004","protein-DNA complex assembly","44/1586","94/9821",2.69818004374125e-12,3.28538922694494e-10,3.11822912534308e-10,"Sart3/Npm1/Set/Atrx/Gtf2f2/Gtf2a1/Ssrp1/Taf9/Cenpv/Dr1/Hells/Gtf2b/Smarca2/Med1/Cand1/Smarca4/Smarca5/Hmgb1/Anp32b/Atf7ip/Brf1/Creb1/Dicer1/Gtf2h5/H2bc12/Macroh2a2/Med17/Med27/Med28/Med29/Med4/Med6/Med8/Med9/Nasp/Psmc6/Senp6/Taf12/Taf3/Taf7/Taf8/Thra/Tspyl4/Tspyl5",44
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process","101/1586","327/9821",1.12312099220145e-11,1.22372206698302e-09,1.16145927529561e-09,"Ncl/Rpl26/Ilf3/Npm1/Dhx9/Sarnp/Rps3/Rpl22/Elavl4/Rpl13a/Ythdf3/Poldip3/Khdrbs1/Larp4b/Khsrp/Ctif/Sphk2/Eif4enif1/Larp4/Gcn1/Rbms3/Gemin5/Rpl10/Eif3e/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Cpeb4/Lsm14b/Ddx39b/Pml/Rack1/Ago3/Akt2/App/Bzw2/Caprin2/Casc3/Cirbp/Cnbp/Cnot1/Cnot10/Cnot11/Coa3/Cpeb1/Cpeb3/Dapk1/Dcp1a/Dcp1b/Dcp2/Dcps/Dnajc1/Dus3l/Eif1/Eif2ak3/Eif2ak4/Eif2b5/Eif2s3x/Eif3k/Eif4a3/Eif4e2/Eif5b/Exosc9/Fmr1/Fto/Gle1/Lsm14a/Magoh/Mettl14/Mettl16/Mettl3/Mex3d/Mknk1/Mlh1/Msi1/Msi2/Mtor/Nat10/Ncbp2/Ogfod1/Paip2/Pan2/Pan3/Pelo/Pum1/Pum2/Pus7/Rbm3/Rc3h2/Rpl38/Rplp1/Tarbp2/Tnrc6c/Tut4/Tut7/Unk/Usp16/Ybx1/Ythdf2",101
"GO:0043414","GO:0043414","macromolecule methylation","69/1586","192/9821",1.32884296143592e-11,1.36879134085038e-09,1.29914744668656e-09,"Trim28/Ilf3/Atrx/Mta2/Nelfe/Mecp2/Hells/Snw1/Mepce/Paxip1/Iws1/Paxbp1/Fbl/Smarca4/Smarca5/Atf7ip/Auts2/Carm1/Cbll1/Chtop/Crebbp/Ctr9/Dpy30/Ehmt1/Fam98b/Fbll1/Ftsj3/Gnas/Hdac2/Larp7/Mettl14/Mettl16/Mettl3/Mphosph8/Mtr/Ncoa6/Nelfa/Nop2/Nsd1/Nsd3/Nsun6/Paf1/Pagr1a/Parp1/Pih1d1/Prmt1/Prmt7/Pwp1/Rbbp5/Rbm15/Rnf20/Rtf1/Setd1a/Setd2/Setd3/Setdb1/Setdb2/Smarcb1/Snrpb/Thumpd3/Trmt1/Trmt112/Trmt1l/Trmt5/Virma/Wdr4/Wdr5/Wdr77/Wtap",69
"GO:0051168","GO:0051168","nuclear export","51/1586","125/9821",3.17348299465317e-11,3.05910537838754e-09,2.90345856440636e-09,"Npm1/Hnrnpa2b1/Dhx9/Sarnp/Ssb/Pom121/Poldip3/Khdrbs1/Pabpn1/Rbm22/Iws1/Polr2d/Zc3h11a/Ncbp3/Ddx39b/Cpsf6/Srsf3/Thoc2/Adar/Akap8l/Alyref/Anp32b/Atxn1/Casc3/Chchd4/Chtop/Eif4a3/Eny2/Fyttd1/Gle1/Hdac3/Lsg1/Ltv1/Magoh/Mcm3ap/Ncbp2/Nmd3/Nup107/Nup133/Nup155/Nup188/Nup88/Nxf1/Phax/Pom121l2/Prkaca/Rps15/Setd2/Thoc1/Thoc7/Ythdc1",51
"GO:0006281","GO:0006281","DNA repair","107/1586","363/9821",6.38908081708936e-11,5.91245538813449e-09,5.61163056187301e-09,"Trim28/Nono/Npm1/Sfpq/Dhx9/Nucks1/Atrx/Rps3/Gtf2i/Ssrp1/Taf9/Cdc5l/Smarcc2/Trip12/Arid1b/Hdgfl2/Msh6/Fen1/Paxip1/Dek/Mta1/Hmga1/Smarca2/Smarce1/Pml/Pold1/Smarca4/Xrcc5/Nipbl/Cdk9/Hmgb1/Arid2/Ep400/Actl6a/Ap5z1/Aplf/Arid1a/Ascc1/Ascc3/Atrip/Babam1/Bcl7b/Blm/Bod1l/Cdk7/Cdkn2d/Cep164/Chchd4/Cul4a/Dmap1/Dpf2/Eny2/Epc1/Ercc1/Ercc3/Exd2/Fam168a/Fto/Gtf2h1/Gtf2h3/Gtf2h5/Hdac9/Herc2/Hltf/Hsf1/Ing3/Inip/Kin/Lig3/Mdc1/Mlh1/Mnat1/Nbn/Nfrkb/Ogg1/Parp1/Pold3/Poli/Ppp4r2/Ppp4r3b/Prpf19/Pwwp3a/Rad23a/Rfc1/Rfc2/Rfc4/Rnaseh2b/Setd2/Sfr1/Smarcal1/Smarcb1/Smarcc1/Spire2/Swi5/Taf12/Taf7/Tmem161a/Topbp1/Ufl1/Uvrag/Vps72/Wdr48/Wdr70/Wrap53/Xrcc1/Xrcc4/Xrcc6",107
"GO:0032259","GO:0032259","methylation","71/1586","218/9821",1.10292914013205e-09,8.95307566910704e-08,8.49754454779488e-08,"Trim28/Ilf3/Atrx/Mta2/Rnmt/Nelfe/Mecp2/Hells/Snw1/Mepce/Paxip1/Iws1/Paxbp1/Fbl/Smarca4/Smarca5/Atf7ip/Auts2/Carm1/Cbll1/Chtop/Crebbp/Ctr9/Dpy30/Ehmt1/Fam98b/Fbll1/Ftsj3/Gnas/Hdac2/Larp7/Mettl14/Mettl16/Mettl3/Mphosph8/Mtr/Ncoa6/Nelfa/Nop2/Nsd1/Nsd3/Nsun6/Paf1/Pagr1a/Parp1/Pih1d1/Prmt1/Prmt7/Pwp1/Rbbp5/Rbm15/Rnf20/Rtf1/Setd1a/Setd2/Setd3/Setdb1/Setdb2/Smarcb1/Smyd4/Snrpb/Thumpd3/Trmt1/Trmt112/Trmt1l/Trmt5/Virma/Wdr4/Wdr5/Wdr77/Wtap",71
"GO:2001020","GO:2001020","regulation of response to DNA damage stimulus","68/1586","213/9821",6.29655623575833e-09,4.48217933890058e-07,4.25412673936579e-07,"Ddx5/Trim28/Rpl26/Npm1/Bclaf1/Dhx9/Ccar2/Rps3/Pcbp4/Taf9/Smarcc2/Trip12/Ppp1r10/Arid1b/Hdgfl2/Paxip1/Dek/Smarca2/Ddx39b/Smarce1/Pml/Smarca4/Smarca5/Cdk9/Hmgb1/Arid2/Ep400/Actl6a/Arid1a/Atrip/Babam1/Bcl7b/Blm/Cdkn2d/Cul4a/Dmap1/Dpf2/Eef1e1/Eny2/Epc1/Ercc1/Fam168a/Fmr1/Hsf1/Ing3/Nacc2/Nfrkb/Ogg1/Pagr1a/Parp1/Ppp4r2/Ppp4r3b/Pttg1ip/Rnaseh2b/Setd2/Smarcb1/Smarcc1/Spire2/Taf12/Taf7/Thoc1/Tmem161a/Triap1/Vps72/Wdr48/Wrap53/Xrcc1/Xrcc4",68
"GO:0031047","GO:0031047","gene silencing by RNA","33/1586","78/9821",3.33155146554605e-08,1.98102490982411e-06,1.8802306652682e-06,"Ddx5/Hnrnpa2b1/Dhx9/Prkra/Mecp2/Eif4enif1/Ncor1/Cnot8/Tnrc6a/Ncbp3/Adar/Ago3/Cnot1/Cnot10/Cnot11/Dgcr8/Dicer1/Eif4e2/Fmr1/Helz/Mettl3/Ncbp2/Nup155/Pum1/Pum2/Rbm3/Srrt/Tarbp2/Tial1/Tnrc6c/Tut4/Tut7/Znfx1",33
"GO:0044270","GO:0044270","cellular nitrogen compound catabolic process","83/1586","303/9821",3.31173543305908e-07,1.72173032008589e-05,1.63412894461532e-05,"Ddx5/Npm1/Dhx9/Thrap3/Rbm10/Ssb/Elavl4/Dkc1/Pcbp4/Exosc10/Ythdf3/Larp4b/Khsrp/Ctif/Eif4enif1/Zc3h4/Zcchc17/Fen1/Eif3e/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Gtpbp1/Zc3h14/Zc3h18/Ago3/Bax/Brf1/Cacng7/Casc3/Cda/Cirbp/Cnot1/Cnot10/Cnot11/Cpeb3/Dcp1a/Dcp1b/Dcp2/Dcps/Dicer1/Eif4a3/Entpd4/Exosc9/Fmr1/Fto/Gda/Hsf1/Magoh/Mettl14/Mettl16/Mettl3/Mex3d/Mlh1/Mtor/Ncbp2/Nudt10/Pan2/Pan3/Pde4a/Pelo/Phax/Por/Pum1/Pum2/Rc3h2/Rnaseh2b/Rnps1/Sarm1/Smg6/Smg8/Tirap/Tnrc6c/Trir/Tut4/Tut7/Upf2/Ybx1/Ythdf2/Zpr1/Zswim8",83
