"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099572","GO:0099572","postsynaptic specialization","37/394","378/9913",3.27237684721353e-07,8.52742907832703e-06,6.26108015968409e-06,"Sipa1l1/Bsn/Sorbs2/Ctnnd2/Syn3/Pkp4/Cacng2/Glra1/Slc30a1/Adgrl1/Gabra3/Slc6a9/Dynll2/Axin1/Cdh2/Erc2/Flrt3/Gabra1/Gabra2/Gabrb3/Gria3/Insyn1/Myd88/Nck2/Nlgn2/Nos1/Nsmf/Plppr4/Ppp2ca/Ptprz1/Rab8a/Rapgef4/Rgs14/Septin11/Src/Stx1a/Yes1",37
"GO:0098984","GO:0098984","neuron to neuron synapse","37/394","386/9913",5.510128933526e-07,1.22049355877601e-05,8.96120968662913e-06,"Sipa1l1/Bsn/Sorbs2/Ctnnd2/Syn3/Tnr/Pkp4/Cacng2/Atp1b2/Slc30a1/Adgrl1/Slc6a9/Slc30a3/Dynll2/Axin1/Calb1/Cdh2/Erc2/Flrt3/Gria3/Grm7/Insyn1/Myd88/Nck2/Nos1/Nsmf/Plppr4/Ppp2ca/Ptprz1/Rab8a/Rapgef4/Rgs14/Septin11/Slc4a8/Src/Stx1a/Syt12",37
"GO:1905360","GO:1905360","GTPase complex","9/394","31/9913",2.09176581938755e-06,3.35458561860214e-05,2.46303185493183e-05,"Gnaz/Gnaq/Gnai1/Gnb2/Gnai3/Gna11/Gna13/Gnal/Hras",9
"GO:0043209","GO:0043209","myelin sheath","23/394","192/9913",2.12027984922934e-06,3.35458561860214e-05,2.46303185493183e-05,"Ppia/Septin2/Ndrg1/Nfasc/Septin8/Tufm/Sod2/Mog/Pdia3/Omg/Ckmt1/Tspan2/Fscn1/Igsf8/Serinc5/Thy1/Gnb2/Cldn11/Mobp/Ezr/Kcnj11/Mif/Pard3",23
"GO:0005834","GO:0005834","heterotrimeric G-protein complex","8/394","25/9913",3.45984523414038e-06,4.64458011734602e-05,3.41018238388956e-05,"Gnaz/Gnaq/Gnai1/Gnb2/Gnai3/Gna11/Gna13/Gnal",8
"GO:0005938","GO:0005938","cell cortex","26/394","242/9913",3.64413117450911e-06,4.74808855972805e-05,3.48618121648085e-05,"Bsn/Rhog/Septin2/Septin8/Flna/Gnai1/Actn4/Slc4a1/Mobp/Gad1/Axin1/Calb1/Cdh2/Erc2/Grm7/Itch/Lancl2/Nsmf/Pard3/Rhoa/Rhob/Rims2/Septin11/Spire1/Unc13a/Unc13c",26
"GO:1990204","GO:1990204","oxidoreductase complex","15/394","94/9913",3.92824571508217e-06,4.97203671937544e-05,3.65061030364027e-05,"Sdhc/Ndufa7/Ndufb10/Gpd1/Ndufa3/Ndufs6/Uqcrb/Ndufs5/Etfdh/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Pdk2",15
"GO:0060077","GO:0060077","inhibitory synapse","8/394","26/9913",4.82555892145435e-06,5.93811833945632e-05,4.35993481499823e-05,"Bsn/Slc32a1/Glra1/Gad1/Gabra2/Gabrb3/Nlgn2/Rims2",8
"GO:0045121","GO:0045121","membrane raft","26/394","275/9913",3.58096961995115e-05,0.000377707033723419,0.000277323211169149,"Tnr/Bsg/Mog/Dag1/Slc27a1/Abcg2/Pgk1/Gpm6b/Gnaq/Gnai1/Mlc1/Thy1/Gnai3/Ezr/Atp1b3/Cdh2/Efnb1/Gprc5b/Nos1/Pag1/Ppp2ca/Prkar1a/Slc6a4/Src/Stoml3/Tgfbr2",26
"GO:0031301","GO:0031301","integral component of organelle membrane","26/394","280/9913",4.87016724975513e-05,0.000469018280791635,0.000344366517202365,"Syngr1/Slc32a1/Fis1/Pdia3/Mcu/Sfxn5/Atp6v0a1/Agk/Zmpste24/Slc6a9/Slc30a3/Calr/Dnajc11/Etfdh/Gabra2/Lrrc8a/Mpc1/Mpc2/Slc17a7/Slc6a7/Spire1/Stx1a/Sv2b/Syt5/Tmem33/Zdhhc20",26
"GO:0032153","GO:0032153","cell division site","9/394","45/9913",5.60959611078778e-05,0.000528734271718934,0.000388211690533802,"Mylk/Septin2/Septin8/Pdxp/Pkn1/Rhoa/Rhob/Septin11/Spire1",9
"GO:0150034","GO:0150034","distal axon","27/394","300/9913",6.00939613884151e-05,0.000554617185313914,0.000407215659408339,"Gpm6a/Slc32a1/Flna/Glra1/Fscn1/Adgrl1/Thy1/Gad1/Calb1/Erc2/Fez1/Flrt3/Gabrb3/Gria3/Grm7/Neo1/Nos1/Nrsn1/Pard3/Ppp2ca/Ptprz1/Rapgef4/Slc4a8/Src/Sri/Unc13a/Unc13c",27
"GO:0098798","GO:0098798","mitochondrial protein-containing complex","23/394","236/9913",6.33660051866478e-05,0.000572880414238469,0.00042062503979966,"Sdhc/Ndufa7/Cox6c/Ndufb10/Mcu/Ndufa3/Ndufs6/Timm22/Agk/Cox7c/Uqcrb/Ndufs5/Cox7a2/Dnajc11/Etfdh/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Pdk2/Pmpcb/Timm50",23
"GO:0015629","GO:0015629","actin cytoskeleton","33/394","406/9913",7.1374573553649e-05,0.000619979138907186,0.000455206258577452,"Swap70/Sipa1l1/Lpp/Gbp2/Mylk/Septin2/Flna/Fscn1/Actn4/Cit/Mobp/Pdxp/Jup/Dynll2/Ezr/Amot/Apbb3/Apc2/Arpc1a/Calb1/Cdh2/Daam1/Fhdc1/Filip1/Lancl2/Limch1/Pgm5/Rab22a/Septin11/Sh3pxd2a/Src/Stx1a/Yes1",33
"GO:0031253","GO:0031253","cell projection membrane","22/394","225/9913",8.69480518131374e-05,0.000713296054689256,0.000523722183435857,"Septin2/Abcg2/Slc6a6/Atp1b2/Hcn2/Fscn1/Thy1/Pdxp/Gabra3/Ttyh1/Ezr/Apc2/Appl2/Arpc1a/Gabra1/Gabra2/Gna13/Kcnj11/Ptprz1/Rab8a/Rhoa/Src",22
"GO:0005911","GO:0005911","cell-cell junction","31/394","377/9913",9.58370677423217e-05,0.000758139660890152,0.000556647630307846,"Ctnnd2/Mylk/Sv2a/Tjp2/Limd1/Ywhah/Ndrg1/Nfasc/Pkp4/Dag1/Flna/Fscn1/Actn4/Slc4a1/Mlc1/Cldn11/Pdxp/Jup/Ezr/Ajm1/Amot/Cdh2/Clic4/Flrt3/Frs2/Kcnj11/Kit/Pard3/Pgm5/Rhoa/Sh3kbp1",31
"GO:0044306","GO:0044306","neuron projection terminus","18/394","166/9913",0.000102829963692426,0.000799187261679729,0.000586785942399991,"Bsn/Slc32a1/Glra1/Gad1/Calb1/Erc2/Flrt3/Gabrb3/Gria3/Grm7/Nos1/Ppp2ca/Ptpn9/Rapgef4/Slc4a8/Sri/Unc13a/Unc13c",18
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","16/394","146/9913",0.000218804628585629,0.00156339436231345,0.00114788845896366,"Gnaz/Gnaq/Gnai1/Gnb2/Gnai3/Jup/Apc2/Cdh2/Gna11/Gna13/Gnal/Kcnab1/Rhoa/Src/Sytl3/Yes1",16
"GO:0043679","GO:0043679","axon terminus","16/394","147/9913",0.000236792211758942,0.00166506269538431,0.00122253623113639,"Slc32a1/Glra1/Gad1/Calb1/Erc2/Flrt3/Gabrb3/Gria3/Grm7/Nos1/Ppp2ca/Rapgef4/Slc4a8/Sri/Unc13a/Unc13c",16
"GO:1902710","GO:1902710","GABA receptor complex","4/394","10/9913",0.000426500315637814,0.00286272181556896,0.00210189150768875,"Gabra3/Gabra1/Gabra2/Gabrb3",4
"GO:0019898","GO:0019898","extrinsic component of membrane","22/394","252/9913",0.000440669327712281,0.00291367928621702,0.00213930592714996,"Bsn/Syn3/Gnaz/Gnaq/Gnai1/Gnb2/Gnai3/Jup/Ezr/Apc2/Cdh2/Gna11/Gna13/Gnal/Kcnab1/Rgs6/Rhoa/Src/Sytl3/Wdfy3/Yes1/Zfyve1",22
"GO:0098797","GO:0098797","plasma membrane protein complex","28/394","359/9913",0.000494693342951697,0.00322278163128826,0.00236625763114666,"Gnaz/Cacng2/Dag1/Flna/Gnaq/Slc6a6/Atp1b2/Hcn2/Gnai1/Glrb/Dab2/Gnb2/Gnai3/Jup/Apc2/Atp1a4/Atp1b3/Cdh2/Gna11/Gna13/Gnal/Gria3/Kcnab1/Kcnj11/Neo1/Pgm5/Sntb1/Tgfbr2",28
"GO:0060076","GO:0060076","excitatory synapse","10/394","72/9913",0.000519252796614704,0.00333375346232339,0.00244773629525467,"Bsn/Elfn1/Slc6a9/Cadps2/Gria3/Nlgn2/Rapgef4/Slc17a7/Unc13a/Unc13c",10
"GO:0098690","GO:0098690","glycinergic synapse","4/394","11/9913",0.000649276148173321,0.00410899048058259,0.00301693729000836,"Slc6a5/Glra1/Glrb/Nlgn2",4
"GO:0032154","GO:0032154","cleavage furrow","6/394","28/9913",0.00067908404272269,0.00423710184403031,0.00311100028467474,"Mylk/Pdxp/Pkn1/Rhoa/Rhob/Spire1",6
"GO:0030863","GO:0030863","cortical cytoskeleton","12/394","102/9913",0.000699216794408612,0.00430212555448632,0.00315874253614417,"Bsn/Septin2/Flna/Actn4/Slc4a1/Mobp/Calb1/Cdh2/Erc2/Lancl2/Nsmf/Rims2",12
"GO:0009986","GO:0009986","cell surface","35/394","499/9913",0.000738378965633257,0.00448084769555525,0.0032899653984236,"Bsn/Tjp2/Tnr/Septin2/Slc32a1/Cacng2/Mog/Pdia3/Dag1/Abcg2/Glra1/Slc6a1/Bcan/Atp1b2/Glrb/Slc4a1/Thy1/Erp29/Amot/Calr/Cdh2/Clic4/Gabrb3/Gprc5b/Grm7/Kit/Lrrc8a/Mcam/Mif/Neo1/Nlgn2/Plppr4/Ror2/Tgfbr2/Vcan",35
"GO:0098831","GO:0098831","presynaptic active zone cytoplasmic component","5/394","20/9913",0.000914063276565141,0.00547202745295078,0.0040177176736647,"Bsn/Erc2/Rims2/Unc13a/Unc13c",5
"GO:0044853","GO:0044853","plasma membrane raft","11/394","97/9913",0.00156643646947967,0.00836061874674091,0.00613860328559568,"Dag1/Slc27a1/Gnaq/Mlc1/Ezr/Atp1b3/Cdh2/Nos1/Prkar1a/Src/Tgfbr2",11
"GO:0016324","GO:0016324","apical plasma membrane","18/394","209/9913",0.00166835782237292,0.0087973047790838,0.00645923054945205,"Kcnj10/Pdia3/Abcg2/Cd81/Slc6a6/Atp1b2/Dab2/Mlc1/Thy1/Slc6a9/Ezr/Atp1b3/Cdh2/Cldnd1/Pard3/Prkaa2/Rab27a/Rapgef4",18
"GO:0005790","GO:0005790","smooth endoplasmic reticulum","6/394","33/9913",0.00168797044293933,0.0087973047790838,0.00645923054945205,"Pdia3/Erp29/Ttyh1/Ppib/Calr/Sri",6
