"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032271","GO:0032271","regulation of protein polymerization","34/630","173/9821",3.15177758378378e-09,6.40861442036035e-07,5.70005690340445e-07,"Mapt/Map1b/Sptan1/Ckap5/Avil/Clasp2/Add1/Tppp3/Sptbn1/Prune1/Git1/Dctn1/Stmn2/Snx9/Capzb/Camsap3/Eln/Add2/Arfgef1/Arhgap28/Arpc5/Bin1/Camsap1/Camsap2/Capza2/Coro1a/Dmtn/Mapre1/Prkcd/Slain2/Stmn1/Tmod1/Tmod2/Tubb4a",34
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","59/630","414/9821",3.91104042453056e-09,7.5820631216015e-07,6.74376525150702e-07,"Map6/Mapt/Map1b/Map1a/Map4/Ckap5/Tuba4a/Nefm/Clasp2/Dync1li1/Dync1li2/Bcas3/Tppp3/Dock7/Prune1/Nudc/Tacc2/Myh9/Dctn2/Nefh/Git1/Dctn1/Chmp4b/Phldb1/Stmn2/Pdcd6ip/Map7/Tubb5/Camsap3/Tpr/Dync1h1/Map7d1/Cltc/Camsap1/Camsap2/Chmp7/Chp1/Clip2/Crmp1/Cyld/Dst/Eml1/Fmn2/Gsk3b/Hsph1/Itgb1/Katnal1/Katnb1/Map7d2/Mapre1/Nefl/Pafah1b1/Pex14/Slain2/Slk/Stmn1/Tubb3/Tubb4a/Vps4b",59
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","31/630","152/9821",6.25071599489713e-09,1.06762229192843e-06,9.49582455140582e-07,"Map1b/Map1a/Sptan1/Avil/Clasp2/Add1/Sptbn1/Arpin/Stmn2/Cgnl1/Capzb/Camsap3/Arap1/Hspg2/Add2/Arfgef1/Arhgap28/Arhgef18/Camsap1/Camsap2/Capza2/Coro1a/Coro1b/Dmtn/Katnb1/Mapre1/Prkcd/Stmn1/Tmod1/Tmod2/Tubb4a",31
"GO:1990778","GO:1990778","protein localization to cell periphery","47/630","312/9821",2.88854844517775e-08,4.40503637889607e-06,3.91800104894786e-06,"Epb41l3/Palm/Sorbs1/Clasp2/Ank3/Rab3c/Sptbn1/Kif5b/Git1/Afdn/Map7/Ehd1/Rab15/Actb/Cltc/Ank1/Ank2/Ap2m1/Arhgap44/Atp1b1/Camk2d/Cplx1/Efr3a/Ehd3/Ehd4/Flot1/Flot2/Gak/Gga3/Gorasp2/Gphn/Gsk3b/Itgb1/Lztfl1/Nsf/Numb/Pacs1/Pacs2/Pacsin1/Phaf1/Rab11fip2/Rer1/Snap25/Snap47/Stx7/Stxbp1/Trarg1",47
"GO:0006900","GO:0006900","vesicle budding from membrane","18/630","62/9821",3.42013049588906e-08,5.03584731636079e-06,4.47906745160353e-06,"Wasl/Ap3d1/Dnm1/Ap3s1/Chmp4b/Arfgap2/Trappc12/Ap2m1/Ap3b2/Arfgap3/Chmp7/Dnm3/Fnbp1l/Myo18a/Snap91/Tmed10/Trappc9/Vapb",18
"GO:0016197","GO:0016197","endosomal transport","35/630","202/9821",5.49579402398909e-08,7.57001305884949e-06,6.7330474833795e-06,"Eps15/Eps15l1/Dnm1l/Washc2/Reps1/Arhgap1/Usp7/Ap3d1/Dctn1/Snx2/Chmp4b/Snx9/Ehd1/Cltc/Chmp3/Arhgap44/Ccdc22/Chmp7/Ehd3/Ehd4/Gga3/Hgs/Itsn2/Ptpn23/Rab11b/Rab6b/Reps2/Snap25/Snx1/Stam/Trarg1/Ube2o/Vps4b/Ykt6/Zfyve16",35
"GO:0008088","GO:0008088","axo-dendritic transport","20/630","78/9821",6.02773316636483e-08,8.04325644386807e-06,7.153967521133e-06,"Map6/Mapt/Map1a/Nefm/Kif5b/Ap3d1/Ap3s1/Dync1h1/Actr10/Ap3b2/Dst/Flot2/Kif5a/Kif5c/Klc1/Klc2/Madd/Nefl/Pafah1b1/Rab21",20
"GO:0032886","GO:0032886","regulation of microtubule-based process","33/630","187/9821",8.43974129793973e-08,1.09205137400614e-05,9.71310577447099e-06,"Map6/Mapt/Map1b/Map1a/Ckap5/Clasp2/Dync1li1/Prune1/Tacc2/Nefh/Git1/Dctn1/Chmp4b/Phldb1/Stmn2/Pdcd6ip/Camsap3/Tpr/Dync1h1/Cltc/Camsap1/Camsap2/Chmp7/Cyld/Gsk3b/Hsph1/Katnb1/Mapre1/Pafah1b1/Slain2/Stmn1/Tubb4a/Vps4b",33
"GO:0031113","GO:0031113","regulation of microtubule polymerization","15/630","49/9821",2.21165616187407e-07,2.42147995159033e-05,2.15375315304768e-05,"Mapt/Map1b/Ckap5/Clasp2/Prune1/Git1/Dctn1/Stmn2/Camsap3/Camsap1/Camsap2/Mapre1/Slain2/Stmn1/Tubb4a",15
"GO:0051489","GO:0051489","regulation of filopodium assembly","14/630","44/9821",3.29025733085419e-07,3.42317254119201e-05,3.04469531088889e-05,"Palm/Wasl/Bcas3/Capzb/Rala/Dpysl3/Arap1/Arhgap44/Dmtn/Dnm3/Dock11/Fnbp1l/Prkcd/Prkcq",14
"GO:1901880","GO:1901880","negative regulation of protein depolymerization","18/630","71/9821",3.33004234677305e-07,3.42317254119201e-05,3.04469531088889e-05,"Map1b/Map1a/Sptan1/Avil/Clasp2/Add1/Sptbn1/Stmn2/Capzb/Camsap3/Add2/Camsap1/Camsap2/Capza2/Dmtn/Katnb1/Tmod1/Tmod2",18
"GO:0007015","GO:0007015","actin filament organization","49/630","359/9821",3.36705495854952e-07,3.42317254119201e-05,3.04469531088889e-05,"Sptan1/Avil/Sorbs1/Clasp2/Add1/Wasl/Cd2ap/Sptbn1/Myo1e/Washc2/Fermt2/Arpin/Snx9/Cgnl1/Lcp1/Capzb/Plec/Dpysl3/Actr2/Arap1/Eln/Abi1/Add2/Arfgef1/Arfip2/Arhgap17/Arhgap28/Arhgef18/Arpc5/Bcar1/Bin1/Capza2/Coro1a/Coro1b/Dmtn/Enah/Fmn2/Mical1/Mical3/Mprip/Mtss1/Pacsin1/Pls3/Prkcd/Prkcq/Rufy3/Stmn1/Tmod1/Tmod2",49
"GO:0051301","GO:0051301","cell division","52/630","397/9821",5.39939469348211e-07,5.23986712299286e-05,4.66053015647929e-05,"Map4/Ckap5/Clasp2/Ank3/Dync1li1/Numbl/Wasl/Cd2ap/Dock7/Sptbn1/Septin5/Nudc/Myh9/Birc6/Fubp1/Git1/Anxa11/Dctn1/Chmp4b/Exoc4/Septin7/Ppp1ca/Snx9/Pdcd6ip/Plec/Tpr/Dync1h1/Rala/Ruvbl1/Rcc2/Actr2/Calm1/Cltc/Chmp3/Brcc3/Chmp7/Csnk1a1/Exoc3/Fmn2/Gnai2/Katnb1/Mapre1/Mical3/Nek9/Numb/Pafah1b1/Pik3c3/Ppp1cc/Septin3/Septin4/Stmn1/Vps4b",52
"GO:0000910","GO:0000910","cytokinesis","24/630","124/9821",8.94408251436953e-07,8.48694051919064e-05,7.54859642382345e-05,"Ank3/Sptbn1/Septin5/Myh9/Birc6/Git1/Anxa11/Chmp4b/Exoc4/Septin7/Snx9/Pdcd6ip/Plec/Actr2/Calm1/Chmp3/Chmp7/Exoc3/Fmn2/Pik3c3/Septin3/Septin4/Stmn1/Vps4b",24
"GO:0072594","GO:0072594","establishment of protein localization to organelle","44/630","318/9821",9.36363359052263e-07,8.69189465902861e-05,7.73089015894866e-05,"Mapt/Ppp3ca/Cct8/Bag3/Ap3d1/Chmp4b/Ipo7/Tcp1/Ranbp2/Aip/Kpna3/Hk1/Tpr/Rala/Cct5/Rab23/Smurf1/Phb2/Nolc1/Vps37a/Agap3/Chp1/Gga3/Hgs/Lrsam1/Nedd4/Pex14/Pex5l/Pik3c3/Prkcd/Prkcq/Ptpn23/Rab3gap2/Ruvbl2/Snupn/Stam/Stat3/Timm44/Tomm20/Ubl4a/Vps13a/Vps13c/Wbp2/Zfyve16",44
"GO:0022406","GO:0022406","membrane docking","18/630","76/9821",9.91782216204356e-07,8.94557444722024e-05,7.95652227426862e-05,"Ncam1/Rab3c/Septin5/Esyt1/Esyt2/Exoc4/Snap29/Rab15/Cav2/Chp1/Exoc3/Pacs2/Pdzd8/Scfd2/Stx7/Stxbp1/Vapb/Ykt6",18
"GO:0043087","GO:0043087","regulation of GTPase activity","39/630","267/9821",1.00559150694747e-06,8.94557444722024e-05,7.95652227426862e-05,"Wnk1/Bcas3/Dock7/Abr/Arhgap1/Fermt2/Afdn/Snx9/Tbc1d8/Eif5/Gapvd1/Rcc2/Tbc1d8b/Arap1/Agap3/Amph/Arfgef1/Arhgap44/Asap1/Bin1/Cav2/Dgki/Dock11/Gnao1/Gsk3b/Itgb1/Pafah1b1/Prkg1/Prom2/Rab11fip2/Rab3gap2/Rabgap1l/Rap1gap2/Sh3bp4/Slc27a4/Smcr8/Stmn1/Tbc1d22a/Tbc1d9b",39
"GO:0061912","GO:0061912","selective autophagy","17/630","69/9821",1.09383568605435e-06,9.53199669275933e-05,8.4781077449712e-05,"Wipi2/Tigar/Bag3/Slc25a5/Mapk3/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Atg2b/Huwe1/Lgals8/Lrsam1/Slc25a4/Stbd1/Vps13c",17
"GO:0046785","GO:0046785","microtubule polymerization","16/630","70/9821",6.49441590214725e-06,0.000433299310971387,0.000385392312087949,"Mapt/Map1b/Ckap5/Clasp2/Tppp3/Prune1/Git1/Dctn1/Stmn2/Camsap3/Camsap1/Camsap2/Mapre1/Slain2/Stmn1/Tubb4a",16
"GO:0007018","GO:0007018","microtubule-based movement","35/630","250/9821",9.50308690196426e-06,0.000624279708790576,0.000555257288134204,"Map6/Mapt/Map1b/Map1a/Map4/Nefm/Dync1li1/Dync1li2/Nefh/Kif5b/Ap3d1/Ap3s1/Dync1i2/Camsap3/Dync1h1/Actr2/Actr10/Ap3b2/Arhgap21/Dst/Flot2/Fmn2/Kif21a/Kif5a/Kif5c/Klc1/Klc2/Lztfl1/Madd/Nefl/Pafah1b1/Pex14/Rab21/Septin4/Vps13a",35
"GO:0007034","GO:0007034","vacuolar transport","23/630","134/9821",1.24827275972792e-05,0.00077661689651315,0.00069075157466275,"Scyl2/Ap3d1/Ap3s1/Chmp4b/Smurf1/Chmp3/Vps37a/Bin1/Chmp7/Ehd3/Gak/Gga3/Hgs/Nedd4/Pik3c3/Ptpn23/Stam/Stx7/Vipas39/Vps13a/Vps13c/Vps4b/Zfyve16",23
"GO:0046847","GO:0046847","filopodium assembly","14/630","58/9821",1.25495470396738e-05,0.00077661689651315,0.00069075157466275,"Palm/Wasl/Bcas3/Capzb/Rala/Dpysl3/Arap1/Arhgap44/Dmtn/Dnm3/Dock11/Fnbp1l/Prkcd/Prkcq",14
"GO:0000423","GO:0000423","mitophagy","10/630","31/9821",1.42051793510183e-05,0.000854311490547155,0.000759855998494795,"Tigar/Slc25a5/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Huwe1/Slc25a4/Vps13c",10
"GO:0016358","GO:0016358","dendrite development","34/630","245/9821",1.53961544246824e-05,0.000906591817312118,0.000806356040148434,"Map6/Map1b/Map1a/Palm/Strn/Ppp3ca/Numbl/Wasl/Dnm1l/Git1/Pdlim5/Dclk1/Afdn/Septin7/Actr2/Caprin1/Abi1/Arhgap44/Asap1/Camsap2/Dnm3/Gsk3b/Itgb1/Mink1/Nedd4/Nedd4l/Numb/Pacsin1/Pafah1b1/Prkg1/Rab21/Slc25a46/Srcin1/Uba6",34
"GO:0010638","GO:0010638","positive regulation of organelle organization","47/630","390/9821",1.8702107696338e-05,0.00105076315609688,0.000934587320891793,"Mapt/Map1b/Ckap5/Wasl/Dnm1l/Bcas3/Pebp1/Cct8/Slc25a5/Fermt2/Kif5b/Git1/Mapk3/Dctn1/Tcp1/Stmn2/Septin7/Snx9/Pdcd6ip/Lcp1/Tpr/Dync1h1/Rala/Ruvbl1/Cct5/Eif4g3/Vdac1/Ank1/Asap1/Bin1/Gsk3b/Katnb1/Lnpk/Lrsam1/Mapre1/Mtss1/Nek7/Prkcq/Rab3gap2/Rad50/Ruvbl2/Slain2/Slc25a4/Smcr8/Synj1/Syt7/Vps4b",47
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","26/630","169/9821",2.5968847397102e-05,0.00137551051481482,0.00122342954208108,"Map1b/Map4/Ckap5/Clasp2/Bcas3/Dock7/Myh9/Dctn1/Exoc4/Pdcd6ip/Camsap3/Actb/Actr2/Aqp1/Arfgef1/Arpc5/Dst/Flot2/Gsk3b/Itgb1/Mapre1/Myo18a/Pafah1b1/Rab11fip2/Rufy3/Snap91",26
"GO:0006623","GO:0006623","protein targeting to vacuole","10/630","33/9821",2.63692685454209e-05,0.00137551051481482,0.00122342954208108,"Ap3d1/Smurf1/Vps37a/Gga3/Hgs/Nedd4/Pik3c3/Vps13a/Vps13c/Zfyve16",10
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","43/630","353/9821",3.2880000330637e-05,0.00165173648719788,0.00146911506121286,"Mapt/Dnm1l/Plaa/Wipi2/Tigar/Scfd1/Bag3/Slc25a5/Mapk3/Chmp4b/Sec22b/Snap29/Park7/Eif4g2/Larp1/Rab23/Smurf1/Cltc/Cdc37/Vdac1/Phb2/Acbd5/Arfip2/Atg2b/Chmp7/Fnbp1l/Gsk3b/Huwe1/Lgals8/Lrsam1/Pacs2/Pik3c3/Rab3gap2/Sh3bp4/Slc25a4/Slc25a46/Smcr8/Soga3/Stat3/Stbd1/Vps13a/Vps13c/Vps4b",43
"GO:0061025","GO:0061025","membrane fusion","20/630","118/9821",5.48714992044478e-05,0.00251936883444078,0.00224081911861514,"Dnm1l/Kif5b/Chmp4b/Sec22b/Snap29/Chmp3/Cav2/Chmp7/Chp1/Coro1a/Cplx1/Huwe1/Snap25/Snap47/Stx7/Stxbp1/Syt7/Trarg1/Vcpip1/Vps8",20
"GO:0050821","GO:0050821","protein stabilization","23/630","147/9821",5.74496914734526e-05,0.00260968279352811,0.0023211476689386,"Rtn4/Aak1/Cct8/Bag3/Usp7/Tcp1/Park7/Ctnnd1/Rpl5/Cct5/Cdc37/Phb2/Ank2/Atp1b1/Chp1/Flot1/Flot2/Ncor2/Phb/Plpp3/Rab21/Stxbp1/Sugt1",23
"GO:0051693","GO:0051693","actin filament capping","10/630","36/9821",6.07623532447907e-05,0.00273110787742375,0.0024291475956477,"Sptan1/Avil/Add1/Sptbn1/Capzb/Add2/Capza2/Dmtn/Tmod1/Tmod2",10
"GO:0070201","GO:0070201","regulation of establishment of protein localization","46/630","400/9821",7.37875437082276e-05,0.0031836360908177,0.00283164279937638,"Mapt/Ank3/Ppp3ca/Dnm1l/Cd2ap/Bcas3/Scfd1/Cct8/Bag3/Kif5b/Rab11fip5/Tcp1/Exoc4/Ppid/Park7/Lcp1/Tpr/Gapvd1/Cct5/Rab23/Fga/Glud1/Nolc1/Fbn1/Arhgap44/Chp1/Dmtn/Gsk3b/Krt20/Madd/Mup1/Myo18a/Ndufaf2/Pfkm/Pik3c3/Prkcd/Prkcq/Ptpn23/Rufy3/Slc12a2/Snap25/Snap91/Srcin1/Syt7/Tmed10/Vsnl1",46
"GO:0043547","GO:0043547","positive regulation of GTPase activity","27/630","190/9821",7.60375893840553e-05,0.00321465848188036,0.00285923525271153,"Bcas3/Dock7/Abr/Fermt2/Afdn/Snx9/Tbc1d8/Eif5/Rcc2/Tbc1d8b/Arap1/Agap3/Amph/Asap1/Bin1/Cav2/Dock11/Gnao1/Gsk3b/Itgb1/Rab11fip2/Rabgap1l/Rap1gap2/Slc27a4/Smcr8/Tbc1d22a/Tbc1d9b",27
"GO:0032970","GO:0032970","regulation of actin filament-based process","39/630","321/9821",8.08593372637658e-05,0.00331989778957962,0.00295283895594805,"Sptan1/Avil/Clasp2/Add1/Wasl/Atp1a1/Cd2ap/Bcas3/Sptbn1/Myh9/Washc2/Arhgdia/Fermt2/Arpin/Snx9/Cgnl1/Capzb/Arap1/Eln/Add2/Ank2/Arfgef1/Arfip2/Arhgap17/Arhgap28/Arhgap44/Arhgef18/Arpc5/Bin1/Capza2/Coro1a/Coro1b/Dmtn/Mtss1/Prkcd/Prkcq/Stmn1/Tmod1/Tmod2",39
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","16/630","85/9821",8.36649780511827e-05,0.00334963044482863,0.00297928427090884,"Git1/Ctnnd1/Ap2b1/Ap2m1/Arhgap44/Cplx1/Dnm3/Flot2/Gphn/Gsk3b/Nedd4/Numb/Pacsin1/Snap25/Snap47/Synj1",16
"GO:0061726","GO:0061726","mitochondrion disassembly","14/630","68/9821",8.39368753153778e-05,0.00334963044482863,0.00297928427090884,"Dnm1l/Wipi2/Tigar/Slc25a5/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Atg2b/Huwe1/Slc25a4/Slc25a46/Vps13c",14
"GO:1902414","GO:1902414","protein localization to cell junction","19/630","113/9821",9.36380056114153e-05,0.00366820444000682,0.00326263567596317,"Mapt/Map1a/Fermt2/Kif5b/Git1/Afdn/Cgnl1/Actb/Arhgap44/Arhgef18/Cplx1/Gphn/Gsk3b/Kif5a/Kif5c/Klc1/Pclo/Snap25/Snap47",19
"GO:1902992","GO:1902992","negative regulation of amyloid precursor protein catabolic process","7/630","19/9821",0.000110324809914576,0.0041751227167469,0.00371350739850187,"Rtn4/Rtn3/Bin1/Flot2/Gga3/Rtn1/Tmed10",7
"GO:0032535","GO:0032535","regulation of cellular component size","37/630","303/9821",0.000110489196016955,0.0041751227167469,0.00371350739850187,"Mapt/Map1b/Sptan1/Avil/Nefm/Clasp2/Rtn4/Add1/Sptbn1/Dpysl2/Fn1/Snx9/Capzb/Aqp1/Chmp3/Eln/Add2/Ap2m1/Arfgef1/Arhgap28/Arpc5/Bin1/Capza2/Coro1a/Dmtn/Gsk3b/L1cam/Nefl/Pafah1b1/Pclo/Prkcd/Rab21/Rap1gap2/Rufy3/Slc12a2/Tmod1/Tmod2",37
"GO:0106027","GO:0106027","neuron projection organization","17/630","96/9821",0.000112280792650903,0.00420560512823996,0.00374061957418706,"Map1a/Ckap5/Wasl/Dnm1l/Pdlim5/Dctn1/Afdn/Septin7/Actr2/Caprin1/Arhgap44/Dnm3/Gsk3b/Pafah1b1/Rph3a/Srcin1/Tanc1",17
"GO:0034332","GO:0034332","adherens junction organization","10/630","39/9821",0.000127557387096875,0.00473626124264049,0.00421260460087437,"Add1/Numbl/Fermt2/Afdn/Camsap3/Plec/Actb/Mtss1/Numb/Ptpn23",10
"GO:0009306","GO:0009306","protein secretion","33/630","262/9821",0.000143229082105194,0.00522724940674513,0.0046493074964961,"Ppp3ca/Sncg/Dnm1l/Cd2ap/Rab3c/Kif5b/Rab11fip5/Ppid/Park7/Rab15/Fga/Glud1/Fbn1/Cplx1/Dmtn/Krt20/Madd/Mup1/Myo18a/Ndufaf2/Pafah1b1/Pclo/Pfkm/Pik3c3/Prkcq/Ptpn23/Rab11b/Rab11fip2/Slc12a2/Srcin1/Syt7/Tmed10/Vsnl1",33
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","33/630","263/9821",0.000154067245042787,0.00543691848208844,0.00483579486832863,"Ppp3ca/Sncg/Dnm1l/Cd2ap/Rab3c/Kif5b/Rab11fip5/Ppid/Park7/Rab15/Fga/Glud1/Fbn1/Cplx1/Dmtn/Krt20/Madd/Mup1/Myo18a/Ndufaf2/Pafah1b1/Pclo/Pfkm/Pik3c3/Prkcq/Ptpn23/Rab11b/Rab11fip2/Slc12a2/Srcin1/Syt7/Tmed10/Vsnl1",33
