"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099023","GO:0099023","vesicle tethering complex","47/3896","62/9913",5.04840967782411e-09,2.47011473522108e-07,1.7460665051121e-07,"Rint1/Vipas39/Cog1/Exoc8/Trappc12/Exoc4/Vps8/Trappc9/Stxbp6/Aktip/Hook3/Cdc42/Cog2/Cog3/Cog4/Cog5/Cog6/Cog7/Eipr1/Exoc1/Exoc2/Exoc3/Exoc6/Exoc6b/Exoc7/Hook1/Hook2/Stx17/Tmem115/Trappc10/Trappc14/Trappc2l/Trappc3/Trappc4/Trappc6b/Vps11/Vps18/Vps33a/Vps33b/Vps39/Vps41/Vps51/Vps52/Vps53/Vps54/Washc1/Zw10",47
"GO:0005815","GO:0005815","microtubule organizing center","252/3896","487/9913",7.97171584098979e-09,3.64041690071867e-07,2.57332581533706e-07,"Spag9/Birc6/Dync1li2/Ran/Rabl6/Dync1li1/Ddx3x/Ehbp1/Rab11fip5/Snap29/Cct8/Dctn4/Ptpn23/G6pdx/Dync1i2/Dctn2/Emd/Dctn1/Cd2ap/Gsk3b/Cyld/Rap1gap2/Cep170/Flot1/Prkar2b/Camsap3/Nek9/Nsfl1c/Clasp2/Ist1/Npm1/Camsap2/Crmp1/Mpp1/Ruvbl2/Nek1/Tcp1/Sirt2/Nup62/Clasp1/Dhx9/Calm1/Mapre1/Hnrnpu/Map4/Ckap5/Mvb12a/Arhgef7/Prkar2a/Cct5/Arhgap35/Iqcb1/Skp1/Ola1/Dync1h1/Bicd1/Mdh1/Gpaa1/Arl2/Chd4/Dctn6/Rock2/Pcm1/Rac1/Eml4/Vps37a/Prkcb/Arfgef2/Nudt21/Nup93/Slc1a4/Rps7/Rbbp6/Rbm39/Gnai2/Nit2/Prkcq/Itsn2/Mecp2/Ppp1r12a/Kif5b/Psmb4/Psma1/Ctdp1/Akap9/Eya3/Arl3/Erc1/Dysf/Rab23/Ubr4/Dlg5/Hook3/Mdm1/Crocc/Tbcd/Hmbox1/Ppp2r5a/Mapre2/Slc16a1/Cdc42/Nek4/Wdr11/Ctnnb1/Aaas/Abraxas2/Actr1a/Ak5/Akt1/Anks1b/Apc/Arl2bp/Atp6v0d1/Bbs4/Bbs9/Bcas2/Bicd2/Bod1/Bod1l/Brsk1/Brsk2/C2cd5/Caprin2/Ccdc120/Ccdc88a/Ccdc92/Ccp110/Ccsap/Cdc16/Cdk5rap2/Cdk5rap3/Cdkl5/Cep104/Cep131/Cep162/Cep164/Cep20/Cep350/Cep41/Cep43/Cep68/Cep97/Cetn2/Cetn4/Cfap20/Cfap410/Chmp1a/Cir1/Clip1/Cpeb1/Csnk1a1/Csnk1d/Cspp1/Cul3/Dctn3/Dctn5/Ddhd2/Dnaaf4/Dpf2/Dync2i1/Dynll1/Dynlrb1/Ecpas/Ehbp1l1/Exoc7/Fbxw11/Flii/Fsd1/Gle1/Hook1/Hook2/Hsf1/Htt/Ift122/Ift140/Ift20/Ift22/Ift43/Ift46/Ift52/Ift57/Ilrun/Itgb1bp1/Katnb1/Keap1/Kif2a/Kif3a/Kif3b/Kifap3/Kiz/Lats2/Lrif1/Mapre3/Mfap1a/Misp/Nckap5l/Ndel1/Ndn/Nme1/Ofd1/Pafah1b1/Patj/Pcnt/Pde4d/Pde4dip/Phax/Pin1/Pla2g6/Ppp4r3b/Prkaca/Prkacb/Psen1/Rab28/Rab3ip/Rabl2/Ranbp1/Rgcc/Ric8b/Rpgr/Rpgrip1l/Rragd/Slain2/Snx10/Specc1l/Spice1/Ssx2ip/Stx1b/Tapt1/Tbc1d30/Tiam1/Togaram1/Trappc14/Trip4/Ttbk2/Ttc12/Ttll1/Ttll7/Tubgcp2/Tubgcp3/Txndc9/Ubxn2b/Unc119/Usp20/Uvrag/Vps4a/Vps4b/Washc1/Wdr13/Wdr35/Wdr62/Ythdf2/Zfyve19",252
"GO:0014069","GO:0014069","postsynaptic density","189/3896","352/9913",1.88002971302873e-08,6.53974401771664e-07,4.62279254421768e-07,"Dmtn/Strn/Hnrnpk/Map1a/Dbnl/Mapt/Atp1a1/Dnm3/Sptbn1/Rpl30/Chmp4b/Chmp2b/Rtn4/Epb41l3/Rtn3/Snap91/Pcbp2/Add2/Palm/Rpl4/Camk2g/Rpl14/Cast/Map1b/Snap47/Dnajc6/Eif4g2/Tanc1/Abr/Picalm/Dclk1/Rheb/Gsk3b/Add1/Arfgap1/Capzb/Syn1/Nefm/Dlg2/Map2/Hnrnpa3/Stat3/Rpl6/Dgkz/Dbn1/Pacsin1/Rpl7/Macf1/Epb41l1/Pura/Nsf/Kcnab2/Dgki/Exoc4/Map4/Atp2b2/Nefh/Iqsec1/Syp/Fxr1/Numb/Arhgap44/Hspb1/Ablim1/Pak1/Rplp0/Gphn/Rps25/Ank2/Ywhaz/Rps14/Cnn3/Actr2/Rps6kc1/Bcr/Fxr2/Rps3/Abi1/Phb2/Snx1/Rpl5/Nf1/Dagla/Gapdh/Actb/Eif3a/Akap9/Nr3c1/Erc1/Dvl1/Dlg5/Cnksr2/Pdlim5/Ncoa2/Nptn/Cpeb4/Rps18/Ppp1r9b/Vps35/Efnb2/Rpl12/Rpl10a/Hnrnph1/Rps13/Cask/Phb/Ctnnb1/Fabp5/Adam22/Akap5/Anks1b/Arf1/Arrb2/Baiap2/Bmpr2/Bnip3/Cabp1/Cacng5/Cacng7/Cadm1/Camk2a/Camk2b/Cap2/Cdk5/Cdkl5/Cpeb1/Crtc1/Ctnna2/Dab1/Dgcr8/Dlg4/Dlgap3/Dtnb/Dtnbp1/Egln1/Fmr1/Frmpd4/Gap43/Gng3/Gria2/Hip1r/Hnrnph2/Homer1/Homer2/Htt/Inpp4a/Iqsec2/Iqsec3/Kalrn/Kcnd1/Kcnd3/Kpna1/Map2k1/Map3k7/Mapk1/Mapk10/Mt3/Mtmr2/Nectin3/Ngfr/Pak3/Pclo/Pdpk1/Pick1/Pip5k1c/Ptk2b/Rgs7bp/Rims1/Rnf10/Rpl38/Rps27/Samd14/Scn8a/Sema4c/Shank1/Sharpin/Slc8a1/Slitrk3/Sos1/Srgap2/Syn2/Syndig1/Syt11/Tanc2/Tnik/Tsc1/Tsc2/Usp8/Zdhhc2",189
"GO:0022626","GO:0022626","cytosolic ribosome","62/3896","91/9913",2.18295826379905e-08,7.12060195572549e-07,5.03338747542639e-07,"Rpsa/Rpl30/Ddx3x/Rpl24/Rpl4/Rpl14/Rpl19/Rpl26/Rpl29/Rps6/Rps2/Rpl7a/Rpl6/Rpl13/Rpl7/Rps20/Eif2a/Rplp2/Rplp0/Rpl36/Rps25/Rpl34/Rps8/Rps14/Rpl3/Rpl23a/Rps3/Rps12/Rpl22/Rps7/Rpl5/Rpl13a/Rps17/Rps10/Larp4/Rps21/Zcchc17/Rpl10/Rpl9/Rpl28/Rpl31/Rps18/Rpl17/Rpl12/Rpl10a/Rpl11/Rps24/Rps13/Rps28/Rps23/Rps26/Rpl23/Dhx29/Eif2ak4/Eif2d/Rpl38/Rplp1/Rps11/Rps15/Rps27/Rps27a/Rps5",62
"GO:0032279","GO:0032279","asymmetric synapse","192/3896","360/9913",2.85026757742483e-08,8.87469677516367e-07,6.27331619911684e-07,"Dmtn/Strn/Hnrnpk/Map1a/Dbnl/Mapt/Atp1a1/Dnm3/Sptbn1/Rpl30/Chmp4b/Chmp2b/Rtn4/Epb41l3/Rtn3/Snap91/Pcbp2/Add2/Palm/Rpl4/Camk2g/Rpl14/Cast/Map1b/Snap47/Dnajc6/Eif4g2/Tanc1/Abr/Picalm/Dclk1/Rheb/Gsk3b/Add1/Arfgap1/Capzb/Syn1/Hspa8/Nefm/Dlg2/Map2/Hnrnpa3/Stat3/Rpl6/Dgkz/Dbn1/Pacsin1/Rpl7/Macf1/Epb41l1/Pura/Nsf/Kcnab2/Dgki/Exoc4/Map4/Atp2b2/Nefh/Iqsec1/Syp/Fxr1/Numb/Arhgap44/Hspb1/Ablim1/Pak1/Rplp0/Gphn/Rps25/Ank2/Ywhaz/Rps14/Cnn3/Actr2/Rps6kc1/Bcr/Fxr2/Rps3/Arfgef2/Abi1/Phb2/Snx1/Rpl5/Nf1/Dagla/Gapdh/Actb/Eif3a/Akap9/Nr3c1/Erc1/Dvl1/Dlg5/Cnksr2/Pdlim5/Ncoa2/Nptn/Cpeb4/Rps18/Ppp1r9b/Vps35/Efnb2/Rpl12/Rpl10a/Hnrnph1/Rps13/Cask/Phb/Ctnnb1/Fabp5/Adam22/Akap5/Anks1b/Arf1/Arrb2/Baiap2/Bmpr2/Bnip3/Cabp1/Cacng5/Cacng7/Cadm1/Camk2a/Camk2b/Cap2/Cdk5/Cdkl5/Cntnap2/Cpeb1/Crtc1/Ctnna2/Dab1/Dgcr8/Dlg4/Dlgap3/Dtnb/Dtnbp1/Egln1/Fmr1/Frmpd4/Gap43/Gng3/Gria2/Hip1r/Hnrnph2/Homer1/Homer2/Htt/Inpp4a/Iqsec2/Iqsec3/Kalrn/Kcnd1/Kcnd3/Kpna1/Map2k1/Map3k7/Mapk1/Mapk10/Mt3/Mtmr2/Nectin3/Ngfr/Pak3/Pclo/Pdpk1/Pick1/Pip5k1c/Ptk2b/Rgs7bp/Rims1/Rnf10/Rpl38/Rps27/Samd14/Scn8a/Sema4c/Shank1/Sharpin/Slc8a1/Slitrk3/Sos1/Srgap2/Syn2/Syndig1/Syt11/Tanc2/Tnik/Tsc1/Tsc2/Usp8/Zdhhc2",192
"GO:0005643","GO:0005643","nuclear pore","48/3896","67/9913",7.49238228518296e-08,2.2314268979784e-06,1.57734363898589e-06,"Ran/Chmp4b/Chmp2b/Nup214/Ranbp3/Nup62/Rangap1/Tpr/Chmp3/Nup50/Nup98/Kpnb1/Nup93/Nup54/Ranbp2/Eif5a/Pom121/Ahctf1/Chmp5/Aaas/Bicd2/Cetn2/Chmp1a/Chmp2a/Chmp7/Eif5a2/Eny2/Gle1/Mad1l1/Mcm3ap/Ndc1/Nup107/Nup133/Nup155/Nup188/Nup35/Nup43/Nup85/Nup88/Nxf1/Nxt2/Pom121l2/Rae1/Ranbp1/Seh1l/Vps4a/Vps4b/Xpo7",48
"GO:0120114","GO:0120114","Sm-like protein family complex","50/3896","71/9913",9.82089625814627e-08,2.7072903387367e-06,1.9137204084808e-06,"Sart3/Sf3b1/Arfgef1/Snrpd2/Snrpd3/Sart1/Strap/Sf3a1/Sf3b3/Prpf4/Snrpa/Htatsf1/Prpf31/Prpf40a/Snrpa1/Snrnp200/Gemin5/Mepce/Snrpe/Prpf8/Ddx39b/Prpf40b/Zmat2/Snrnp70/Eftud2/Cd2bp2/Ddx20/Fmr1/Hexim1/Larp7/Lsm11/Lsm4/Lsm7/Luc7l/Luc7l3/Nolc1/Phf5a/Ppih/Prpf18/Rbmx2/Sf3a2/Sf3a3/Sf3b6/Slu7/Smn1/Snrpb/Snrpb2/Snrpc/Snrpd1/Txnl4a",50
"GO:0005802","GO:0005802","trans-Golgi network","106/3896","183/9913",2.14127098816495e-07,5.43248380330738e-06,3.84009611912623e-06,"Birc6/Ap3s1/Gga3/Tgoln1/Relch/Ap3b2/Myo18a/Scamp1/Ap3s2/Phaf1/Snap25/Arfip2/Ap3d1/Clasp2/Arfgef1/Snx9/Cnst/Atxn2/Gga1/Trappc9/Bicd1/Vamp2/Rac1/Aftph/Arfgef2/Golph3/Arap1/Pik3c2a/Rab21/Igf2r/Coro7/Myo1b/Golga1/Vamp4/Lrba/Wdr11/Ap1b1/Ap1g1/Ap1s2/Ap4e1/Ap4m1/Arf1/Arfrp1/Atp2c1/Atp7a/Atp8a1/Atp9a/Bace1/Becn1/Bet1l/Ccdc186/Ccdc91/Chid1/Clip3/Cltb/Clvs1/Clvs2/Cpd/Dop1a/Dop1b/Dpy30/Eipr1/Fam91a1/Gcc2/Gga2/Gnas/Golph3l/Hook2/Lap3/Nsg1/Nucb1/Ocrl/Optn/Osbp/Pclo/Pcsk1n/Pheta1/Pi4k2a/Pick1/Plekha8/Prkd1/Rab10/Rab14/Rbfox1/Scamp3/Scamp4/Scamp5/Slc66a2/Smpd4/Stx6/Stx8/Syt11/Tbc1d23/Tepsin/Tmem165/Tmem230/Tmem79/Trappc6b/Vamp7/Vps51/Vps53/Vps54/Wls/Yipf4/Yipf5/Yipf6",106
"GO:0098793","GO:0098793","presynapse","244/3896","491/9913",1.0717369193552e-06,2.44713263252771e-05,1.72982099264348e-05,"Nefl/Hnrnpk/Stx7/Aak1/Synj1/Amph/Sec22b/Dnm1l/Dnm3/Madd/Prph/Snap91/Gabbr1/Snap47/Tanc1/Scamp1/Atp2b1/Bin1/Picalm/Wdr7/Cadps/Dmxl2/Dnm1/Syap1/Syn1/Phaf1/Snap25/Flot1/Hspa8/Nefm/Mical1/Ap3d1/Dlg2/Vti1b/Atp2b4/Cplx1/Flot2/Kcna2/Borcs5/Smcr8/Pacsin1/Trim9/Calm1/Ppp1cc/Hnrnpab/Kcnab2/Dgki/Exoc4/Atp2b2/Ppp1ca/Dpysl2/Atp1a3/Syp/Ncam1/Anxa5/Fxr1/Sncb/Arhgap44/Stxbp1/Cplx2/Canx/Vamp2/Septin5/Kif1a/Epn1/Fxr2/Prkcb/Pebp1/Phb2/Snx1/Rpl22/Zzef1/Snca/Arpc2/Glul/Itsn2/Septin4/Actb/Erc1/Dvl1/Slc29a1/Ctbp1/Cltc/Itsn1/Ncoa2/Nptn/Vps35/Vdac2/Vamp4/Efnb2/Vdac3/Vdac1/Fcho2/Vamp1/Ywhag/Sncg/Cask/Ilk/Phb/Ctnnb1/Anks1b/Ap2a2/Apba1/Apba2/Apbb1/Apc/App/Aqp1/Atp6v0d1/Bace1/Baiap2/Begain/Brsk1/Cacna1a/Cacna1b/Cacnb1/Cacnb4/Cadm1/Cadm3/Calb2/Calca/Camk2a/Cdk16/Cdk5/Clta/Cltb/Cntn1/Cntnap1/Cntnap2/Cops4/Cops5/Ctnna2/Cttnbp2/Cyth1/Dgkq/Dlg4/Dtnbp1/Exoc3/Fmr1/Gabbr2/Gipc1/Gnb5/Got1/Gria2/Hcn1/Hcn3/Hcn4/Hip1/Htt/Ica1/Iqsec2/Kalrn/Kcna1/Kcna6/Kcnc1/Kcnc3/Kcnc4/Kcnma1/Kctd16/L1cam/Mal2/Mctp1/Mctp2/Mt3/Mtmr2/Myo5a/Napa/Napb/Ncs1/Ndel1/Nectin1/Ophn1/Pclo/Pfn2/Pi4k2a/Pick1/Pip5k1c/Ppfia2/Ppfia3/Ppp3cc/Prkaca/Prkca/Prkce/Prrt2/Psen1/Rab10/Rab11b/Rab14/Rab2a/Rab2b/Rab3a/Rab3c/Rab3d/Rab4b/Rab6b/Rgs10/Rgs7/Rgs7bp/Rimbp2/Rims1/Rims3/Rph3a/Rps27/Scamp5/Scn10a/Scn11a/Scn1a/Scn8a/Sema4c/Septin3/Septin6/Sgip1/Sh3gl2/Sh3glb1/Slc17a6/Slc6a17/Slc8a1/Snapin/Snph/Srsf10/Stx12/Stx1b/Stx6/Stxbp5/Sv2c/Syn2/Syndig1/Syngr3/Syt1/Syt11/Syt2/Syt4/Syt7/Tmem230/Tnik/Trappc4/Trpm7/Vamp7/Vps11/Vps18/Vps33b/Vps45/Vti1a/Wfs1",244
"GO:0030662","GO:0030662","coated vesicle membrane","49/3896","73/9913",1.30305625243334e-06,2.87933397715109e-05,2.03533404454783e-05,"Clint1/Scyl1/Sec22b/Synrg/Eps15/Copb2/Copz1/Snap91/Syn1/Epn2/Vti1b/Sec16a/Sec31a/Arcn1/Tbc1d5/Syp/Vamp2/Copa/Epn1/Copg2/Ap2a1/Aftph/Uso1/Ap2b1/Sec24a/Copb1/Golga5/Cltc/Copg1/Ap1b1/Ap1g1/Ap1s2/Ap2a2/Ap2m1/Ap2s1/Clta/Cltb/Cope/Copz2/Dennd1a/Epn3/Gosr2/Necap1/Rab3a/Sar1a/Sar1b/Sgip1/Tepsin/Vti1a",49
"GO:0005741","GO:0005741","mitochondrial outer membrane","87/3896","149/9913",1.62592326760212e-06,3.2757571714925e-05,2.31555635633738e-05,"Dnm1l/Rab11fip5/Slc25a46/Tigar/Plec/Ppp1cc/Tomm20/Fundc2/Hk1/Pi4kb/Slc25a4/Cisd2/Cpt1a/Cyb5r3/Acsl4/Hadhb/Cisd1/Atad1/Maoa/Pebp1/Lpin1/Akap1/Cpt1c/Mtarc2/Phb2/Asl/Ass1/Snca/Vps13a/Mavs/Vdac2/Vdac3/Vdac1/Phb/Acsl3/Acsl6/Agpat4/Aifm1/Armc1/Armcx2/Armcx3/Atf2/Bad/Bax/Bcl2l2/Bnip3/Bnip3l/Bri3bp/Cyb5b/Exd2/Foxo3/Gdap1/Gk/Gpam/Marchf5/Mff/Mfn2/Miga1/Miga2/Mlxip/Msto1/Mt3/Mtch1/Mtor/Mtx2/Nipsnap2/Nme1/Ntrk3/Pgrmc1/Rhot1/Rhot2/Rmdn3/Rps6kb1/Samm50/Sarm1/Scp2/Sh3glb1/Slc44a1/Snn/Tomm22/Tomm34/Tomm5/Usp30/Vat1/Vps13c/Wasf1/Znfx1",87
"GO:0019867","GO:0019867","outer membrane","93/3896","162/9913",2.01336968050566e-06,3.64072083576537e-05,2.57354065993403e-05,"Dnm1l/Rab11fip5/Slc25a46/Tigar/Emd/Plec/Ppp1cc/Tomm20/Fundc2/Hk1/Pi4kb/Slc25a4/Cisd2/Cpt1a/Cyb5r3/Acsl4/Hadhb/Cisd1/Atad1/Syne2/Maoa/Pebp1/Lpin1/Akap1/Cpt1c/Mtarc2/Phb2/Asl/Ass1/Snca/Vps13a/Mavs/Vdac2/Vdac3/Vdac1/Eno1/Phb/Acsl3/Acsl6/Agpat4/Aifm1/Armc1/Armcx2/Armcx3/Atf2/Bad/Bax/Bcl2l2/Bnip3/Bnip3l/Bri3bp/Cyb5b/Dhcr7/Exd2/Foxo3/Gdap1/Gk/Gpam/Marchf5/Mff/Mfn2/Miga1/Miga2/Mlxip/Msto1/Mt3/Mtch1/Mtor/Mtx2/Nipsnap2/Nme1/Ntrk3/Pgrmc1/Psen1/Rhot1/Rhot2/Rmdn3/Rps6kb1/Samm50/Sarm1/Scp2/Sh3glb1/Slc44a1/Smpd4/Snn/Tomm22/Tomm34/Tomm5/Usp30/Vat1/Vps13c/Wasf1/Znfx1",93
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex","14/3896","14/9913",2.06836264255252e-06,3.64072083576537e-05,2.57354065993403e-05,"Eif3c/Ddx3x/Eif3h/Eif3b/Eif3g/Eif3m/Eif3f/Eif3d/Eif3l/Eif3a/Eif3e/Eif3i/Eif3j1/Eif3k",14
"GO:0000776","GO:0000776","kinetochore","63/3896","101/9913",2.09584232804231e-06,3.64072083576537e-05,2.57354065993403e-05,"Dync1li2/Dync1li1/Chmp4b/Chmp2b/Dctn4/Dctn2/Dctn1/Clasp2/Trappc12/Nudcd2/Clasp1/Rangap1/Dync1i1/Ppp1cc/Hnrnpu/Ckap5/Tpr/Chmp3/Dctn6/Cfdp1/Nup98/Smarcc2/Cenpv/Ppp1r12a/Actb/Phf2/Ahctf1/Chmp5/Champ1/Smarce1/Smarca4/Arid2/Actl6a/Apc/Bod1/Bod1l/Chmp1a/Chmp2a/Chmp7/Crebbp/Csnk1a1/Dctn3/Dctn5/Dynll1/Fbxw11/Gpatch11/Hsf1/Mad1l1/Ndel1/Nup107/Nup133/Nup43/Nup85/Pafah1b1/Psen1/Seh1l/Septin6/Sin3a/Smarcb1/Smarcc1/Ss18l1/Zw10/Zwint",63
"GO:0000779","GO:0000779","condensed chromosome, centromeric region","65/3896","105/9913",2.12596837124985e-06,3.64072083576537e-05,2.57354065993403e-05,"Dync1li2/Dync1li1/Chmp4b/Chmp2b/Dctn4/Dctn2/Dctn1/Clasp2/Trappc12/Nudcd2/Clasp1/Rangap1/Dync1i1/Ppp1cc/Hnrnpu/Ckap5/Tpr/Chmp3/Dctn6/Cfdp1/Atrx/Nup98/Cbx3/Smarcc2/Cenpv/Ppp1r12a/Actb/Phf2/Ahctf1/Chmp5/Champ1/Smarce1/Smarca4/Arid2/Actl6a/Apc/Bod1/Bod1l/Chmp1a/Chmp2a/Chmp7/Crebbp/Csnk1a1/Dctn3/Dctn5/Dynll1/Fbxw11/Gpatch11/Hsf1/Mad1l1/Ndel1/Nup107/Nup133/Nup43/Nup85/Pafah1b1/Psen1/Seh1l/Septin6/Sin3a/Smarcb1/Smarcc1/Ss18l1/Zw10/Zwint",65
"GO:0031252","GO:0031252","cell leading edge","181/3896","354/9913",2.91224738303872e-06,4.43308768307006e-05,3.13364630689547e-05,"Dbnl/Mapt/Cttn/Aak1/Amph/Arhgap1/Sptbn1/Coro1c/Enah/Ddx3x/Epb41l3/Palm/Gabbr1/Wasl/Atp2b1/Ank1/Dctn1/Cd2ap/Capzb/Arpin/Snap25/Flot1/Arfip2/Clasp2/Slk/Exoc8/Map2/Tubb3/Dpysl3/Flot2/Stmn2/Kcna2/Pabpc1/Dgkz/Dbn1/Pacsin1/Macf1/Atp6v1b2/Rufy3/Exoc4/Atp2b2/Cdc37/Arhgef7/Arhgap44/Appl1/Eef1a1/Tln2/Twf1/Ablim1/Pak1/Lcp1/Avil/Ywhaz/Arpc5/Rac1/Cfl1/Itgb1/Actr2/Syne2/Tpm1/Anxa2/Hdac6/Nf2/Rps3/Bcas3/Abi1/Coro1b/Myh9/S100a6/Caprin1/Cd44/Pik3ca/Tln1/Phactr4/Arpc2/Dagla/Gas7/Cobl/Actb/Dysf/Parva/Arf6/Myo9b/Wasf2/Mtm1/Itsn1/Ppp1r9b/Cdc42/Carmil1/Inppl1/Ilk/S100a11/Ctnnb1/Abca7/Abi2/Abl2/Ablim3/Acap2/Actr3/Akap5/Akt2/Amotl1/Apbb1/Apc/App/Arf1/Arf4/Arpc3/Atn1/Atp7a/Baiap2/Bcar1/C2cd5/Carmil2/Carmil3/Ccdc88a/Cdc42bpa/Cdk5/Cdkl5/Cntnap2/Coro1a/Ctnna2/Cyth3/Diaph1/Dpp9/Epb41l5/Evl/Fgd1/Fgd4/Frmd4b/Gnas/Hcn1/Hip1r/Inpp5e/Inpp5j/Itgb1bp1/Jmy/Kcnb1/Kcnc1/Kcnc3/Kcnc4/Ldb1/Ldb2/Mapk8ip3/Mcf2l/Mkln1/Myadm/Myh10/Myo1d/Myo5a/Nckap1/Ndel1/Ngfr/Nme1/Nme2/Pafah1b1/Parvb/Pdgfrb/Plekha1/Plekhg5/Psd3/Ptk2b/Rdx/Ripor1/Robo2/Scyl3/Spata13/Sra1/Srgap2/Ssx2ip/Tirap/Trpm7/Trpv2/Tsc1/Twf2/Vamp7/Vasp/Wasf1/Wasf3/Washc1/Wls",181
"GO:0099522","GO:0099522","cytosolic region","30/3896","40/9913",4.70209157704786e-06,6.85304836229316e-05,4.84426007937741e-05,"Hspa8/Hnrnpa2b1/Dbn1/Nedd4/Trim9/Hnrnpab/Plcb3/Sncb/Eif4e/Prkcd/Prkcb/Anks1b/Baiap2/Camk2a/Dnajb1/Eif4a3/Fmr1/Homer1/Htt/Mtor/Ncs1/Pin1/Ppfia2/Ppp3cc/Prkca/Prkce/Pten/Rims3/Sh3gl2/Stxbp5",30
"GO:0044309","GO:0044309","neuron spine","95/3896","169/9913",5.43160532712461e-06,7.75135343558408e-05,5.47925098788886e-05,"Strn/Hnrnpk/Fus/Dnm3/Ppp3ca/Grk2/Asap1/Palm/Gabbr1/Palmd/Atp2b1/Gsk3b/Add1/Comt/Capzb/Hspa8/Prkar2b/Ppp1r2/Dbn1/Nedd4/Ppp1cc/Dgki/Atp2b2/Ppp1ca/Eea1/Atp1a3/Syp/Fxr1/Numb/Arhgap44/Canx/Synpo/Cnn3/Rac1/Cfl1/Itgb1/Fxr2/Arfgef2/Strn4/Snx1/Psmc2/Arpc2/Dagla/Nr3c1/Dvl1/Itsn1/Ncoa2/Ppp1r9b/Cdc42/Abi2/Abl2/Akap5/Apba1/Apba2/Apbb1/Arf4/Arrb2/Asic1/Baiap2/Camk2a/Cntnap2/Dip2a/Dlg4/Dlgap2/Dlgap3/Dnajb1/Dtnbp1/Fbxo2/Fmr1/Frmpd4/Gipc1/Gria2/Hip1r/Homer1/Kcnd1/Kcnd3/Mob4/Mt3/Mtmr2/Myh10/Ophn1/Ppfia2/Prkaca/Pten/Ptk2b/Rgs10/Rgs7bp/Rph3a/Shank1/Slc8a1/Srgap2/Syndig1/Syt11/Tanc2/Usp8",95
"GO:0016234","GO:0016234","inclusion body","38/3896","55/9913",7.08612635943402e-06,9.70799311242461e-05,6.86235394808348e-05,"Mapt/Eps15/Picalm/Nefm/Hsp90ab1/Rangap1/Nefh/Tpr/Sncb/Sqstm1/Nup98/Hdac6/Ranbp2/Psmc5/Tdp2/Snca/Prkcq/Psmc4/Pabpn1/Eef2/Psap/Pold1/Atxn1/Cpne1/Dnajb2/Fbxo7/Gpx1/Gys1/Htt/Keap1/Mt3/Nbn/Nub1/Nxf1/Psen1/Psmc6/Stub1/Zdhhc17",38
"GO:0042788","GO:0042788","polysomal ribosome","25/3896","32/9913",8.63064087831131e-06,0.000107490709120786,7.59826756750852e-05,"Rpl30/Rpl24/Rpl19/Rpl29/Rpl7a/Larp1/Rpl6/Eif3h/Dhx9/Rpl36/Nufip2/Elavl4/Larp4b/Rps21/Abcf1/Rpl31/Eef2/Rpl10a/Rpl11/Rps28/Rps23/Rps26/Btf3/Pnpt1/Rpl38",25
"GO:0030427","GO:0030427","site of polarized growth","97/3896","175/9913",9.7448908609852e-06,0.000119200897138837,8.42603345122781e-05,"Nefl/Dbnl/Mapt/Cttn/Klc1/Map1b/Dctn2/Dclk1/Gsk3b/Syap1/Snap25/Clasp2/Fkbp15/Map2/Tubb3/Dpysl3/Ppp1r2/Crmp1/Stmn2/Cbl/Dbn1/Hsp90ab1/Rufy3/Calm1/Exoc4/Eno2/Dpysl2/Kif5a/Arhgef7/Ncam1/Fxr1/Sncb/Tmod2/Fry/Pak1/Copa/Arpc5/Cfl1/Copg2/Fxr2/Elavl4/Snca/Arpc2/Cobl/Kif5b/Ptbp2/Ywhae/Hsp90aa1/Stim1/Dvl1/Myh14/Ppp1r9b/Apbb1/Apc/App/Arpc3/Auts2/Cbarp/Cdk5/Cdkl5/Cpeb1/Dcx/Dicer1/Dtnbp1/Exoc7/Fgf13/Fkbp4/Fmr1/Gria2/Hdac5/Ighmbp2/Inpp5j/Katnb1/Kif5c/L1cam/Myh10/Myo9a/Ndel1/Nectin1/Pafah1b1/Pclo/Pi4k2a/Psen1/Ptk2b/Rasgrf1/Smn1/Taok2/Tnk2/Trak1/Trpv2/Tsc1/Tsc2/Twf2/Usp9x/Wdr47/Zfyve27/Zpr1",97
