"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030027","GO:0030027","lamellipodium","94/2725","161/9913",1.17081418678307e-16,4.38633495809195e-15,2.64851352006198e-15,"Cttn/Wasl/Dbnl/Srcin1/Enah/Coro1c/Ablim1/Dpysl3/Avil/Flot2/Arhgef7/Nf2/Flot1/Snap25/Kcna2/Ctnnd1/Capzb/Pak1/Rufy3/Coro1a/Itsn1/Abi1/Dbn1/Actr2/Arpc2/Mtss2/Cfl1/Nckap1/Gsn/Mylk/Twf2/Shtn1/Myh10/Pkn2/Tubb3/Ppp1r9b/Ctnnb1/Ctnna2/Dag1/Fscn1/Pdxp/Abi2/Abl2/Ablim3/Actr3/Amot/Apbb1/Apc/Apc2/Arhgap31/Arhgef6/Arpc3/Arpc5/Arpin/Baiap2/Bcar1/Carmil1/Carmil2/Carmil3/Ccdc88a/Cd44/Cdc42bpa/Cdh2/Cdk5/Coro1b/Dgkz/Dysf/Evl/Fgd4/Ilk/Inppl1/Mcf2l/Myo9b/Nme2/Palld/Parva/Parvb/Phactr4/Pik3ca/Ptk2b/Ptprz1/Rdx/Rhoa/Srgap2/Stmn2/Stx2/Trpv2/Tsc1/Vamp7/Vasp/Wasf1/Wasf2/Wasf3/Washc1",94
"GO:0005874","GO:0005874","microtubule","156/2725","319/9913",1.21095136879839e-16,4.38633495809195e-15,2.64851352006198e-15,"Map4/Igbp1/Mapt/Map1a/Map1b/Clasp2/Cep170/Dync1li2/Chmp2b/Cct8/Ckap5/Dnm1l/Klc2/Dync1li1/Klc1/Dctn2/Map6/Synj1/Tppp3/Wdr44/Gsk3b/Dctn1/Eml1/Kif5b/Cep170b/Nudc/Bcas3/Dnm3/Clip2/Map7/Dpysl2/Kif21a/Dync1i2/Tuba4a/Tbcb/Septin9/Chmp7/Camsap2/Cyld/Katnal1/Hspa8/Dnm1/Kif2a/Tcp1/Dst/Clasp1/Mapre3/Dync1i1/Cct7/Hsph1/Map2k1/Calm1/Kif1a/Cct5/Stim1/Pafah1b1/Kcnab2/Chmp4b/Cct6a/Arl3/Cct2/Tubb5/Katnal2/Chmp3/Sirt2/Stmn1/Mapre2/Eml4/Hnrnpu/Tppp/Shtn1/Slc8a1/Tubb3/Dync1h1/Septin2/Ndrg1/Cct3/Cnp/Camsap1/Map1lc3a/Tubb4b/Dvl1/Tubb4a/Rab3d/Dynlt3/Rcc2/Cltc/Tpt1/Dynll2/Tubal3/Abraxas2/Apc/Apc2/Arfgef2/Bag2/Baiap2/Bicd1/Camsap3/Casp1/Cdk5/Cfap20/Chmp1a/Chmp2a/Chmp5/Clip1/Clip3/Csnk1d/Cul3/Dctn3/Dynlrb1/Dysf/Emd/Fbxw11/Fez1/Fgf13/Fhdc1/Fkbp4/Fsd1/Gsk3a/Hdac6/Hid1/Katnb1/Kif16b/Kif3a/Kif3b/Kif5a/Kif5c/Kifap3/Lrrc49/Macf1/Map2k2/Mapre1/Mt3/Nav1/Nckap5l/Rassf5/Reep1/Reep2/Rgs14/Rmdn2/Rmdn3/Ror2/Shroom3/Slain2/Snph/Spast/Tcp11l1/Togaram1/Tpgs2/Trip10/Ttl/Ttll1/Tubgcp3/Wdr47/Xiap/Zw10",156
"GO:0044309","GO:0044309","neuron spine","94/2725","169/9913",8.15615572685601e-15,2.65890676695506e-13,1.6054748641285e-13,"Palm/Add1/Strn/Asap1/Ppp3ca/Grk2/Hnrnpk/Gsk3b/Dnm3/Cnn3/Gabbr1/Numb/Ppp1r2/Snx1/Ctnnd1/Prkar2b/Capzb/Arhgap44/Dip2a/Fus/Hspa8/Sipa1l1/Ppp1ca/Rph3a/Itsn1/Dbn1/Syp/Nr3c1/Comt/Atp2b1/Arpc2/Synpo/Cfl1/Ppp1cc/Atp2b2/Dlgap3/Myh10/Slc8a1/Canx/Ppp1r9b/Camk2a/Homer1/Dagla/Dvl1/Fbxo2/Cdc42/Psmc2/Abi2/Abl2/Apba1/Apbb1/Arf4/Arfgef2/Arrb2/Baiap2/Calb1/Cntnap2/Dgki/Dlg4/Dlgap2/Dnajb1/Eea1/Frmpd4/Fxr1/Fxr2/Gria2/Gria3/Hip1r/Itgb1/Kcnd1/Kcnd3/Mob4/Mt3/Mtmr2/Nedd4/Nsmf/Ophn1/Palmd/Ppfia2/Pten/Ptk2b/Ptprz1/Rab8a/Rapgef4/Rgs10/Rgs14/Rgs7bp/Rhoa/Shank1/Srgap2/Sri/Strn4/Tanc2/Usp8",94
"GO:0043197","GO:0043197","dendritic spine","91/2725","166/9913",7.11215329714612e-14,2.2081542617806e-12,1.33330593139481e-12,"Palm/Add1/Strn/Asap1/Ppp3ca/Grk2/Hnrnpk/Gsk3b/Dnm3/Cnn3/Gabbr1/Numb/Ppp1r2/Snx1/Ctnnd1/Prkar2b/Capzb/Arhgap44/Dip2a/Fus/Hspa8/Sipa1l1/Ppp1ca/Rph3a/Itsn1/Dbn1/Nr3c1/Comt/Atp2b1/Arpc2/Synpo/Cfl1/Ppp1cc/Atp2b2/Dlgap3/Myh10/Slc8a1/Canx/Ppp1r9b/Camk2a/Homer1/Dagla/Dvl1/Fbxo2/Cdc42/Psmc2/Abi2/Abl2/Apba1/Apbb1/Arf4/Arfgef2/Arrb2/Baiap2/Calb1/Dgki/Dlg4/Dlgap2/Dnajb1/Frmpd4/Fxr1/Fxr2/Gria2/Gria3/Hip1r/Itgb1/Kcnd1/Kcnd3/Mob4/Mt3/Mtmr2/Nedd4/Nsmf/Ophn1/Palmd/Ppfia2/Pten/Ptk2b/Ptprz1/Rab8a/Rapgef4/Rgs10/Rgs14/Rgs7bp/Rhoa/Shank1/Srgap2/Sri/Strn4/Tanc2/Usp8",91
"GO:0030427","GO:0030427","site of polarized growth","93/2725","175/9913",4.49654477685422e-13,1.33261236114043e-11,8.04644854805491e-12,"Cttn/Dbnl/Mapt/Map1b/Clasp2/Nefl/Klc1/Dctn2/Pclo/Gsk3b/Kif5b/Dpysl3/Dclk1/Arhgef7/Ppp1r2/Snap25/Syap1/Tmod2/Dpysl2/Exoc4/Fkbp15/Ctnnd1/Pak1/Rufy3/Crmp1/Dbn1/Hsp90ab1/Calm1/Stim1/Pafah1b1/Arpc2/Hsp90aa1/Cfl1/Ncam1/Copa/Usp9x/Eno2/Sncb/Twf2/Cbarp/Shtn1/Myh10/Tubb3/Ppp1r9b/Gpm6a/Snca/Ywhae/Flna/Dvl1/Fscn1/Adgrl1/Thy1/Apbb1/Apc/Arpc3/Arpc5/Cbl/Cdk5/Copg2/Erc2/Exoc7/Fez1/Fgf13/Fkbp4/Flrt3/Fry/Fxr1/Fxr2/Gria2/Hdac5/Inpp5j/Katnb1/Kif5a/Kif5c/L1cam/Myh14/Myo9a/Nectin1/Neo1/Nrsn1/Pard3/Pi4k2a/Ptk2b/Ptprz1/Rapgef4/Src/Stmn2/Tnk2/Trak1/Trpv2/Tsc1/Tsc2/Wdr47",93
"GO:0070161","GO:0070161","anchoring junction","202/2725","484/9913",3.08476567290273e-12,7.4491378471577e-11,4.4978649577607e-11,"Cttn/Add1/Lasp1/Zyx/Myh9/Sptan1/Tnks1bp1/Sorbs1/Strn/Fermt2/Anxa6/Tln2/Tln1/Pak2/Magi1/Clasp2/Afdn/Epb41l3/Ank3/Vcl/Dctn4/Nck1/Niban2/Enah/Ppp3ca/Mpp1/Avil/Flot2/Git1/Arhgef7/Nf2/Flot1/Slc9a1/Mapk3/Pdlim5/Pdcd6ip/Anxa5/Ctnnd1/Ank2/Twf1/Pak1/Atp1a1/Lcp1/Coro1a/Cntnap1/Cadm3/Ppp1ca/Camk2d/Dst/Clasp1/Dbn1/Magi3/Vapa/Map2k1/Magi2/Cask/Plec/Cdc42ep4/Calb2/Rala/Arpc2/Synpo/Tgfb1i1/Lpp/Cfl1/Ctnnd2/Ncam1/Sirt2/Uba1/Coro2b/Wdr1/Cpne3/Tmem65/Panx2/Scn1a/Mapre2/Gsn/Jcad/Mylk/Msn/Prkca/Sv2a/Tjp2/Limd1/Capn2/Slc8a1/Pkn2/Atp1b1/Ywhah/Ndrg1/Nfasc/Ctnnb1/Hck/Pkp4/Ctnna2/Gjc3/Dag1/Flna/Fscn1/Actn4/Cdc42/Slc4a1/Mlc1/Cldn11/Pdxp/Dsc1/Jup/Ezr/Abi2/Actr3/Ajm1/Akt1/Alkbh6/Amot/Apc/Arhgap17/Arhgef6/Arl2/Bcar1/Bcar3/Bmpr2/Cadm1/Camsap3/Capza1/Carmil2/Cav2/Cbl/Cbr1/Ccdc85a/Ccdc85c/Cd2ap/Cd99l2/Cdc42bpa/Cdh2/Clic4/Csk/Cyth1/Cyth3/Ddx6/Dlg4/Dlg5/Evl/Fgf13/Flrt3/Frmd4a/Frmd4b/Frs2/Gab1/Ilk/Inpp5e/Itgb1/Kazn/Kcnj11/Kit/Ldb3/Lims1/Map2k2/Map4k4/Mapk1/Mapre1/Micall2/Mpdz/Mtss1/Myo1e/Nectin1/Nectin3/Nexn/Pacsin2/Palld/Pals1/Pard3/Parva/Parvb/Pdlim1/Peak1/Pgm5/Pik3ca/Pikfyve/Prkcd/Ptk2b/Rapgef2/Rdx/Rexo2/Rhoa/Rsu1/Scn4b/Sh3kbp1/Shroom3/Sipa1l3/Slc6a4/Smpx/Specc1l/Src/Srp68/Stard10/Stx2/Tbcd/Tes/Tns3/Vasp/Wasf2/Wnk3",202
"GO:0019898","GO:0019898","extrinsic component of membrane","120/2725","252/9913",4.43527688869398e-12,1.0327859040816e-10,6.23606600139679e-11,"Fermt2/Anxa2/Picalm/Amph/Wipi2/Esyt1/Atg2b/Numb/Snx1/Snap25/Syap1/Ctnnd1/Snx9/Snap91/Bin1/Cyld/Cadps/Rph3a/Syn2/Syn1/Nmt1/Gphn/Bsn/Gnao1/Syt6/Magi2/Kif1a/Stxbp5/Kcnab2/Epn1/Gripap1/Vps13c/Eno1/Gnai2/Syn3/Ryr2/Gnaz/Ctnnb1/Hck/Ctnna2/Gnb1/S100a6/Gnaq/Phb/Gnai1/Gnb2/Cltc/Gnai3/Jup/Ezr/Acadvl/Aldh3a2/Apc/Apc2/Aspscr1/Atg2a/Becn1/Cabp1/Cav2/Ccdc115/Cdh2/Cdk16/Cnksr2/Crkl/Cyth1/Cyth3/Dgki/Dlg4/Eea1/Epn3/Esyt2/Gna11/Gna13/Gnal/Gnb5/Gng2/Gng3/Golga3/Gramd1a/Hid1/Hip1/Inpp5j/Kcnab1/Mcf2l/Micall1/Mtmr3/Nmt2/Nrbf2/Osbpl2/Pacsin2/Pam16/Pik3c2a/Pik3c3/Pik3ca/Pik3cd/Pik3r4/Ptk2b/Rgs6/Rhoa/S100a10/Snx16/Snx5/Src/Stac/Stac2/Stk39/Sytl2/Sytl3/Tnk2/Trio/Ubxn6/Usp8/Vac14/Vps13a/Wdfy3/Wdr45/Wdr45b/Wdr91/Yes1/Zfyve1",120
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","79/2725","145/9913",4.88661099613953e-12,1.09864495499413e-10,6.63372962815312e-11,"Myh9/Mapt/Fermt2/Ppp3ca/G6pdx/Esyt1/Snap25/Syap1/Snx9/Cyld/Ap2b1/Dst/Gphn/C2cd2l/Acp1/Gnao1/Ank1/Ap2a1/Atp2b1/Kcnab2/Chmp4b/Epn1/Rab21/Mtss2/Ap2a2/Msn/Gnai2/Ap2s1/Myh10/Ryr2/Ppp1r9b/Gnaz/Ap2m1/Hck/Pkp4/Gnb1/S100a6/Gnaq/Gnai1/Slc4a1/Gnb2/Gnai3/Jup/Ezr/Aspscr1/Birc2/Cabp1/Cav2/Cdk16/Cyth1/Cyth3/Dlg4/Esyt2/Exoc1/Gna11/Gna13/Gnal/Gnb5/Gng2/Gng3/Gramd1a/Hip1/Kcnab1/Kit/Map2k2/Mcf2l/Mtss1/Osbpl2/Pgm5/Prmt8/Pten/Ptk2b/Rhoa/Snx5/Src/Stac/Stac2/Tnk2/Yes1",79
"GO:0030863","GO:0030863","cortical cytoskeleton","61/2725","102/9913",6.64392912812451e-12,1.44394726384573e-10,8.71869997866164e-11,"Cttn/Lasp1/Dmtn/Myh9/Wasl/Sptan1/Dbnl/Clasp2/Sptbn1/Pclo/Mpp1/Flot2/Nf2/Flot1/Snx9/Capzb/Coro1a/Cap1/Clasp1/Dbn1/Actr2/Bsn/Ank1/Tmod1/Calb2/Rims1/Mtss2/Cfl1/Prkcb/Dstn/Wdr1/Gsn/Llgl1/Pvalb/Ppp1r9b/Rtkn/Septin2/Flna/Eef1a1/Actn4/Slc4a1/Mobp/Akap13/Calb1/Capza1/Cdh2/Dlg4/Epb41/Erc1/Erc2/Fchsd1/Lancl2/Mapre1/Myo1e/Nsmf/Pls1/Rdx/Rims2/Rims3/Shroom3/Sptb",61
"GO:0042734","GO:0042734","presynaptic membrane","87/2725","168/9913",1.63263354961152e-11,3.43379701402165e-10,2.07336145179867e-10,"Picalm/Dnm1l/Atp2b4/Flot2/Gabbr1/Snap25/Syap1/Kcna2/Septin7/Snap91/Kcna1/Cntnap1/Cadm3/Dnm1/Itsn1/Septin3/Kctd16/Syt7/Syp/Cask/Gabbr2/Stxbp5/Atp2b1/Epn1/Stxbp1/Rims1/Syt1/Ncam1/Atp2b2/Scn1a/Prrt2/Cntn1/Kcnc1/Slc6a5/Canx/Scn8a/Gpm6a/Nptn/Ctnnb1/Ctnna2/Stx1b/Glra1/Slc6a1/Adam23/Phb/Kcnc3/Adgrl1/Cltc/Slc6a9/Apba1/Apbb1/Cacna1a/Cadm1/Cadps2/Cdh2/Clta/Cltb/Cntnap2/Cntnap4/Cyth1/Dgki/Efnb1/Efnb2/Erc2/Exoc3/Gria2/Gria3/Grm7/Hip1/Itsn2/Kcnma1/L1cam/Nectin1/Pi4k2a/Pick1/Pip5k1c/Rgs7bp/Rims2/Rims3/Slc4a8/Slc6a4/Slc6a7/Snph/Stx1a/Stx2/Unc13a/Unc13c",87
"GO:0030117","GO:0030117","membrane coat","50/2725","84/9913",6.66796382579983e-10,1.17500335524905e-08,7.09478939075146e-09,"Eps15l1/Eps15/Clint1/Aak1/Scyl1/Epn2/Picalm/Synj1/Ap3s1/Ap3b2/Ap3d1/Copz1/Necap1/Ap3s2/Snap91/Sgip1/Dnm1/Copb2/Ap2b1/Ap2a1/Synrg/Ap1b1/Chmp4b/Epn1/Copa/Ap2a2/Necap2/Ap2s1/Sec31a/Ap2m1/Dab2/Cltc/Copb1/Aftph/Ap1g1/Ap1s2/Ap4e1/Arcn1/Chmp2a/Clta/Cltb/Copg2/Epn3/Sar1a/Sec24a/Tbc1d5/Vps11/Vps18/Vps33a/Vps39",50
"GO:0048475","GO:0048475","coated membrane","50/2725","84/9913",6.66796382579983e-10,1.17500335524905e-08,7.09478939075146e-09,"Eps15l1/Eps15/Clint1/Aak1/Scyl1/Epn2/Picalm/Synj1/Ap3s1/Ap3b2/Ap3d1/Copz1/Necap1/Ap3s2/Snap91/Sgip1/Dnm1/Copb2/Ap2b1/Ap2a1/Synrg/Ap1b1/Chmp4b/Epn1/Copa/Ap2a2/Necap2/Ap2s1/Sec31a/Ap2m1/Dab2/Cltc/Copb1/Aftph/Ap1g1/Ap1s2/Ap4e1/Arcn1/Chmp2a/Clta/Cltb/Copg2/Epn3/Sar1a/Sec24a/Tbc1d5/Vps11/Vps18/Vps33a/Vps39",50
"GO:0005741","GO:0005741","mitochondrial outer membrane","76/2725","149/9913",7.8380722317933e-10,1.34484818292875e-08,8.12032968058364e-09,"Pebp1/Dnm1l/Rab11fip5/Tigar/Slc25a46/Fundc2/Tomm20/Plec/Vat1/Mtch1/Slc25a4/Ppp1cc/Hk1/Agpat4/Cisd1/Atad1/Vps13c/Phb2/Cyb5r3/Acsl6/Mtarc2/Vdac2/Mavs/Hadhb/Vdac3/Cnp/Snca/Aifm1/Fis1/Gdap1/Vdac1/Maoa/Cpt1c/Phb/Gk/Rhot1/Mfn2/Mtch2/Maob/Acsl3/Acsl4/Akap1/Armc1/Armcx2/Armcx3/Asl/Ass1/Bcl2l2/Bnip3/Cisd2/Cpt1a/Dnajc11/Foxo3/Lpin1/Mff/Mgst1/Miga1/Miga2/Msto1/Mt3/Mtx2/Nipsnap2/Nme1/Nos1/Ntrk3/Pi4kb/Rhot2/Rmdn3/Rps6kb1/Samm50/Sh3glb1/Spire1/Tomm22/Tomm34/Vps13a/Wasf1",76
"GO:0030496","GO:0030496","midbody","63/2725","116/9913",8.4108918962606e-10,1.40612859393895e-08,8.49034701538857e-09,"Anxa2/Chmp2b/Ran/Birc6/Ist1/Nudc/Pdcd6ip/Ctnnd1/Mical3/Chmp7/Cyld/Crmp1/Mapre3/Chmp4b/Arl3/Chmp3/Sirt2/Eml4/Hnrnpu/Gnai2/Gdi1/Myh10/Pkn2/Sccpdh/Septin2/Pkp4/Gnai1/Cdc42/Rcc2/Gnai3/Pdxp/Abraxas2/Agap2/Apc2/Arf6/Arl8a/Capg/Chmp1a/Chmp2a/Chmp5/Clic4/Ctdp1/Katnb1/Kif3b/Klhl9/Lap3/Lyrm1/Mark4/Mical1/Nup62/Pik3c3/Pin1/Pkn1/Rab8a/Sh3glb1/Spast/Stx2/Trappc14/Txndc9/Usp8/Vps4a/Vps4b/Zfyve19",63
"GO:0044306","GO:0044306","neuron projection terminus","82/2725","166/9913",1.26156182614755e-09,2.05634577662051e-08,1.24164242889259e-08,"Aak1/Prph/Pebp1/Pacsin1/Amph/Hnrnpk/Septin4/Pclo/Git1/Septin5/Dpysl2/Ap3d1/Kcna2/Anxa5/Septin7/Snap91/Bin1/Kcna1/Hspa8/Itsn1/Cplx1/Syt7/Syp/Bsn/Sncg/Kcnab2/Septin6/Calb2/Arpc2/Vamp2/Syt1/Rab3a/Prkcb/Prrt2/Uchl1/Cplx2/Sncb/Atp6v0d1/Prkca/Kcnc1/Slc8a1/Glul/Slc32a1/Snca/Glra1/Got1/Kcnc3/Gad1/Apc/Aqp1/Baiap2/Cacna1b/Calb1/Dgki/Dlg4/Erc2/Flrt3/Gabrb3/Gria2/Gria3/Grm7/Hcn1/Hcn3/Ilk/Kcna6/Kcnma1/L1cam/Maco1/Mical1/Mob2/Ncs1/Nos1/Ophn1/Ppp2ca/Ptpn9/Rapgef4/Rgs10/Slc4a8/Sri/Tanc1/Unc13a/Unc13c",82
"GO:0019867","GO:0019867","outer membrane","80/2725","162/9913",2.04223966466134e-09,3.09660525897487e-08,1.86976165136681e-08,"Pebp1/Dnm1l/Rab11fip5/Tigar/Slc25a46/Fundc2/Tomm20/Plec/Vat1/Mtch1/Slc25a4/Ppp1cc/Hk1/Agpat4/Cisd1/Atad1/Vps13c/Eno1/Phb2/Cyb5r3/Acsl6/Mtarc2/Vdac2/Mavs/Hadhb/Vdac3/Cnp/Snca/Aifm1/Fis1/Gdap1/Vdac1/Maoa/Cpt1c/Phb/Gk/Rhot1/Mfn2/Mtch2/Maob/Acsl3/Acsl4/Akap1/Armc1/Armcx2/Armcx3/Asl/Ass1/Bcl2l2/Bnip3/Cisd2/Cpt1a/Dhcr7/Dnajc11/Emd/Foxo3/Lpin1/Mff/Mgst1/Miga1/Miga2/Msto1/Mt3/Mtx2/Nipsnap2/Nme1/Nos1/Ntrk3/Pi4kb/Rhot2/Rmdn3/Rps6kb1/Samm50/Sh3glb1/Spire1/Syne3/Tomm22/Tomm34/Vps13a/Wasf1",80
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","58/2725","107/9913",4.3204762116361e-09,6.40216020451532e-08,3.8656892419902e-08,"Akap12/Picalm/Nefl/Sh3gl1/Synj1/Ppp3ca/Gsk3b/Gabbr1/Abr/Ctnnd1/Nefh/Snap91/Capzb/Bcr/Syn2/Syn1/Cplx1/Iqsec1/Ina/Syp/Bsn/Sh3gl2/Pfn1/Cask/Stxbp5/Rock2/Epn1/Synpo/Ncam1/Myo5a/Tnr/Nptn/Camk2a/Ctnnb1/Cacng2/Dvl1/Slc30a1/Cdc42/Anks1b/Apba1/Apbb1/Baiap2/Cacna1b/Cadm1/Cdk5/Csnk2b/Dgki/Dgkz/Efnb2/Fbxl20/Gria2/Iqsec2/Itgb1/L1cam/Ppp3r1/Shank1/Slc6a7/Stat3",58
"GO:0000502","GO:0000502","proteasome complex","37/2725","58/9913",7.82690287108215e-09,1.06685555460081e-07,6.44178200550055e-08,"Psmc3/Usp14/Vcp/Psmd2/Psmd14/Hspb1/Txnl1/Rad23b/Psmd3/Psma1/Psma7/Psma4/Psmc2/Adrm1/Dnajb2/Ecpas/Ide/Psma6/Psmb3/Psmb4/Psmb5/Psmc4/Psmc5/Psmd1/Psmd11/Psmd12/Psmd13/Psmd4/Psmd5/Psmd6/Psmd9/Psme1/Ube3a/Ubr1/Uchl5/Usp25/Zfand2b",37
"GO:0010008","GO:0010008","endosome membrane","99/2725","219/9913",1.0833364604102e-08,1.38497131801461e-07,8.36259723825419e-08,"Arhgap1/Anxa2/Anxa6/Washc2/Chmp2b/Stx7/Ehd3/Coro1c/Mon2/Snx1/Ap3d1/Snx3/Ehd1/Scamp1/Snap91/Chmp7/Ncdn/Rab11b/Osbpl6/Chmp4b/Rab21/Gripap1/Rab23/Vps37a/Chmp3/Uba1/Atp9a/Llgl1/Lamtor1/Snx12/Scamp5/Ndrg1/Vps35/Abhd6/Dagla/Tmem30a/Rab15/Rcc2/Acap2/Appl2/Arf6/Atg16l1/Atp7a/Chmp1a/Chmp2a/Chmp5/Clec16a/Clip3/Ehd4/Lztr1/Micall1/Mvb12a/Pacsin2/Pi4k2a/Pikfyve/Pip4p1/Pip5k1c/Plekhm2/Rab27a/Rab27b/Rab8a/Rap2a/Rhob/Rmc1/Scamp3/Scamp4/Shc1/Snf8/Snx16/Snx17/Snx19/Snx2/Snx4/Snx5/Snx6/Stard3nl/Tbc1d5/Tsg101/Ubap1/Ubxn6/Usp8/Vac14/Vamp7/Vps13a/Vps25/Vps28/Vps33b/Vps36/Vps37c/Vps39/Vps45/Vps4a/Vps4b/Vti1b/Washc1/Washc4/Wdr91/Zfyve16/Zfyve28",99
"GO:0030132","GO:0030132","clathrin coat of coated pit","16/2725","17/9913",1.29944354299864e-08,1.62930228852906e-07,9.8378924105565e-08,"Eps15l1/Eps15/Picalm/Synj1/Snap91/Sgip1/Ap2b1/Ap2a1/Ap2a2/Ap2s1/Ap2m1/Dab2/Cltc/Clta/Cltb/Tbc1d5",16
"GO:0043679","GO:0043679","axon terminus","72/2725","147/9913",2.015618990576e-08,2.38942469428282e-07,1.44275885641229e-07,"Aak1/Prph/Pebp1/Pacsin1/Amph/Hnrnpk/Septin4/Pclo/Git1/Septin5/Dpysl2/Ap3d1/Kcna2/Anxa5/Septin7/Snap91/Bin1/Kcna1/Hspa8/Itsn1/Cplx1/Syt7/Syp/Sncg/Kcnab2/Septin6/Calb2/Arpc2/Rab3a/Prkcb/Prrt2/Cplx2/Sncb/Atp6v0d1/Prkca/Kcnc1/Slc8a1/Glul/Slc32a1/Snca/Glra1/Got1/Kcnc3/Gad1/Aqp1/Cacna1b/Calb1/Dgki/Erc2/Flrt3/Gabrb3/Gria2/Gria3/Grm7/Hcn1/Hcn3/Ilk/Kcna6/Kcnma1/L1cam/Mical1/Ncs1/Nos1/Ophn1/Ppp2ca/Rapgef4/Rgs10/Slc4a8/Sri/Tanc1/Unc13a/Unc13c",72
"GO:0098858","GO:0098858","actin-based cell projection","77/2725","163/9913",4.78708643199855e-08,5.20196725610509e-07,3.14100057117098e-07,"Palm/Atp6v1a/Srcin1/Enah/Nf2/Snap25/Exoc4/Twf1/Rufy3/Lcp1/Coro1a/Abi1/Dbn1/Ap2a1/Atp6v1b2/Pafah1b1/Calb2/Slc27a4/Cfl1/Kcnj10/Slc9a3r1/Pls3/Atp6v1e1/Wwox/Twf2/Msn/Shtn1/Myo5a/Pvalb/Tubb3/Ppp1r9b/Dync1h1/Gpm6a/Nfasc/Gap43/Fmn2/Ctnnb1/Cnp/Dag1/Slc7a5/Slc6a6/Fscn1/Cdc42/Ttyh1/Ezr/Abi2/Amn1/Apbb1/Arf6/Atp7a/Calb1/Cbr1/Cd44/Cdk5/Clic4/Dock4/Fchsd2/Fgd4/Fgf13/Fxr1/Fxr2/Itgb1/Mtm1/Myo1e/Myo9b/Nedd4/Pkhd1l1/Pls1/Ptprz1/Rdx/Slc9a3r2/Src/Stard10/Ube2k/Vamp7/Vasp/Washc1",77
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","70/2725","146/9913",9.32809859447091e-08,9.97036112064759e-07,6.02020513258347e-07,"Fermt2/Anxa2/Picalm/Esyt1/Numb/Snap25/Syap1/Ctnnd1/Snx9/Snap91/Cyld/Gphn/Gnao1/Magi2/Stxbp5/Kcnab2/Epn1/Eno1/Gnai2/Ryr2/Gnaz/Ctnnb1/Hck/Ctnna2/Gnb1/S100a6/Gnaq/Phb/Gnai1/Gnb2/Gnai3/Jup/Apc/Apc2/Cabp1/Cav2/Cdh2/Cdk16/Cnksr2/Crkl/Cyth1/Cyth3/Dgki/Dlg4/Eea1/Epn3/Esyt2/Gna11/Gna13/Gnal/Gnb5/Gng2/Gng3/Gramd1a/Hip1/Kcnab1/Mcf2l/Osbpl2/Ptk2b/Rhoa/S100a10/Snx5/Src/Stac/Stac2/Sytl2/Sytl3/Tnk2/Usp8/Yes1",70
"GO:0005746","GO:0005746","mitochondrial respirasome","39/2725","67/9913",1.17915468566875e-07,1.22033151596195e-06,7.36848542088746e-07,"Sdha/Ndufs7/Cox5b/Ndufs1/Ndufa12/Ndufa9/Ndufa10/Sdhb/Uqcrfs1/Cyc1/Ndufb5/Ndufv1/Sdhc/Ndufv2/Ndufa7/Cox4i1/Ndufb3/Cox6c/Ndufb11/Ndufb10/Ndufs3/Uqcrc2/Ndufa3/Ndufa4/Ndufa2/Ndufs6/Cox7c/Uqcrb/Uqcrh/Ndufs5/Cox6b1/Cox7a2/Cox7a2l/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3",39
"GO:0098803","GO:0098803","respiratory chain complex","38/2725","65/9913",1.46191450269559e-07,1.46641270116543e-06,8.85434856693363e-07,"Sdha/Ndufs7/Cox5b/Ndufs1/Ndufa12/Ndufa9/Ndufa10/Sdhb/Uqcrfs1/Cyc1/Ndufb5/Ndufv1/Sdhc/Ndufv2/Ndufa7/Cox4i1/Ndufb3/Cox6c/Ndufb11/Ndufb10/Ndufs3/Uqcrc2/Ndufa3/Ndufa4/Ndufa2/Ndufs6/Cox7c/Uqcrb/Uqcrh/Ndufs5/Cox6b1/Cox7a2/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3",38
"GO:0099522","GO:0099522","cytosolic region","27/2725","40/9913",1.50551887382676e-07,1.48727016020462e-06,8.98028801931751e-07,"Hspa8/Dbn1/Sh3gl2/Stxbp5/Trim9/Prkcb/Sncb/Prkca/Camk2a/Homer1/Dag1/Anks1b/Baiap2/Calb1/Dnajb1/Eif4e/Htt/Ncs1/Nedd4/Pin1/Plcb3/Ppfia2/Ppp3cc/Prkcd/Prkce/Pten/Rims3",27
"GO:0005905","GO:0005905","clathrin-coated pit","36/2725","61/9913",2.23628396904123e-07,2.14420168796307e-06,1.29469071891861e-06,"Cttn/Eps15l1/Eps15/Aak1/Picalm/Reps1/Dnm1l/Synj1/Numb/Necap1/Snap91/Sgip1/Itsn1/Ap2b1/Ap2a1/Ocrl/Epn1/Ap2a2/Ap2s1/Ap2m1/Dab2/Cltc/Ap1s2/Arrb2/Bmpr2/Clta/Cltb/Epn3/Fchsd2/Fnbp1/Hip1r/Inpp5f/Itsn2/Sh3bp4/Tbc1d5/Tnk2",36
