"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005938","GO:0005938","cell cortex","42/636","242/9913",2.39637587460431e-09,1.07468241145717e-07,7.93617597338595e-08,"Sptan1/Clasp2/Wasl/Cd2ap/Sptbn1/Septin5/Crip2/Myo1e/Myh9/Lasp1/Mpp1/Dctn1/Phldb1/Exoc4/Septin7/Snx9/Capzb/Ctnnd1/Dync1h1/Actb/Actr2/Fga/Ank1/Arfip2/Capza2/Cltb/Coro1a/Ctbp1/Dmtn/Exoc3/Flot1/Flot2/Fmn2/Fry/Mapre1/Myl12b/Nedd4/Pafah1b1/Pclo/Septin3/Septin4/Tmod1",42
"GO:0030118","GO:0030118","clathrin coat","15/636","44/9913",4.37576172817445e-08,1.56801729119342e-06,1.15792917233567e-06,"Eps15/Aak1/Eps15l1/Clint1/Epn2/Necap2/Cltc/Ap2b1/Ap2m1/Cltb/Necap1/Scn10a/Sgip1/Snap91/Synj1",15
"GO:0030117","GO:0030117","membrane coat","21/636","84/9913",4.57226311325698e-08,1.56801729119342e-06,1.15792917233567e-06,"Eps15/Aak1/Eps15l1/Clint1/Ap3d1/Scyl1/Dnm1/Ap3s1/Epn2/Chmp4b/Necap2/Cltc/Ap2b1/Ap2m1/Ap3b2/Cltb/Necap1/Scn10a/Sgip1/Snap91/Synj1",21
"GO:0048475","GO:0048475","coated membrane","21/636","84/9913",4.57226311325698e-08,1.56801729119342e-06,1.15792917233567e-06,"Eps15/Aak1/Eps15l1/Clint1/Ap3d1/Scyl1/Dnm1/Ap3s1/Epn2/Chmp4b/Necap2/Cltc/Ap2b1/Ap2m1/Ap3b2/Cltb/Necap1/Scn10a/Sgip1/Snap91/Synj1",21
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","24/636","107/9913",4.88858953200005e-08,1.58335983175335e-06,1.1692591336772e-06,"Akap12/Ncam1/Ppp3ca/Abr/Nefh/Sh3gl1/Capzb/Ctnnd1/Actb/Cadm1/Cplx1/Dgki/Dgkz/Gabbr1/Gsk3b/Itgb1/L1cam/Nefl/Snap91/Stat3/Syn1/Syn2/Synj1/Syp",24
"GO:0030427","GO:0030427","site of polarized growth","32/636","175/9913",5.64589058787953e-08,1.7323969540704e-06,1.2793181442896e-06,"Mapt/Ncam1/Map1b/Clasp2/Fkbp15/Dctn2/Dpysl2/Kif5b/Dclk1/Sncb/Exoc4/Stmn2/Ppp1r2/Ctnnd1/Dpysl3/Calm1/Arpc5/Crmp1/Fry/Gsk3b/Katnb1/Kif5a/Kif5c/Klc1/L1cam/Nefl/Pafah1b1/Pclo/Rufy3/Snap25/Tmod2/Tubb3",32
"GO:0005905","GO:0005905","clathrin-coated pit","17/636","61/9913",1.60269636550341e-07,4.06248687429777e-06,3.00001287638853e-06,"Eps15/Aak1/Eps15l1/Dnm1l/Reps1/Cltc/Ap2b1/Ap2m1/Cltb/Fnbp1/Itsn2/Necap1/Numb/Sgip1/Sh3bp4/Snap91/Synj1",17
"GO:0030132","GO:0030132","clathrin coat of coated pit","9/636","17/9913",2.65770007272056e-07,6.19775656958434e-06,4.57683928312719e-06,"Eps15/Eps15l1/Cltc/Ap2b1/Ap2m1/Cltb/Sgip1/Snap91/Synj1",9
"GO:0098978","GO:0098978","glutamatergic synapse","58/636","457/9913",3.47272658477938e-07,7.78692153433221e-06,5.75038531649702e-06,"Ncam1/Rtn4/Ppp3ca/Wasl/Abr/Ap3d1/Git1/Dnm1/Tpd52/Chmp4b/Sh3gl1/Septin7/Rheb/Ppp1ca/Ctnnd1/Actb/Mal2/Caprin1/Phb2/Abi1/Add2/Amph/Ap2b1/Ap2m1/Arhgap44/Atp2b1/Bin1/Cadm1/Cadps/Coro1a/Cplx1/Ctbp1/Dgki/Dgkz/Dnm3/Flot1/Flot2/Gabbr1/Gsk3b/Itgb1/Nedd4/Numb/Pacsin1/Pclo/Phb/Ppp1cc/Prkar2a/Prkar2b/Scn10a/Scn11a/Snap25/Snap47/Stat3/Stxbp1/Syn2/Synj1/Syt7/Tanc1",58
"GO:0005929","GO:0005929","cilium","47/636","351/9913",1.04010994500201e-06,1.95607773527797e-05,1.4444990407668e-05,"Mapt/Map1b/Map1a/Cep170/Map4/Prph/Eps15/Atp1a1/Cct8/Kif5b/Dctn1/Septin7/Dync1i2/Snap29/Ldha/Capzb/Ehd1/Camsap3/Rab15/Mks1/Calm1/Ak2/Atp1b1/Camsap2/Cltb/Csnk1a1/Cyld/Dld/Ehd3/Grk2/Iqcb1/Kif5a/Kif5c/Klc1/Klc2/Lztfl1/Mapre1/Pafah1b1/Pfkm/Prkar2a/Prkar2b/Prom2/Ptpn23/Septin4/Tomm20/Tubb4a/Vps13a",47
"GO:0070161","GO:0070161","anchoring junction","59/636","484/9913",1.0740025038378e-06,1.9566983116795e-05,1.44495731601862e-05,"Ncam1/Epb41l3/Sptan1/Avil/Sorbs1/Dctn4/Clasp2/Ank3/Strn/Add1/Ppp3ca/Atp1a1/Cd2ap/Anxa6/Myo1e/Myh9/Lasp1/Mpp1/Tln2/Fermt2/Git1/Pdlim5/Mapk3/Afdn/Rexo2/Cpne3/Ppp1ca/Cgnl1/Pdcd6ip/Uba1/Lcp1/Ctnnd1/Camsap3/Plec/Rala/Actb/Tns2/Dsc1/Ank2/Arhgap17/Atp1b1/Bcar1/Cadm1/Cadm3/Camk2d/Cav2/Coro1a/Dst/Enah/Flot1/Flot2/Gab1/Itgb1/Jcad/Magi3/Mapre1/Mtss1/Palld/Prkcd",59
"GO:0030863","GO:0030863","cortical cytoskeleton","21/636","102/9913",1.51603000993974e-06,2.67831968422688e-05,1.97785095395647e-05,"Sptan1/Clasp2/Wasl/Sptbn1/Myo1e/Myh9/Lasp1/Mpp1/Snx9/Capzb/Actb/Actr2/Ank1/Capza2/Coro1a/Dmtn/Flot1/Flot2/Mapre1/Pclo/Tmod1",21
"GO:0043679","GO:0043679","axon terminus","26/636","147/9913",1.92513987651133e-06,3.30104867060619e-05,2.43771581886419e-05,"Prph/Aak1/Sncg/Septin5/Pebp1/Dpysl2/Ap3d1/Git1/Sncb/Septin7/Actb/Aqp1/Amph/Bin1/Cplx1/Dgki/Kcna2/L1cam/Mical1/Pacsin1/Pclo/Septin4/Snap91/Syp/Syt7/Tanc1",26
"GO:0030027","GO:0030027","lamellipodium","26/636","161/9913",1.0825924437095e-05,0.000150274141591104,0.000110972508640898,"Avil/Wasl/Arpin/Stmn2/Capzb/Ctnnd1/Ablim1/Actb/Dpysl3/Actr2/Abi1/Arpc5/Bcar1/Cd44/Coro1a/Coro1b/Dgkz/Enah/Flot1/Flot2/Kcna2/Palld/Rufy3/Snap25/Srcin1/Tubb3",26
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","24/636","145/9913",1.53871847056909e-05,0.000203880197350404,0.000150558816857119,"Mapt/Ppp3ca/Esyt1/Esyt2/Myh9/Fermt2/Chmp4b/Snx9/Acp1/Ank1/Ap2b1/Ap2m1/Atp2b1/Cav2/Cyld/Dst/Gnai2/Gnao1/Gphn/Mtss1/Prmt8/Rab21/S100a6/Snap25",24
"GO:0044306","GO:0044306","neuron projection terminus","26/636","166/9913",1.89154846246286e-05,0.000245060611914633,0.000180969197929195,"Prph/Aak1/Sncg/Septin5/Pebp1/Dpysl2/Ap3d1/Git1/Sncb/Septin7/Actb/Aqp1/Amph/Bin1/Cplx1/Dgki/Kcna2/L1cam/Mical1/Pacsin1/Pclo/Septin4/Snap91/Syp/Syt7/Tanc1",26
"GO:0042734","GO:0042734","presynaptic membrane","26/636","168/9913",2.3461138146547e-05,0.000289427680600959,0.000213732818210332,"Ncam1/Dnm1l/Dnm1/Septin7/Cltc/Atp2b1/Cadm1/Cadm3/Cltb/Dgki/Exoc3/Flot2/Gabbr1/Itsn2/Kcna2/Kctd16/L1cam/Phb/Scn10a/Scn11a/Septin3/Snap25/Snap91/Stxbp1/Syp/Syt7",26
"GO:0044309","GO:0044309","neuron spine","26/636","169/9913",2.60861362194887e-05,0.000308439435230387,0.000227772373402958,"Palm/Strn/Add1/Ppp3ca/Cnn3/Ppp1ca/Ppp1r2/Capzb/Ctnnd1/Arhgap44/Asap1/Atp2b1/Dgki/Dnm3/Gabbr1/Grk2/Gsk3b/Itgb1/Nedd4/Numb/Palmd/Ppp1cc/Prkar2b/Rph3a/Snx1/Syp",26
"GO:0042383","GO:0042383","sarcolemma","22/636","131/9913",2.74270134817741e-05,0.000313528409017143,0.000231530413086596,"Ank3/Atp1a1/Anxa6/Synm/Plec/Aqp1/Cltc/Col6a2/Acp1/Ank1/Ank2/Atp1b1/Bin1/Camk2d/Cav2/Dst/Flot1/Itgb1/Plcb3/Prkar2a/Prkcq/Stbd1",22
"GO:0043197","GO:0043197","dendritic spine","25/636","166/9913",5.34061030641938e-05,0.000566104692480454,0.000418049687143642,"Palm/Strn/Add1/Ppp3ca/Cnn3/Ppp1ca/Ppp1r2/Capzb/Ctnnd1/Arhgap44/Asap1/Atp2b1/Dgki/Dnm3/Gabbr1/Grk2/Gsk3b/Itgb1/Nedd4/Numb/Palmd/Ppp1cc/Prkar2b/Rph3a/Snx1",25
"GO:0000776","GO:0000776","kinetochore","18/636","101/9913",6.54131705860502e-05,0.000669050499152057,0.000494071777833694,"Ckap5/Dctn4/Clasp2/Dync1li1/Dync1li2/Dctn2/Dctn1/Chmp4b/Septin7/Tpr/Trappc12/Actb/Chmp3/Champ1/Chmp7/Csnk1a1/Pafah1b1/Ppp1cc",18
"GO:0045121","GO:0045121","membrane raft","35/636","275/9913",7.36957130579729e-05,0.000729482406033512,0.000538698752492022,"Mapt/Sorbs1/Atp1a1/Slc25a5/Mapk3/Park7/Hk1/Tubb5/Ctnnd1/Cr1l/Actb/Mal2/Stat6/Aqp1/Add2/Atp1b1/Atp2b1/Cav2/Cd44/Chp1/Flot1/Flot2/Gabbr1/Gnai2/Grk2/Gsk3b/Itgb1/L1cam/Nedd4/Plpp3/Prkar2a/Prkar2b/Prom2/Slc25a4/Snap25",35
"GO:0031312","GO:0031312","extrinsic component of organelle membrane","11/636","50/9913",0.000259954422185643,0.00216504897334614,0.00159881742366809,"Cltc/Acadvl/Amph/Bin1/Cadps/Phb/Rph3a/Snap91/Snx1/Syn1/Syn2",11
"GO:0098858","GO:0098858","actin-based cell projection","23/636","163/9913",0.000283464291251013,0.00232760115210339,0.00171885685873483,"Palm/Atp6v1a/Myo1e/Exoc4/Lcp1/Dync1h1/Abi1/Aqp5/Atp6v1b2/Cd44/Coro1a/Enah/Fmn2/Itgb1/Nedd4/Pafah1b1/Pls3/Prom2/Rufy3/Slc27a4/Snap25/Srcin1/Tubb3",23
"GO:0019898","GO:0019898","extrinsic component of membrane","31/636","252/9913",0.000346200428088466,0.00269113132767434,0.00198731193106221,"Wipi2/Esyt1/Esyt2/Fermt2/Snx9/Ctnnd1/Tpr/Cltc/Acadvl/Amph/Atg2b/Bin1/Cadps/Cav2/Cyld/Dgki/Gnai2/Gnao1/Gphn/Numb/Phb/Pik3c3/Rph3a/S100a6/Snap25/Snap91/Snx1/Syn1/Syn2/Vps13a/Vps13c",31
"GO:0030496","GO:0030496","midbody","18/636","116/9913",0.000399507201525893,0.00306464076959994,0.00226313636321455,"Nudc/Birc6/Anxa11/Chmp4b/Pdcd6ip/Ctnnd1/Rcc2/Chmp3/Champ1/Chmp7/Crmp1/Cyld/Gnai2/Katnb1/Mical1/Mical3/Pik3c3/Vps4b",18
"GO:0101031","GO:0101031","chaperone complex","8/636","32/9913",0.000728583630291687,0.00537676274000068,0.00397056235562025,"Cct8/Bag3/Tcp1/Stip1/Ruvbl1/Cct5/Cdc37/Ruvbl2",8
"GO:0097470","GO:0097470","ribbon synapse","6/636","20/9913",0.00121382997372733,0.0084245580319409,0.00622125888790075,"Dnm1/Cltc/Amph/Pacsin1/Pclo/Snap25",6
"GO:0035253","GO:0035253","ciliary rootlet","5/636","14/9913",0.00131685485790705,0.00903207508423304,0.00666989024004932,"Kif5b/Kif5a/Kif5c/Klc1/Klc2",5
