"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","63/1393","152/9821",1.12429579530306e-16,4.89375297082822e-14,4.1453700471796e-14,"Map1a/Dmtn/Add1/Sptan1/Sptbn1/Map1b/Add2/Avil/Hspa8/Map2/Pak2/Capzb/Dbn1/Tmod1/Snca/Mapre1/Stmn1/Capza2/Capg/Pfn1/Gsn/Arpc2/Tpm1/Cfl1/Hspg2/Arap1/Arfgef1/Arhgap28/Arhgef18/Arhgef7/Arpin/Camsap1/Camsap2/Camsap3/Carmil2/Clasp1/Clasp2/Coro1a/Coro1b/Cracd/Eml2/Eml4/Fgf13/Fkbp4/Hdac6/Hip1r/Inpp5j/Kank4/Katnb1/Mtpn/Pfdn2/Pfdn6/Pick1/Pik3ca/Prkcd/Rdx/Stmn2/Tbcd/Tmod2/Tmsb4x/Twf1/Twf2/Vbp1",63
"GO:0006887","GO:0006887","exocytosis","99/1393","308/9821",2.70062658296835e-16,1.07755000660437e-13,9.12764405629565e-14,"Ncam1/Dmtn/Synj1/Anxa2/Stxbp1/Vsnl1/Septin5/Snap47/Myh9/Cadps/Cplx1/Nsf/Ywhaz/Snca/Stxbp6/Steap3/Vps4b/Exoc4/Rala/Fgg/Abr/Arf1/Arhgap17/Atp9a/Bcr/Braf/Brsk2/Cbarp/Clasp1/Clasp2/Cops5/Coro1a/Cplx2/Cyth1/Dgki/Dnm1l/Erc1/Exoc1/Exoc3/Exoc8/Gab2/Git1/Gsk3b/Hck/Hgs/Itsn1/Llgl1/Mical1/Mical3/Napa/Pak1/Pclo/Pex5l/Pip5k1c/Ppfia3/Prkca/Prkcb/Prkce/Prrt2/Rab11b/Rab11fip5/Rab15/Rab3a/Rab3c/Rab3gap1/Rabgef1/Rims1/Rph3a/S100a10/Scamp1/Scfd2/Scrn1/Sdcbp/Septin4/Smcr8/Snap25/Snap29/Snf8/Srcin1/Stam/Stx17/Stx1b/Stx2/Stxbp5/Stxbp5l/Syn2/Syngr3/Syp/Syt4/Syt6/Syt7/Sytl2/Trarg1/Trim9/Vamp1/Vamp7/Vps11/Vps4a/Ykt6",99
"GO:0006897","GO:0006897","endocytosis","123/1393","427/9821",8.35769914927375e-16,3.07820488667098e-13,2.60746678721877e-13,"Eps15l1/Add1/Aak1/Cttn/Ppp3ca/Synj1/Epn2/Eps15/Anxa2/Smap1/Dpysl2/Myh9/Sncb/Ank2/Hnrnpk/Ap3d1/Rabgap1l/Sh3gl1/Dbnl/Ehd1/Sncg/Nsf/Cap1/Snca/Snx2/Cd9/Rac1/Gsn/Cltc/Snx12/Eea1/Atad1/Hspg2/Cdc42/Amph/Ankrd13d/Ap2a2/Ap2b1/Ap3b2/Ap3s1/Ap3s2/Appl1/Arf1/Arfgap1/Arhgap12/Arhgap27/Arrb2/Atp6v1h/Atp9a/Bicd1/Bin1/Cbl/Cd151/Cd2ap/Cd44/Ckap5/Clint1/Csnk1e/Dennd1b/Dnajc6/Dnm1/Dnm1l/Dnm3/Ehbp1/Ehd3/Ehd4/Epn1/Esyt2/Fkbp15/Flot1/Fnbp1/Fnbp1l/Gak/Gapvd1/Grk2/Hgs/Hip1r/Inpp5f/Iqsec1/Itsn1/Itsn2/Lrsam1/Mapk3/Mtmr2/Mtmr6/Myo18a/Myo1e/Necap1/Nedd4/Numb/Pacsin1/Pacsin2/Picalm/Pick1/Pik3c3/Pikfyve/Pip5k1c/Ppp3cc/Prkca/Rabep1/Rabgef1/Ralbp1/Reps1/Reps2/Scamp1/Scyl2/Sdcbp/Sgip1/Sh3bp4/Sh3gl2/Sirt2/Snap25/Snap91/Snx1/Snx9/Synrg/Syp/Syt4/Syt7/Tbc1d5/Vamp7/Wasf1/Wasl",123
"GO:0051261","GO:0051261","protein depolymerization","49/1393","105/9821",9.83885153887532e-16,3.36488722629536e-13,2.85030789317944e-13,"Map1a/Dmtn/Add1/Sptan1/Sptbn1/Map1b/Synj1/Add2/Avil/Hspa8/Map2/Capzb/Sh3gl1/Tmod1/Stmn1/Capza2/Capg/Dstn/Wdr1/Gsn/Arpc2/Tpm1/Vps4b/Cfl1/Camsap1/Camsap2/Camsap3/Carmil2/Clasp1/Clasp2/Cracd/Dnajc6/Eml4/Fgf13/Gak/Hdac6/Katnb1/Mical1/Mical3/Mtpn/Nckap5l/Pik3ca/Rdx/Sh3gl2/Stmn2/Tmod2/Twf1/Twf2/Vps4a",49
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","52/1393","116/9821",1.06725662295177e-15,3.40668314046204e-13,2.88571211805836e-13,"Dmtn/Add1/Sptan1/Sptbn1/Add2/Avil/Map2/Stxbp1/Capzb/Tmod1/Snca/Mapre1/Stmn1/Capza2/Capg/Pfn1/Jam3/Gsn/Arpc2/Tpm1/Cfl1/Cdc42/Arfgef1/Arhgef7/Birc2/Carmil2/Cracd/Ddx3x/Eml2/Fkbp4/Gsk3b/Hdac6/Hip1r/Impact/Inpp5j/Kank4/Mtpn/Pex5/Ppm1a/Prkcd/Prrt2/Raf1/Rdx/Riok3/Sirt2/Stmn2/Tbcd/Tmod2/Tmsb4x/Trim9/Twf1/Twf2",52
"GO:0007015","GO:0007015","actin filament organization","108/1393","359/9821",2.08789885064121e-15,6.24803731054382e-13,5.29254886284248e-13,"Dmtn/Add1/Sptan1/Cttn/Sptbn1/Coro1c/Fermt2/Add2/Sorbs1/Dpysl3/Avil/Pak2/Capzb/Washc2/Nebl/Zyx/Rufy3/Cdc42ep4/Nf2/Dbn1/Dbnl/Tmod1/Plec/Stmn1/Lcp1/Capza2/Capg/Pfn1/Pdlim1/Rac1/Dstn/Wdr1/Gsn/Arpc2/Tpm2/Tpm1/Actr2/Shtn1/Cfl1/Pls3/Cdc42/Abi1/Acta1/Arap1/Arf1/Arfgef1/Arfip2/Arhgap12/Arhgap17/Arhgap28/Arhgap35/Arhgef18/Arpc1b/Arpc5/Arpin/Baiap2l1/Bcar1/Bin1/Braf/Carmil2/Cd2ap/Clasp1/Clasp2/Coro1a/Coro1b/Coro7/Cracd/Diaph2/Eln/Enah/Fchsd1/Gas2/Hip1r/Jmy/Kank4/Marcks/Mical1/Mical3/Micall2/Mprip/Mtpn/Mtss1/Myo1e/Naa80/Nck1/Pacsin1/Pak1/Phactr1/Pick1/Pik3ca/Prkcd/Prkce/Prkcq/Ptk2b/Rdx/Rock2/S100a10/Samd14/Snx9/Synpo/Tmod2/Tmsb4x/Tsc1/Twf1/Twf2/Vasp/Wasf1/Wasl",108
"GO:0016197","GO:0016197","endosomal transport","72/1393","202/9821",1.00700262313534e-14,2.83619327033648e-12,2.40246508169689e-12,"Eps15l1/Coro1c/Spag9/Chmp4b/Eps15/Washc2/Arhgap1/Chmp2b/Ap3d1/Vcp/Ehd1/Snx2/Ube2o/Gripap1/Vps4b/Dctn1/Cltc/Snx12/Cdc42/Acap2/Arhgap44/Atp9a/Ccdc22/Chmp1a/Chmp3/Chmp5/Chmp7/Dennd1b/Dnm1l/Ehd3/Ehd4/Erc1/Gga1/Gga3/Grip1/Hgs/Inpp5f/Itsn1/Itsn2/Lamtor1/Leprot/Micall2/Mvb12a/Picalm/Pikfyve/Ptpn23/Rab11b/Rab6b/Rbsn/Reps1/Reps2/Snap25/Snf8/Snx1/Snx3/Snx6/Snx9/Stam/Tbc1d10b/Tbc1d17/Tbc1d5/Trappc10/Trarg1/Ubxn6/Vps16/Vps25/Vps26c/Vps36/Vps4a/Vti1b/Ykt6/Zfyve16",72
"GO:0051656","GO:0051656","establishment of organelle localization","100/1393","330/9821",1.44429912131502e-14,3.84183566269796e-12,3.25431842948935e-12,"Map6/Mapt/Map4/Nefl/Map1b/Synj1/Chmp4b/Ran/Map2/Nefh/Stxbp1/Dpysl2/Dctn2/Myh9/Chmp2b/Ap3d1/Dync1h1/Uchl1/Kif5a/Ywhaz/Snca/Mapre1/Nudc/Kif5b/Actr10/Nsfl1c/Steap3/Vps4b/Cfl1/Exoc4/Dctn1/Cdc42/Agtpbp1/Ap3b2/Ap3s1/Ap3s2/Arf1/Arfgap2/Arfgap3/Atp9a/Bicd1/Borcs5/Borcs6/Cdc42bpa/Chmp1a/Chmp5/Chmp7/Clasp1/Clasp2/Cops5/Cplx2/Dnm1/Dnm3/Dock7/Dync1i1/Eml4/Exoc1/Exoc3/Exoc8/Fnbp1l/Gab2/Hdac6/Hgs/Ikbkg/Kif1a/Kif5c/Llgl1/Madd/Map2k1/Mark1/Myo1e/Pafah1b1/Pclo/Pex14/Picalm/Rab11b/Rab3a/Rab3gap1/Rabgef1/Ripor1/Sdcbp/Slc9a3r1/Snap91/Snf8/Spast/Stam/Stk25/Syne3/Syt4/Tacc1/Tacc2/Tanc2/Trappc10/Trappc12/Ttl/Vamp7/Vps4a/Wasf1/Wasl/Ykt6",100
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","58/1393","146/9821",1.80257713630759e-14,4.54249438349513e-12,3.84782809207377e-12,"Map1a/Dmtn/Add1/Sptan1/Sptbn1/Map1b/Add2/Avil/Map2/Pak2/Capzb/Dbn1/Tmod1/Snca/Mapre1/Stmn1/Capza2/Capg/Pfn1/Gsn/Arpc2/Tpm1/Cfl1/Arap1/Arfgef1/Arhgap28/Arhgef18/Arhgef7/Arpin/Camsap1/Camsap2/Camsap3/Carmil2/Clasp1/Clasp2/Coro1a/Coro1b/Cracd/Eml2/Eml4/Fgf13/Fkbp4/Hdac6/Hip1r/Inpp5j/Kank4/Katnb1/Mtpn/Pick1/Pik3ca/Prkcd/Rdx/Stmn2/Tbcd/Tmod2/Tmsb4x/Twf1/Twf2",58
"GO:0032272","GO:0032272","negative regulation of protein polymerization","37/1393","70/9821",2.29357371493651e-14,5.32990597373374e-12,4.51482383959814e-12,"Dmtn/Add1/Sptan1/Sptbn1/Add2/Avil/Map2/Capzb/Tmod1/Snca/Mapre1/Stmn1/Capza2/Capg/Pfn1/Gsn/Arpc2/Tpm1/Cfl1/Arfgef1/Arhgef7/Carmil2/Cracd/Eml2/Fkbp4/Hip1r/Inpp5j/Kank4/Mtpn/Prkcd/Rdx/Stmn2/Tbcd/Tmod2/Tmsb4x/Twf1/Twf2",37
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","54/1393","131/9821",2.33767805865515e-14,5.32990597373374e-12,4.51482383959814e-12,"Map6/Mapt/Map1a/Map1b/Chmp4b/Prune1/Map2/Chmp2b/Dync1h1/Snca/Hsph1/Mapre1/Stmn1/Mapre2/Tppp/Rac1/Vps4b/Dctn1/Cltc/Arhgef7/Arl2/Bicd1/Camsap1/Camsap2/Camsap3/Cdkn1b/Chmp1a/Chmp5/Chmp7/Ckap5/Clasp1/Clasp2/Clip1/Cyld/Eml2/Eml4/Fgf13/Fkbp4/Fsd1/Git1/Gsk3b/Hdac6/Inpp5j/Katnb1/Mapre3/Mark2/Pafah1b1/Pak1/Prkaa1/Slain2/Spryd4/Stmn2/Tbcd/Trim36",54
"GO:0110053","GO:0110053","regulation of actin filament organization","75/1393","230/9821",5.56323618385878e-13,1.19618034195807e-10,1.01325305754836e-10,"Dmtn/Add1/Sptan1/Cttn/Sptbn1/Fermt2/Add2/Avil/Pak2/Capzb/Washc2/Cdc42ep4/Nf2/Dbn1/Dbnl/Tmod1/Stmn1/Capza2/Capg/Pfn1/Rac1/Dstn/Wdr1/Gsn/Arpc2/Tpm1/Cfl1/Cdc42/Arap1/Arf1/Arfgef1/Arfip2/Arhgap28/Arhgap35/Arhgef18/Arpc1b/Arpc5/Arpin/Baiap2l1/Bin1/Braf/Carmil2/Clasp1/Clasp2/Coro1a/Coro1b/Cracd/Eln/Fchsd1/Hip1r/Kank4/Mtpn/Mtss1/Naa80/Nck1/Pak1/Pick1/Pik3ca/Prkcd/Prkce/Prkcq/Ptk2b/Rdx/Rock2/S100a10/Snx9/Synpo/Tmod2/Tmsb4x/Tsc1/Twf1/Twf2/Vasp/Wasf1/Wasl",75
"GO:0000910","GO:0000910","cytokinesis","50/1393","124/9821",5.96609659160783e-13,1.19618034195807e-10,1.01325305754836e-10,"Sptbn1/Chmp4b/Ank3/Ist1/Septin5/Myh9/Calm1/Chmp2b/Plec/Stmn1/Septin9/Septin7/Dstn/Vps4b/Actr2/Cfl1/Exoc4/Cdc42/Arf1/Arl3/Birc6/Ccp110/Chmp1a/Chmp3/Chmp5/Chmp7/Dctn3/Exoc1/Exoc3/Exoc8/Fsd1/Git1/Kif3b/Pik3c3/Pik3r4/Pkn2/Prkce/Rock2/Rtkn/Septin3/Septin4/Sh3glb1/Snx9/Spast/Stambp/Stx2/Trim36/Usp8/Vps4a/Zfyve19",50
