"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061157","GO:0061157","mRNA destabilization","52/3868","69/9821",1.20035202347308e-09,1.18074167419986e-07,1.02651311117312e-07,"Upf1/Tardbp/Csde1/Hnrnpd/Pabpc1/Dhx9/Syncrip/Hnrnpu/Ythdf1/Tnrc6b/Paip1/Gigyf2/Rock2/Exosc5/Ythdf3/Patl1/Rida/Khsrp/Cnot3/Cnot2/Eif4enif1/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Dhx36/Cnot1/Cpeb3/Dcp1a/Dcp1b/Dcp2/Dcps/Exosc9/Fto/Mettl14/Mettl16/Mettl3/Mex3d/Mlh1/Pan2/Pan3/Pnpt1/Pum1/Rc3h1/Rc3h2/Samd4b/Tnrc6c/Tut4/Tut7/Ybx1/Ythdf2",52
"GO:2000765","GO:2000765","regulation of cytoplasmic translation","22/3868","22/9821",1.20646440587223e-09,1.18074167419986e-07,1.02651311117312e-07,"Csde1/Hnrnpd/Pabpc1/Dhx9/Syncrip/Hnrnpu/Paip1/Cpeb2/Nck1/Rpl13a/Pkm/Cpeb4/Eef2/Dhx36/Cnbp/Cpeb1/Cpeb3/Fmr1/Mettl3/Unk/Ybx1/Ythdf2",22
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","84/3868","128/9821",1.41722965953449e-09,1.36132782296396e-07,1.18351108410249e-07,"Arhgap1/Sptbn1/Gga3/Ptpn23/Snap47/Ank3/Phaf1/Snap25/Snx3/Exoc8/Cplx1/Rabep1/Trarg1/Sec16a/Macf1/Cnst/Gga1/Nsf/Exoc4/Hgs/Ehd3/Arhgap44/Dennd1b/Gripap1/Gopc/Stxbp6/Golga4/Csk/Vamp2/Inpp5f/Ehd4/Arfgef2/Golph3/Ccdc93/Snx12/Ccdc22/Arl3/Ndrg4/Arf6/Vps35/Vamp4/Rack1/Acap2/Acsl3/Akap5/Ankrd27/Arfrp1/Arl4c/Atp2c1/Atp9a/Blzf1/Dennd1a/Eipr1/Epg5/Exoc1/Exoc2/Exoc6/Exoc6b/Gga2/Golph3l/Grip1/Lyplal1/Mapk10/Micall1/Nsg1/Optn/Rab10/Rab11b/Rab14/Snf8/Snx17/Snx4/Snx7/Stx1b/Stx6/Vamp7/Vps26c/Vps39/Vps50/Vps51/Vps52/Vps53/Washc1/Zdhhc2",84
"GO:0006511","GO:0006511","ubiquitin-dependent protein catabolic process","243/3868","461/9821",2.07875974656168e-09,1.96045941916644e-07,1.70438406780292e-07,"Map1a/Psmc3/Chmp4b/Chmp2b/Pcbp2/Plaa/Ptpn23/Araf/Pcnp/Usp5/Bcap31/Glmn/Cd2ap/Gsk3b/Cyld/Trim25/Park7/Nsfl1c/Uba6/Usp7/Cbl/Sirt2/Psma7/Ubl4a/Eif3h/Nedd4/Usp15/Usp14/Trim9/Hsp90ab1/Ccar2/Psmd3/Psmd2/Ppp2r5c/Nploc4/Vcp/Cul5/Stam/Uba1/Uchl1/Skp1/Rad23b/Canx/Cul4b/Usp10/Usp19/Psmd1/Rnf7/Trim3/Vps37a/Rnf121/Zyg11b/Hdac6/Psmd14/Psmc2/Rps7/Rbbp6/Ubxn4/Rpl5/Psmc5/Taf9/Cacul1/Psma4/Trip12/Ccdc22/Psma1/Psmc4/Ubr4/Dvl1/Psmd4/Clgn/Fbxo4/Ubxn7/Huwe1/Chmp5/Mtm1/Ddrgk1/Mta1/Usp47/Psma2/Clec16a/Wac/Pml/Rnf213/Rack1/Rpl11/Psma6/Smurf1/Sumo2/Ctnnb1/Rpl23/Adrm1/Agap3/Agtpbp1/Akt1/Amfr/Amn1/Anapc4/Ankrd9/Ankzf1/Apc/Armc8/Arrb2/Ascc3/Ate1/Aup1/Bfar/Birc2/Ccdc47/Cdc16/Cdc26/Chmp1a/Chmp2a/Chmp7/Cnot4/Cops3/Crbn/Csnk1a1/Csnk1d/Csnk1e/Csnk2a1/Csnk2a2/Cul2/Cul3/Cul4a/Ddb1/Dnajb12/Dnajb14/Dnajb2/Ecpas/Eif2ak3/Eloc/Faf1/Fbxl16/Fbxl20/Fbxo10/Fbxo2/Fbxo22/Fbxo7/Fbxw11/Gclc/Get4/Gid8/Gipc1/Gsk3a/Hectd1/Hectd3/Hecw1/Herc2/Hipk2/Hspbp1/Keap1/Map3k1/Mapk9/Mkrn2/N4bp1/Nedd4l/Nub1/Pdcl3/Ppp1r11/Psen1/Psma3/Psma5/Psmc1/Psmc6/Psmd11/Psmd13/Psmd6/Psmd7/Psmd8/Pten/Ptk2b/Rad23a/Rbck1/Rbx1/Rc3h1/Rc3h2/Rnf114/Rnf14/Rnf20/Sdcbp/Sec61b/Sgtb/Sharpin/Smarcc1/Snf8/Stt3b/Stub1/Sumo1/Svip/Syvn1/Tbl1x/Tlk2/Tollip/Trim13/Trim67/Trip4/Tsg101/Ttc3/Ubap1/Ube2g1/Ube2j1/Ube2k/Ube2v2/Ube3a/Ube3c/Ube4a/Ube4b/Ubqln2/Ubr1/Ubr3/Ubxn1/Ubxn2b/Uchl3/Uchl5/Ufd1/Ufl1/Usp12/Usp13/Usp16/Usp20/Usp24/Usp25/Usp30/Usp34/Usp38/Usp4/Usp40/Usp48/Usp8/Usp9x/Vps25/Vps28/Vps36/Vps37c/Vps4a/Vps4b/Wdr81/Wfs1/Wwp2/Zfand2b/Znrf3/Zswim8",243
"GO:0043632","GO:0043632","modification-dependent macromolecule catabolic process","251/3868","479/9821",2.32546445561146e-09,2.15396145201012e-07,1.87261085109765e-07,"Map1a/Psmc3/Chmp4b/Chmp2b/Pcbp2/Plaa/Ptpn23/Araf/Pcnp/Usp5/Bcap31/Glmn/Cd2ap/Gsk3b/Cyld/Trim25/Park7/Nsfl1c/Uba6/Usp7/Cbl/Sirt2/Psma7/Ubl4a/Eif3h/Nedd4/Usp15/Usp14/Trim9/Hsp90ab1/Ccar2/Psmd3/Psmd2/Ppp2r5c/Nploc4/Vcp/Cul5/Stam/Uba1/Uchl1/Skp1/Rad23b/Canx/Cul4b/Usp10/Usp19/Psmd1/Rnf7/Trim3/Vps37a/Rnf121/Zyg11b/Hdac6/Psmd14/Psmc2/Rps7/Exosc10/Rbbp6/Ubxn4/Rpl5/Psmc5/Taf9/Cacul1/Psma4/Trip12/Ccdc22/Psma1/Psmc4/Ubr4/Dvl1/Psmd4/Clgn/Nedd8/Fbxo4/Ubxn7/Huwe1/Exosc8/Chmp5/Mtm1/Ddrgk1/Mta1/Usp47/Psma2/Clec16a/Wac/Pml/Rnf213/Rack1/Rpl11/Psma6/Smurf1/Sumo2/Ctnnb1/Rpl23/Adrm1/Agap3/Agtpbp1/Akt1/Amfr/Amn1/Anapc4/Ankrd9/Ankzf1/Apc/Armc8/Arrb2/Ascc3/Ate1/Aup1/Bfar/Birc2/Ccdc47/Cdc16/Cdc26/Chmp1a/Chmp2a/Chmp7/Cnot4/Cops3/Crbn/Csnk1a1/Csnk1d/Csnk1e/Csnk2a1/Csnk2a2/Cul2/Cul3/Cul4a/Ddb1/Dnajb12/Dnajb14/Dnajb2/Ecpas/Eif2ak3/Eloc/Exosc9/Faf1/Fbxl16/Fbxl20/Fbxo10/Fbxo2/Fbxo22/Fbxo7/Fbxw11/Gclc/Get4/Gid8/Gipc1/Gsk3a/Hectd1/Hectd3/Hecw1/Herc2/Hipk2/Hspbp1/Keap1/Map3k1/Mapk9/Mkrn2/N4bp1/Nedd4l/Nub1/Pdcl3/Pnpt1/Ppp1r11/Psen1/Psma3/Psma5/Psmc1/Psmc6/Psmd11/Psmd13/Psmd6/Psmd7/Psmd8/Pten/Ptk2b/Rad23a/Rbck1/Rbx1/Rc3h1/Rc3h2/Rnf114/Rnf14/Rnf20/Rps27a/Sdcbp/Sec61b/Sgtb/Sharpin/Smarcc1/Snf8/Stt3b/Stub1/Sumo1/Svip/Syvn1/Tbl1x/Tlk2/Tollip/Trim13/Trim67/Trip4/Tsg101/Ttc3/Tut4/Tut7/Ubap1/Ube2g1/Ube2j1/Ube2k/Ube2v2/Ube3a/Ube3c/Ube4a/Ube4b/Ubqln2/Ubr1/Ubr3/Ubxn1/Ubxn2b/Uchl3/Uchl5/Ufd1/Ufl1/Usp12/Usp13/Usp16/Usp20/Usp24/Usp25/Usp30/Usp34/Usp38/Usp4/Usp40/Usp48/Usp8/Usp9x/Vps25/Vps28/Vps36/Vps37c/Vps4a/Vps4b/Wdr81/Wfs1/Wwp2/Zfand2b/Znrf3/Zswim8",251
"GO:0050779","GO:0050779","RNA destabilization","53/3868","72/9821",3.52227807874857e-09,3.2052730516612e-07,2.78660005343654e-07,"Upf1/Tardbp/Csde1/Hnrnpd/Pabpc1/Dhx9/Syncrip/Hnrnpu/Ythdf1/Tnrc6b/Paip1/Gigyf2/Rock2/Exosc5/Ythdf3/Patl1/Rida/Khsrp/Cnot3/Cnot2/Eif4enif1/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Zc3h18/Dhx36/Cnot1/Cpeb3/Dcp1a/Dcp1b/Dcp2/Dcps/Exosc9/Fto/Mettl14/Mettl16/Mettl3/Mex3d/Mlh1/Pan2/Pan3/Pnpt1/Pum1/Rc3h1/Rc3h2/Samd4b/Tnrc6c/Tut4/Tut7/Ybx1/Ythdf2",53
"GO:0019941","GO:0019941","modification-dependent protein catabolic process","245/3868","468/9821",4.09350379422784e-09,3.66086278976893e-07,3.18268062694593e-07,"Map1a/Psmc3/Chmp4b/Chmp2b/Pcbp2/Plaa/Ptpn23/Araf/Pcnp/Usp5/Bcap31/Glmn/Cd2ap/Gsk3b/Cyld/Trim25/Park7/Nsfl1c/Uba6/Usp7/Cbl/Sirt2/Psma7/Ubl4a/Eif3h/Nedd4/Usp15/Usp14/Trim9/Hsp90ab1/Ccar2/Psmd3/Psmd2/Ppp2r5c/Nploc4/Vcp/Cul5/Stam/Uba1/Uchl1/Skp1/Rad23b/Canx/Cul4b/Usp10/Usp19/Psmd1/Rnf7/Trim3/Vps37a/Rnf121/Zyg11b/Hdac6/Psmd14/Psmc2/Rps7/Rbbp6/Ubxn4/Rpl5/Psmc5/Taf9/Cacul1/Psma4/Trip12/Ccdc22/Psma1/Psmc4/Ubr4/Dvl1/Psmd4/Clgn/Nedd8/Fbxo4/Ubxn7/Huwe1/Chmp5/Mtm1/Ddrgk1/Mta1/Usp47/Psma2/Clec16a/Wac/Pml/Rnf213/Rack1/Rpl11/Psma6/Smurf1/Sumo2/Ctnnb1/Rpl23/Adrm1/Agap3/Agtpbp1/Akt1/Amfr/Amn1/Anapc4/Ankrd9/Ankzf1/Apc/Armc8/Arrb2/Ascc3/Ate1/Aup1/Bfar/Birc2/Ccdc47/Cdc16/Cdc26/Chmp1a/Chmp2a/Chmp7/Cnot4/Cops3/Crbn/Csnk1a1/Csnk1d/Csnk1e/Csnk2a1/Csnk2a2/Cul2/Cul3/Cul4a/Ddb1/Dnajb12/Dnajb14/Dnajb2/Ecpas/Eif2ak3/Eloc/Faf1/Fbxl16/Fbxl20/Fbxo10/Fbxo2/Fbxo22/Fbxo7/Fbxw11/Gclc/Get4/Gid8/Gipc1/Gsk3a/Hectd1/Hectd3/Hecw1/Herc2/Hipk2/Hspbp1/Keap1/Map3k1/Mapk9/Mkrn2/N4bp1/Nedd4l/Nub1/Pdcl3/Ppp1r11/Psen1/Psma3/Psma5/Psmc1/Psmc6/Psmd11/Psmd13/Psmd6/Psmd7/Psmd8/Pten/Ptk2b/Rad23a/Rbck1/Rbx1/Rc3h1/Rc3h2/Rnf114/Rnf14/Rnf20/Rps27a/Sdcbp/Sec61b/Sgtb/Sharpin/Smarcc1/Snf8/Stt3b/Stub1/Sumo1/Svip/Syvn1/Tbl1x/Tlk2/Tollip/Trim13/Trim67/Trip4/Tsg101/Ttc3/Ubap1/Ube2g1/Ube2j1/Ube2k/Ube2v2/Ube3a/Ube3c/Ube4a/Ube4b/Ubqln2/Ubr1/Ubr3/Ubxn1/Ubxn2b/Uchl3/Uchl5/Ufd1/Ufl1/Usp12/Usp13/Usp16/Usp20/Usp24/Usp25/Usp30/Usp34/Usp38/Usp4/Usp40/Usp48/Usp8/Usp9x/Vps25/Vps28/Vps36/Vps37c/Vps4a/Vps4b/Wdr81/Wfs1/Wwp2/Zfand2b/Znrf3/Zswim8",245
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","220/3868","414/9821",5.03003082833339e-09,4.42216439094327e-07,3.84454095781985e-07,"Map6/Nefl/Map1a/Mapt/Dync1li2/Rbm14/Nudc/Map7/Prune1/Tacc2/Dync1li1/Chmp4b/Chmp2b/Map1b/Tppp3/Dctn2/Eml1/Dctn1/Gsk3b/Pex14/Cyld/Camsap3/Nefm/Nsfl1c/Clasp2/Slk/Map2/Map7d1/Tubb3/Tuba4a/Npm1/Son/Camsap2/Crmp1/Map7d2/Stmn2/Katnal1/Nup62/Clasp1/Clip2/Hsph1/Mapre1/Hnrnpu/Map4/Vcp/Nefh/Ckap5/Camsap1/Arhgef7/Tpr/Sun1/Trim36/Chordc1/Dync1h1/Pak1/Bicd1/Tppp/Arl2/Dctn6/Atrx/Rock2/Pcm1/Rac1/Eml4/Cfl1/Itgb1/Syne2/Dclk2/Hdac6/Rps3/Bcas3/Kpnb1/Tuba1a/Stmn1/Myh9/Cdkn1b/Tubb4a/Snca/Mecp2/Gapdh/Ppp1r12a/Akap9/Mtcl1/Tubb5/Dysf/Dvl1/Chp1/Hook3/Ncor1/Tubb4b/Mdm1/Cdk11b/Cltc/Chmp5/Crocc/Tbcd/Lmna/Vamp4/Tubal3/Mapre2/Slc16a1/Ctnnb1/Aaas/Abraxas2/Apc/Bbs4/Bicd2/Brsk1/Brsk2/Ccdc120/Ccdc88a/Ccp110/Ccsap/Ccser2/Cdc42bpa/Cdk5rap2/Cep131/Cep20/Cep350/Cep43/Cep68/Cep97/Cetn2/Cetn4/Chmp1a/Chmp2a/Chmp7/Clip1/Clip3/Clip4/Csnk1d/Dcx/Dicer1/Dnaaf4/Drg1/Fbxw11/Fgf13/Fkbp4/Fsd1/Gas2l1/Gcc2/Gda/Golga2/Hdac3/Hdgfl3/Hook1/Hook2/Htt/Ift46/Inpp5j/Katnb1/Kif2a/Kif3a/Kif3b/Kiz/Lrrc49/Lsm14a/Map1s/Map9/Mapre3/Mark2/Mark3/Misp/Mlh1/Mpdz/Nat10/Nav1/Nckap5l/Ndel1/Ofd1/Pafah1b1/Patj/Pcnt/Pdcd6ip/Pde4dip/Prkaa1/Ptpa/Rae1/Ralbp1/Ranbp1/Rcc1/Senp6/Setd2/Sik3/Slain2/Smn1/Spag1/Spast/Specc1l/Spice1/Spire2/Spryd4/Srgap2/Ssx2ip/Stmn3/Tacc1/Tasor/Tbce/Tbcel/Togaram1/Trim46/Ttbk2/Ttc12/Ttl/Ttll1/Ttll7/Tuba8/Tubb2a/Tubgcp2/Tubgcp3/Txndc9/Ubxn2b/Uvrag/Vps4b/Washc1/Washc5/Wdr47/Wdr62/Zpr1/Zw10",220
"GO:0090174","GO:0090174","organelle membrane fusion","69/3868","102/9821",6.19373855648971e-09,5.35448698208535e-07,4.65508350456174e-07,"Stx7/Sec22b/Chmp4b/Chmp2b/Vcpip1/Snap29/Snap47/Snap25/Vti1b/Cplx1/Trarg1/Pikfyve/Trim9/Vps8/Eea1/Stxbp1/Stxbp6/Cplx2/Chmp3/Vamp2/Pip4k2b/Uso1/Snca/Kif5b/Dysf/Chp1/Chmp5/Gosr1/Vamp4/Ankfy1/Vamp1/Cav2/Akt2/Ankrd27/Atp13a2/Bet1/Bnip1/C2cd5/Chmp1a/Chmp2a/Chmp7/Coro1a/Gosr2/Pip4k2a/Plekhm1/Prrt2/Rab3a/Snapin/Snph/Stx12/Stx17/Stx1b/Stx6/Stx8/Syt1/Syt11/Syt2/Syt4/Syt7/Tbc1d4/Uvrag/Vamp7/Vps11/Vps39/Vps41/Vps4a/Vti1a/Yipf4/Yipf5",69
"GO:0032271","GO:0032271","regulation of protein polymerization","105/3868","173/9821",9.22384139850993e-09,7.84328939902804e-07,6.8187983694938e-07,"Dmtn/Dbnl/Mapt/Cttn/Sptbn1/Prune1/Add2/Map1b/Tppp3/Dctn1/Bin1/Add1/Capzb/Camsap3/Clasp2/Map2/Camsap2/Arfgef1/Stmn2/Arpc1b/Dbn1/Tmod1/Snx9/Mapre1/Ckap5/Camsap1/Baiap2l1/Arhgef7/Tmod2/Twf1/Pak1/Prkcd/Avil/Tppp/Arl2/Arpc5/Rac1/Cracd/Cfl1/Rictor/Tpm1/Rps3/Nck1/Stmn1/Cdkn1b/Tubb4a/Svil/Snca/Arpc2/Mecp2/Akap9/Hsp90aa1/Arf6/Tbcd/Vdac2/Carmil1/Actr3/Apc/Arhgap28/Arpc3/Arpc4/Arpc5l/Baiap2/Bbs4/Capn1/Capza1/Carmil2/Cdk5rap2/Clip1/Clip3/Coro1a/Cyfip2/Drg1/Evl/Fchsd1/Fchsd2/Fhod3/Fkbp4/Flii/Fmn1/Gda/Hip1r/Inpp5j/Map3k1/Mapre3/Mphosph8/Mtor/Mtpn/Myadm/Nckap1/Pak3/Pde4dip/Pfn2/Prkce/Ptk2b/Rdx/Slain2/Sptb/Ssh2/Tmsb4x/Togaram1/Ttbk1/Twf2/Vasp/Washc1",105
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","192/3868","356/9821",1.10434028957897e-08,9.23905335813894e-07,8.03224753914487e-07,"Eif4b/Ncl/Rpsa/Sart3/Ran/Eif5/Ddx3x/Rpl24/Eif4h/Rpl14/Rpl26/Rps6/Rps2/Sf3b1/Rpl7a/Npm1/Ruvbl2/Rpl6/Rpl7/Ptges3/Efl1/Hsp90ab1/Dhx9/Snrpd2/Ckap5/Eif2s2/Snrpd3/Puf60/Eif2a/Eif3d/Rplp0/Sart1/Strap/Rps25/Rps8/Cul4b/Rps14/Cpsf7/Rpl23a/Mbnl1/Nudt21/Las1l/Prkra/Sf3a1/Dkc1/Rps7/Psip1/Exosc10/Exosc5/Rpl5/Srpk2/Rpl13a/Taf9/Glul/Coil/Prpf31/Nop58/Wbp11/Rps17/Eif3a/Ptbp2/Snrnp200/Hsp90aa1/Ipo9/Rps21/Celf2/Gemin5/Rbmx/Rpl10/Nop56/Mybbp1a/Exosc8/Fbl/Surf6/Snrpe/Polr2d/Celf1/Isy1/Prpf8/Ddx39b/Cpsf6/Ddx17/Ddx21/Rpl10a/Rpl11/Rps24/Xrcc5/Rps28/Ruvbl1/Cdc73/Abce1/Adar/Ago3/Atr/Bop1/Brix1/Bysl/Celf4/Celf6/Cul4a/Ddx18/Ddx20/Ddx31/Ddx51/Denr/Dhx29/Dhx30/Dicer1/Eif2d/Eif2s3x/Eif6/Eri3/Esf1/Exosc9/Fbll1/Frg1/Ftsj3/Gar1/Gnl3l/Gpatch4/Gtf2h5/Khdc4/Kri1/Lsg1/Lsm4/Ltv1/Luc7l/Luc7l3/Lyar/Mettl16/Mphosph10/Nat10/Nhp2/Nifk/Nmd3/Nob1/Noc4l/Nol8/Nol9/Nop16/Nop2/Nopchap1/Nup88/Nvl/Pak1ip1/Pelp1/Pes1/Pih1d1/Pop4/Prmt5/Prmt7/Prpf18/Prpf19/Pten/Pwp1/Rbm5/Riok1/Riok3/Rpl38/Rpp30/Rpp38/Rps15/Rps27/Rps5/Rpusd2/Rrp15/Rrp1b/Rsl1d1/Sf3a2/Sf3a3/Sfswap/Slu7/Smn1/Snrpb/Snrpc/Snrpd1/Srpk1/Srsf10/Tarbp2/Tdrd6/Trmt112/Tsc1/Tsr2/Urb1/Usp4/Utp14a/Utp3/Wdr18/Wdr77/Ythdc1/Ythdf2/Znhit6",192
"GO:0072384","GO:0072384","organelle transport along microtubule","56/3868","79/9821",1.24997976054754e-08,1.01384228520453e-06,8.81414132459937e-07,"Map6/Nefl/Mapt/Madd/Ap3s1/Ap3b2/Map1b/Ap3s2/Pex14/Ap3d1/Map2/Borcs5/Dync1i1/Actr10/Nefh/Kif5a/Uchl1/Sun1/Dync1h1/Bicd1/Kif1a/Copg2/Syne2/Hdac6/Borcs6/Mecp2/Kif5b/Copg1/Cdc42/Agtpbp1/Ap3m1/Arhgap21/Armcx3/Bicd2/Bloc1s1/Bloc1s5/Borcs7/Dtnbp1/Fbxw11/Hsbp1/Htt/Kif1b/Map2k1/Ndel1/Pafah1b1/Rasgrp1/Rhot1/Rhot2/Snapin/Spast/Stk11/Sybu/Trak1/Trim46/Vamp7/Wasf1",56
"GO:0032386","GO:0032386","regulation of intracellular transport","143/3868","252/9821",1.26856153610244e-08,1.01384228520453e-06,8.81414132459937e-07,"Tardbp/Dmtn/Mapt/Arhgap1/Ran/Rint1/Bag3/Trim28/Ptpn23/Map1b/Scfd1/Emd/Bcap31/Ank3/Nup214/Gsk3b/Park7/Snx3/Map2/Borcs5/Usp7/Dbn1/Nup62/Nedd4/Hsp90ab1/Rufy3/Dhx9/Rangap1/Mapk3/Ppp1cc/Nefh/Tpr/Arhgap44/Gripap1/Gdi1/Dync1h1/Pak1/Lcp1/Prkcd/Vamp2/Pcm1/Inpp5f/Ptpn11/Anxa2/Preb/Bcas3/Akap1/Nup54/Snx12/Nf1/Arpc2/Prkcq/Khdrbs1/Mecp2/Ppp1r12a/Kif5b/Ufm1/Mtcl1/Rab21/Ywhae/Ndrg4/Rab23/Stom/Chp1/Mavs/Rbm22/Iws1/Vps35/Cpsf6/Cdc42/Thoc2/Actr3/Akap5/Akap8l/Akt2/Anp32b/Arf1/Asph/Atp13a2/Atp9a/Bnip3l/C2cd5/Cabp1/Cacnb3/Camk4/Cdk5/Cep131/Chchd4/Dennd10/Dmap1/Eipr1/Ergic3/Gcc2/Gsk3a/Hdac3/Ice1/Itgb1bp1/Kcnb1/Kif3a/Map2k1/Map2k2/Mapk1/Mapk14/Mff/Mtmr2/Ndel1/Nolc1/Nucb1/Parl/Pcnt/Pdcd5/Pgap1/Ppm1a/Prkaa1/Prkaca/Prkd1/Psen1/Ptpn1/Rab11b/Rdx/Reep1/Reep2/Ripor1/Sar1a/Sar1b/Scp2/Setd2/Sh3glb1/Stk11/Stx18/Sumo1/Svip/Tbc1d20/Tmem30a/Trim46/Ube2j1/Use1/Vamp7/Vps11/Wipf1/Yipf5/Zdhhc2/Zpr1",143
"GO:0048284","GO:0048284","organelle fusion","84/3868","132/9821",1.27047905414102e-08,1.01384228520453e-06,8.81414132459937e-07,"Stx7/Sec22b/Dnm1l/Chmp4b/Chmp2b/Vcpip1/Snap29/Snap47/Snap25/Vti1b/Cplx1/Trarg1/Pikfyve/Trim9/Vps8/Eea1/Stxbp1/Stxbp6/Cplx2/Chmp3/Vamp2/Pip4k2b/Uso1/Snca/Kif5b/Dysf/Chp1/Huwe1/Chmp5/Gosr1/Vamp4/Ankfy1/Vamp1/Cav2/Afg3l2/Akt2/Ankrd27/Atp13a2/Bax/Bet1/Bnip1/Bnip3/C2cd5/Chchd3/Chmp1a/Chmp2a/Chmp7/Coro1a/Gdap1/Gosr2/Mff/Mfn2/Miga1/Miga2/Parl/Pip4k2a/Plekhm1/Prrt2/Rab3a/Snapin/Snph/Stx12/Stx17/Stx1b/Stx6/Stx8/Syt1/Syt11/Syt2/Syt4/Syt7/Tbc1d4/Usp30/Uvrag/Vamp7/Vat1/Vps11/Vps18/Vps39/Vps41/Vps4a/Vti1a/Yipf4/Yipf5",84
"GO:0006914","GO:0006914","autophagy","190/3868","353/9821",1.61684492584139e-08,1.24641937317478e-06,1.08361198434969e-06,"Mapt/Cttn/Mtdh/Sec22b/Dnm1l/Rab3gap2/Atg2b/Chmp4b/Chmp2b/Bag3/Wipi2/Snap29/Plaa/Slc25a46/Eif4g2/Lrsam1/Scfd1/Tigar/Stbd1/Soga3/Gsk3b/Slc25a5/Hspa8/Eif4g1/Park7/Arfip2/Nsfl1c/Vti1b/Pacs2/Stat3/Fnbp1l/Larp1/Smcr8/Sec16a/Sirt2/Pikfyve/Nrbf2/Mapk3/Pik3c3/Fundc2/Tbc1d5/Vcp/Slc25a4/Cisd2/Cdc37/Wdr45/Acbd5/Gopc/Sh3bp4/Usp10/Sqstm1/Retreg1/Atg3/Pip4k2b/Hdac6/Atp2a2/Ikbkg/Wdr24/Phb2/Lgals8/Snca/Vps13a/Pik3c2a/Tbc1d17/Uba5/Ufm1/Mtcl1/Rptor/Rab23/Huwe1/Rragb/Cltc/Chmp5/Mtm1/Ddrgk1/Ctsd/Clec16a/Wac/Rnf213/Vdac1/Lrba/Map1lc3a/Smurf1/Anxa7/Hmgb1/Akt1/Ap4m1/Atg16l1/Atg2a/Atg4a/Atp13a2/Aup1/Becn1/Bnip3/Bnip3l/Cers1/Chmp1a/Chmp2a/Chmp7/Dapk1/Depdc5/Epg5/Fbxo7/Foxk1/Foxk2/Foxo3/Gabarapl2/Gramd1a/Gsk3a/Hspb8/Htt/Ift20/Ilrun/Keap1/Map2k1/Map3k7/Mfn2/Mid2/Mt3/Mtmr3/Mtmr4/Mtor/Myo5a/Nampt/Nprl2/Nprl3/Nrbp2/Optn/Pafah1b2/Parl/Phf23/Pik3r4/Pip4k2a/Pip4k2c/Plekhm1/Prkaa1/Prkd1/Psen1/Rab1b/Rab39b/Rab3gap1/Retreg2/Ripk2/Rmc1/Rraga/Rragc/Rragd/Sh3glb1/Slc7a5/Snapin/Snx14/Snx4/Snx7/Stk11/Stub1/Stx12/Stx17/Svip/Syt11/Tbk1/Tex264/Tollip/Tpcn1/Trappc4/Trim13/Tsc1/Tsc2/Ubqln2/Ubxn2b/Ubxn6/Ufc1/Ufl1/Usp13/Usp30/Uvrag/Vmp1/Vps11/Vps13c/Vps18/Vps33a/Vps39/Vps41/Vps4a/Vps4b/Vps51/Vti1a/Washc1/Wdr45b/Wdr47/Wdr81",190
