"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034248","GO:0034248","regulation of amide metabolic process","41/368","142/3011",3.67690544495803e-08,3.26850630446448e-06,3.09081224621284e-06,"Bzw1/Caprin1/Ddx39b/Ddx3x/Ddx6/Dhx36/Dhx9/Eef2/Eif2a/Eif3b/Eif3d/Eif4g1/Eif4g2/Eif4g3/Eif6/Eprs1/Fech/Hnrnpd/Hnrnpu/Ilf3/Khsrp/Krt17/Limd1/Ncl/Npm1/Pabpc1/Pym1/Rack1/Rela/Rpl10/Rpl13a/Rpl26/Rpl5/Rps3/Serbp1/Ssb/Syncrip/Tardbp/Upf1/Vim/Ythdf1",41
"GO:0010558","GO:0010558","negative regulation of macromolecule biosynthetic process","72/368","349/3011",1.28741738523251e-06,7.62948064724693e-05,7.21469993328293e-05,"Acin1/Anxa7/Baz2a/Caprin1/Cbx3/Ccar2/Cenpv/Ddx3x/Ddx5/Ddx6/Dhx36/Dhx9/Edc4/Eif2a/Eif4g1/Eif6/Eprs1/Fus/Hcfc1/Hmgb1/Hnrnpa2b1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpl/Hnrnpu/Ilf3/Khsrp/Limd1/Lmna/Lmnb1/Lpin1/Lsm4/Mecp2/Mtdh/Naca/Ncl/Ncor2/Nedd4/Nelfe/Nono/Npm1/Nr3c1/Pabpc1/Pcbp3/Pex14/Pspc1/Pym1/Qars1/Rack1/Ralgapa1/Rela/Rpl10/Rpl13a/Rpl23/Rps13/Rps14/Rps3/Serbp1/Sfpq/Srsf4/Srsf6/Ssb/Syncrip/Tardbp/Trim28/U2af2/Upf1/Usp7/Vim/Ythdf1",72
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","33/368","117/3011",1.56941994975456e-06,9.08438663939326e-05,8.59050919865654e-05,"Akap13/Atxn2l/Caprin1/Ddx3x/Ddx6/Efl1/Eif2a/Eif6/G3bp1/Hnrnpu/Limd1/Lsm4/Npm1/Nup62/Plec/Prrc2c/Rbm14/Rpl10/Rpl11/Rpl23a/Rpl24/Rpl5/Rpl6/Rplp0/Rps14/Rps23/Rps25/Rps28/Rps3/Rps6/Rpsa/Ubap2l/Ythdf1",33
"GO:0010628","GO:0010628","positive regulation of gene expression","50/368","216/3011",2.34086298020882e-06,0.000129475732394217,0.000122436716344957,"C3/Ddx39b/Ddx3x/Dhx36/Dhx9/Eef2/Eif3d/Eif4g1/Eif4g2/Eif4g3/Eif6/Fubp1/Fus/G3bp1/Glmn/Hcfc1/Hmgb1/Hnrnpa1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpu/Krt17/Lmna/Lum/Mecp2/Ncl/Npm1/Nr3c1/Nup98/Postn/Ptges3/Pym1/Rela/Rpl11/Rpl23/Rpl26/Rpl5/Rps3/S100a10/Snrnp70/Ssb/Syncrip/Tardbp/Trim56/U2af2/Vim/Wbp2/Ythdf1",50
"GO:0010629","GO:0010629","negative regulation of gene expression","51/368","228/3011",5.40647746121328e-06,0.000286313242573614,0.000270747673085619,"Acin1/Anxa7/Baz2a/Caprin1/Cbx3/Cenpv/Ddx3x/Ddx5/Ddx6/Dhx36/Dhx9/Edc4/Eif2a/Eif4g1/Eif6/Eprs1/Fus/Hmgb1/Hnrnpa2b1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpu/Ilf3/Khsrp/Limd1/Lmna/Lmnb1/Lsm4/Mecp2/Ncl/Npm1/Pabpc1/Pym1/Rack1/Rpl13a/Rps13/Rps3/Serbp1/Srsf4/Srsf6/Ssb/Syncrip/Tardbp/Trim28/U2af2/Upf1/Usp7/Vim/Ythdf1",51
"GO:0009890","GO:0009890","negative regulation of biosynthetic process","72/368","363/3011",6.0879678948077e-06,0.000315686501878674,0.000298524039754167,"Acin1/Anxa7/Baz2a/Caprin1/Cbx3/Ccar2/Cenpv/Ddx3x/Ddx5/Ddx6/Dhx36/Dhx9/Edc4/Eif2a/Eif4g1/Eif6/Eprs1/Fus/Hcfc1/Hmgb1/Hnrnpa2b1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpl/Hnrnpu/Ilf3/Khsrp/Limd1/Lmna/Lmnb1/Lpin1/Lsm4/Mecp2/Mtdh/Naca/Ncl/Ncor2/Nedd4/Nelfe/Nono/Npm1/Nr3c1/Pabpc1/Pcbp3/Pex14/Pspc1/Pym1/Qars1/Rack1/Ralgapa1/Rela/Rpl10/Rpl13a/Rpl23/Rps13/Rps14/Rps3/Serbp1/Sfpq/Srsf4/Srsf6/Ssb/Syncrip/Tardbp/Trim28/U2af2/Upf1/Usp7/Vim/Ythdf1",72
"GO:0016032","GO:0016032","viral process","27/368","94/3011",1.00949598338271e-05,0.000512782755640729,0.000484905052383189,"Bad/Cav2/Ddx3x/Ddx5/Ddx6/Dhx9/Eef1a1/Eif3a/Eif3b/Eif3d/Eif3g/Hcfc1/Hmgb1/Ilf3/Nedd4/Nucks1/Pcbp2/Pkn2/Psmc3/Ssb/Stom/Tardbp/Top2b/Trim25/Trim28/Trim56/Vcp",27
"GO:0032200","GO:0032200","telomere organization","14/368","34/3011",1.80476689301969e-05,0.00084755939560868,0.000801481384864354,"Cct6a/Cct8/Dhx36/Fbxo4/Hnrnpa2b1/Hnrnpc/Hnrnpd/Hnrnpu/Lmna/Ptges3/Rpa1/Ruvbl1/Ruvbl2/Upf1",14
"GO:0031507","GO:0031507","heterochromatin formation","8/368","13/3011",3.41513375173614e-05,0.00141890743369619,0.00134176778742031,"Baz2a/Cbx3/Cenpv/Hmgb1/Lmna/Lmnb1/Mecp2/Trim28",8
"GO:0030198","GO:0030198","extracellular matrix organization","15/368","40/3011",3.42042772285141e-05,0.00141890743369619,0.00134176778742031,"Cav2/Col1a1/Col1a2/Col2a1/Col3a1/Col4a1/Col4a2/Col5a1/Dag1/Eln/Hspg2/Lama2/Lemd3/Phldb1/Postn",15
"GO:0043062","GO:0043062","extracellular structure organization","15/368","40/3011",3.42042772285141e-05,0.00141890743369619,0.00134176778742031,"Cav2/Col1a1/Col1a2/Col2a1/Col3a1/Col4a1/Col4a2/Col5a1/Dag1/Eln/Hspg2/Lama2/Lemd3/Phldb1/Postn",15
"GO:0045229","GO:0045229","external encapsulating structure organization","15/368","40/3011",3.42042772285141e-05,0.00141890743369619,0.00134176778742031,"Cav2/Col1a1/Col1a2/Col2a1/Col3a1/Col4a1/Col4a2/Col5a1/Dag1/Eln/Hspg2/Lama2/Lemd3/Phldb1/Postn",15
"GO:0006402","GO:0006402","mRNA catabolic process","21/368","69/3011",3.89709574798882e-05,0.00154208322921108,0.00145824706625615,"Caprin1/Ddx5/Dhx36/Dhx9/Edc4/Fus/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpu/Khsrp/Lsm4/Npm1/Pabpc1/Pym1/Ssb/Syncrip/Tardbp/Upf1/Vim/Ythdf1",21
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process","74/368","399/3011",5.47142493582221e-05,0.00209554144381426,0.00198161623495747,"Actn4/Arf4/C3/Cct6a/Cct8/Col1a1/Ddx39b/Ddx3x/Ddx5/Dhx36/Dhx9/Eef1d/Eef2/Eif3d/Eif4g1/Eif4g2/Eif4g3/Eif6/Fbxo4/Fubp1/Fus/G3bp1/Glmn/Gmeb2/Hcfc1/Hmgb1/Hnrnpa1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpu/Ilf3/Krt17/Lmna/Lpin1/Lum/Mecp2/Naca/Ncl/Nelfe/Npm1/Nr3c1/Nucks1/Nup62/Nup98/Pcbp2/Postn/Psmc3/Ptges3/Pym1/Rela/Rpl11/Rpl23/Rpl26/Rpl5/Rps3/Ruvbl1/Ruvbl2/S100a10/Sf3b1/Sfpq/Snrnp70/Ssb/Sub1/Syncrip/Tardbp/Top2b/Trim28/Trim56/U2af2/Vim/Wbp2/Ythdf1",74
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","9/368","17/3011",5.47248669537674e-05,0.00209554144381426,0.00198161623495747,"Ddx5/Hnrnpk/Npm1/Rpl11/Rpl23/Rpl26/Rpl5/Rps20/Steap3",9
"GO:0006403","GO:0006403","RNA localization","17/368","51/3011",6.00840013356905e-05,0.00226589514128081,0.00214270856437965,"Cpsf6/Ddx39b/Dhx36/Dhx9/Hnrnpa1/Hnrnpa2b1/Hnrnpa3/Hnrnpab/Hnrnpu/Khsrp/Npm1/Nup214/Nup62/Nup98/Ranbp2/Ssb/Tomm20",17
"GO:0034063","GO:0034063","stress granule assembly","9/368","18/3011",9.77645530966197e-05,0.00357847018613951,0.00338392477900993,"Atxn2l/Caprin1/Ddx3x/Ddx6/G3bp1/Prrc2c/Rps23/Ubap2l/Ythdf1",9
"GO:0031328","GO:0031328","positive regulation of cellular biosynthetic process","76/368","421/3011",0.000111228852335386,0.00379244675976406,0.00358626840406523,"Actn4/Arf4/C3/Cct6a/Cct8/Col1a1/Ddx39b/Ddx3x/Ddx5/Dhx36/Dhx9/Eef1d/Eef2/Eif3d/Eif4g1/Eif4g2/Eif4g3/Eif6/Fbxo4/Fubp1/Fus/G3bp1/Glmn/Gmeb2/Gpam/Hcfc1/Hmgb1/Hnrnpa1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpu/Ilf3/Krt17/Lmna/Lpin1/Lum/Mecp2/Naca/Ncl/Nelfe/Npm1/Nr3c1/Nucks1/Nup62/Nup98/Pcbp2/Postn/Psmc3/Ptges3/Pym1/Rela/Rpl11/Rpl23/Rpl26/Rpl5/Rps3/Ruvbl1/Ruvbl2/S100a10/Sf3b1/Sfpq/Snrnp70/Ssb/Sub1/Syncrip/Tardbp/Top2b/Trim28/Trim56/U2af2/Vcp/Vim/Wbp2/Ythdf1",76
"GO:0009891","GO:0009891","positive regulation of biosynthetic process","76/368","426/3011",0.00016748341956896,0.00522519291110023,0.00494112255998821,"Actn4/Arf4/C3/Cct6a/Cct8/Col1a1/Ddx39b/Ddx3x/Ddx5/Dhx36/Dhx9/Eef1d/Eef2/Eif3d/Eif4g1/Eif4g2/Eif4g3/Eif6/Fbxo4/Fubp1/Fus/G3bp1/Glmn/Gmeb2/Gpam/Hcfc1/Hmgb1/Hnrnpa1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpu/Ilf3/Krt17/Lmna/Lpin1/Lum/Mecp2/Naca/Ncl/Nelfe/Npm1/Nr3c1/Nucks1/Nup62/Nup98/Pcbp2/Postn/Psmc3/Ptges3/Pym1/Rela/Rpl11/Rpl23/Rpl26/Rpl5/Rps3/Ruvbl1/Ruvbl2/S100a10/Sf3b1/Sfpq/Snrnp70/Ssb/Sub1/Syncrip/Tardbp/Top2b/Trim28/Trim56/U2af2/Vcp/Vim/Wbp2/Ythdf1",76
"GO:0033044","GO:0033044","regulation of chromosome organization","16/368","50/3011",0.000171795734352762,0.00522519291110023,0.00494112255998821,"Cct6a/Cct8/Cenpv/Dhx36/Fbxo4/Hnrnpa2b1/Hnrnpc/Hnrnpd/Hnrnpu/Lmna/Ruvbl1/Ruvbl2/Sfpq/Sub1/Trim28/Upf1",16
"GO:0050657","GO:0050657","nucleic acid transport","14/368","41/3011",0.000203114462866928,0.00571085418385706,0.00540038060311873,"Cpsf6/Ddx39b/Dhx9/Hnrnpa1/Hnrnpa2b1/Hnrnpa3/Khsrp/Npm1/Nup214/Nup62/Nup98/Ranbp2/Ssb/Tomm20",14
"GO:0050658","GO:0050658","RNA transport","14/368","41/3011",0.000203114462866928,0.00571085418385706,0.00540038060311873,"Cpsf6/Ddx39b/Dhx9/Hnrnpa1/Hnrnpa2b1/Hnrnpa3/Khsrp/Npm1/Nup214/Nup62/Nup98/Ranbp2/Ssb/Tomm20",14
"GO:0051172","GO:0051172","negative regulation of nitrogen compound metabolic process","74/368","423/3011",0.000395964452508781,0.0101168611140003,0.00956685265733634,"Acin1/Baz2a/Birc6/Caprin1/Cbx3/Ccar2/Comt/Ddx3x/Ddx5/Ddx6/Dhx36/Dhx9/Eif2a/Eif4g1/Eif6/Eprs1/Fus/Hcfc1/Hmgb1/Hnrnpa2b1/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpk/Hnrnpl/Hnrnpu/Hspg2/Ilf3/Khsrp/Limd1/Lpin1/Mecp2/Mtdh/Mug1/Mvp/Naca/Ncl/Ncor2/Nedd4/Nelfe/Nono/Npm1/Nr3c1/Nup62/Pabpc1/Pcbp3/Pex14/Plec/Pspc1/Qars1/Rack1/Ralgapa1/Rela/Rpl10/Rpl11/Rpl13a/Rpl23/Rpl5/Rps13/Rps14/Rps3/Serbp1/Sfpq/Spag9/Srsf4/Srsf6/Sub1/Syncrip/Tardbp/Trim28/U2af2/Upf1/Usp7/Ythdf1",74
"GO:0006974","GO:0006974","DNA damage response","31/368","138/3011",0.000398333623612707,0.0101168611140003,0.00956685265733634,"Bad/Cbx3/Ccar2/Crip1/Ddx39b/Ddx5/Dgkz/Dhx9/Fbxo4/Fus/Hmgb1/Hnrnpk/Nek1/Nono/Npm1/Nucks1/Parg/Rbbp6/Rpa1/Rpl26/Rps3/Ruvbl1/Ruvbl2/Samhd1/Sfpq/Steap3/Trim28/Upf1/Usp7/Vcp/Wrnip1",31
"GO:0071824","GO:0071824","protein-DNA complex organization","25/368","103/3011",0.000429855099398407,0.0104893072784572,0.0099190505908652,"Baz2a/Cbx3/Cenpv/Glmn/Hcfc1/Hmgb1/Hnrnpu/Lmna/Lmnb1/Mecp2/Nap1l1/Npm1/Nr3c1/Nucks1/Rela/Rpl23/Ruvbl1/Ruvbl2/Sart3/Set/Sf3b1/Sfpq/Trim28/Usp7/Wbp2",25
"GO:0019439","GO:0019439","aromatic compound catabolic process","25/368","106/3011",0.000683451984727464,0.015278351801628,0.0144477361986171,"Ahcy/Caprin1/Comt/Ddx5/Dhx36/Dhx9/Edc4/Fus/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpu/Khsrp/Lsm4/Npm1/Pabpc1/Pym1/Samhd1/Ssb/Syncrip/Tardbp/Upf1/Vcp/Vim/Ythdf1",25
"GO:0046700","GO:0046700","heterocycle catabolic process","24/368","102/3011",0.00090541426349301,0.0195963139289922,0.0185309500519027,"Ahcy/Caprin1/Ddx5/Dhx36/Dhx9/Edc4/Fus/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpu/Khsrp/Lsm4/Npm1/Pabpc1/Pym1/Samhd1/Ssb/Syncrip/Tardbp/Upf1/Vcp/Vim/Ythdf1",24
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","25/368","108/3011",0.000917691210590377,0.0196478685132605,0.0185797018441778,"Ahcy/Caprin1/Comt/Ddx5/Dhx36/Dhx9/Edc4/Fus/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpu/Khsrp/Lsm4/Npm1/Pabpc1/Pym1/Samhd1/Ssb/Syncrip/Tardbp/Upf1/Vcp/Vim/Ythdf1",25
"GO:0006260","GO:0006260","DNA replication","11/368","32/3011",0.000923584016091396,0.0196478685132605,0.0185797018441778,"Dhx9/Lpin1/Npm1/Nucks1/Rbbp6/Rpa1/Ruvbl1/Ruvbl2/Samhd1/Upf1/Wrnip1",11
"GO:0044270","GO:0044270","cellular nitrogen compound catabolic process","24/368","103/3011",0.0010498879335977,0.0221455175146159,0.0209415648485679,"Ahcy/Caprin1/Ddx5/Dhx36/Dhx9/Edc4/Fus/Hnrnpab/Hnrnpc/Hnrnpd/Hnrnpu/Khsrp/Lsm4/Npm1/Pabpc1/Pym1/Samhd1/Ssb/Syncrip/Tardbp/Upf1/Vcp/Vim/Ythdf1",24
"GO:0006890","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","9/368","24/3011",0.00133934708398945,0.0271027226995915,0.0256292689756133,"Arcn1/Arf4/Cog7/Copa/Copb2/Copz1/Rer1/Scfd1/Sec22b",9
"GO:0006275","GO:0006275","regulation of DNA replication","8/368","20/3011",0.00153237256850858,0.0307586719598214,0.0290864606382443,"Dhx9/Lpin1/Npm1/Nucks1/Rbbp6/Ruvbl1/Ruvbl2/Wrnip1",8
"GO:0051168","GO:0051168","nuclear export","14/368","51/3011",0.00235316882498819,0.0447102076747756,0.0422795138021181,"Akap13/Cpsf6/Ddx39b/Dhx9/Eif6/Emd/Hnrnpa2b1/Npm1/Nup214/Nup62/Nup98/Ranbp2/Ranbp3/Ssb",14
