"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005794","GO:0005794","Golgi apparatus","72/491","215/2087",0.334883720930233,1.42342632501303,3.63517746611118,0.000292547616018661,0.00100976112625796,0.000440394260673253,"Map6/Clasp2/Wasl/Atp1a1/Rtn3/Cd2ap/Scyl2/Clint1/Ap3d1/Scyl1/Lpcat1/Rab11fip5/Ap3s1/Dnm1/Arfgap1/Sec22b/Lypla2/Arfgap2/Snx9/Snap29/Pdxdc1/Trappc12/Csde1/Rps12/Postn/Arap1/Hspg2/Ap3b2/Arfgap3/Arhgap21/Asap1/Atl1/Atp8a1/Camsap2/Cav2/Cept1/Chp1/Exoc3/Gak/Gga3/Mapre1/Mink1/Myo18a/Napg/Nedd4l/Nsf/Pacs1/Pclo/Phaf1/Plpp3/Rab11b/Rab21/Rab6b/Rabgap1l/Relch/Rer1/Rph3a/Rtn1/Serpina1d/Snap25/Snx1/Stk24/Strn3/Syn1/Tmed10/Trappc9/Vapb/Vcpip1/Vipas39/Vps13a/Wdr44/Ykt6",72
"GO:0000793","GO:0000793","condensed chromosome","19/491","38/2087",0.5,2.12525458248472,3.88197794745734,0.000302751506458924,0.00103386418695015,0.000450906498981376,"Ckap5/Dctn4/Clasp2/Dync1li2/Dctn2/Dctn1/Septin7/Tpr/Trappc12/Actb/Brd4/Chmp3/Champ1/Chmp7/Csnk1a1/Rad50/Rpa1/Sugt1/Syn1",19
"GO:1904115","GO:1904115","axon cytoplasm","11/491","17/2087",0.647058823529412,2.75032945968611,4.01828323105703,0.00033437207176646,0.00112982563196878,0.000492758842603205,"Map1a/Ap3d1/Ap3s1/Ap3b2/Dst/Kif21a/Kif5a/Kif5c/Madd/Nefl/Rab21",11
"GO:0044309","GO:0044309","neuron spine","22/491","47/2087",0.468085106382979,1.98960003466655,3.80517821485662,0.00034164337483086,0.00113948935456893,0.000496973550279286,"Map1b/Strn/Add1/Abr/Cnn3/Ppp1ca/Ctnnd1/Arhgap44/Asap1/Atp2b1/Dgki/Dnm3/Gabbr1/Grk2/Itgb1/Numb/Palmd/Prkar2b/Rph3a/Snx1/Syp/Trpv1",22
"GO:0031594","GO:0031594","neuromuscular junction","13/491","22/2087",0.590909090909091,2.51166450657286,3.95264838952585,0.000344331674122077,0.00113948935456893,0.000496973550279286,"Nefm/Ank3/Cd2ap/Dock7/Myh9/Postn/Camk2d/Itgb1/Nefl/Pclo/Prkcq/Rph3a/Syp",13
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","35/491","88/2087",0.397727272727273,1.69054341788558,3.67034918552306,0.000380804210069446,0.00124732807583971,0.000544006014384922,"Rtn4/Rtn3/Esyt1/Esyt2/Rint1/Lpcat1/Sec22b/Ranbp2/Srpra/Reep5/Atp2a1/Abhd12/Atg2b/Atl1/Camk2d/Cept1/Dst/Ermp1/Fmn2/Gabbr1/Hmox2/Kcna2/Lnpk/Osbpl3/Pdzd8/Plpp3/Rab21/Rtn1/Slc27a4/Stbd1/Tex2/Tmed10/Vapb/Vps13a/Vps13c",35
"GO:0005905","GO:0005905","clathrin-coated pit","14/491","25/2087",0.56,2.38028513238289,3.85013482941507,0.000436078751814183,0.00139981279332353,0.000610510252539856,"Eps15/Aak1/Eps15l1/Reps1/Dnm1/Snx9/Ap2b1/Ap2m1/Necap1/Numb/Sgip1/Sh3bp4/Snap91/Synj1",14
"GO:0120111","GO:0120111","neuron projection cytoplasm","14/491","25/2087",0.56,2.38028513238289,3.85013482941507,0.000436078751814183,0.00139981279332353,0.000610510252539856,"Map1a/Ckap5/Ap3d1/Ap3s1/Abhd12/Ap3b2/Dst/Flot2/Kif21a/Kif5a/Kif5c/Madd/Nefl/Rab21",14
"GO:0014704","GO:0014704","intercalated disc","10/491","15/2087",0.666666666666667,2.8336727766463,3.95233770879136,0.000448036105690786,0.00142395633590834,0.00062104014650208,"Sptan1/Ank3/Atp1a1/Anxa6/Tln2/Ank2/Atp1b1/Camk2d/Dst/Itgb1",10
"GO:0005929","GO:0005929","cilium","36/491","92/2087",0.391304347826087,1.66324271672718,3.60808207255143,0.000457023003378026,0.00143827827533673,0.000627286475224742,"Mapt/Map1b/Map1a/Prph/Eps15/Atp1a1/Dctn1/Septin7/Snap29/Ldha/Ehd1/Camsap3/Luzp1/Dusp3/Rab15/Mks1/Calm1/Atp1b1/Camsap2/Csnk1a1/Cyld/Dld/Ehd3/Grk2/Iqcb1/Kif5a/Kif5c/Klc2/Mapre1/Prkar2b/Prom2/Ptpn23/Septin4/Tomm20/Tubb4a/Vps13a",36
"GO:0009925","GO:0009925","basal plasma membrane","19/491","39/2087",0.487179487179487,2.07076087524153,3.7431848633074,0.000463423389838328,0.00144426124405925,0.000629895869683164,"Ank3/Eps15/Atp1a1/Map7/Plec/Cr1l/Aqp1/Ank2/Aqp5/Atp1b1/Atp2b1/Cadm1/Flot1/Flot2/Grk2/Numb/Plpp3/Prom2/Slc12a2",19
"GO:0098687","GO:0098687","chromosomal region","20/491","42/2087",0.476190476190476,2.02405198331879,3.71776082341913,0.000481008652997056,0.00148465170780822,0.000647511648265268,"Ckap5/Dctn4/Clasp2/Dync1li2/Dctn2/Dctn1/Septin7/Ppp1ca/Tpr/Trappc12/Luzp1/Wrnip1/Actb/Rcc2/Chmp3/Champ1/Chmp7/Csnk1a1/Rad50/Sugt1",20
"GO:0010008","GO:0010008","endosome membrane","34/491","86/2087",0.395348837209302,1.68043385591815,3.57349394283829,0.000526950181399759,0.00161096198313641,0.000702600241866345,"Eps15/Anxa6/Scyl2/Mon2/Washc2/Ap3d1/Rab11fip5/Snx2/Sh3gl1/Ehd1/Rab15/Rcc2/Rab23/Chmp3/Vps37a/Chmp7/Ehd3/Ehd4/Gga3/Numb/Praf2/Rab11b/Rab11fip2/Rab21/Rab5c/Shc1/Snx1/Stam2/Stx7/Vps13a/Vps13c/Vps4b/Wdr44/Zfyve16",34
"GO:0016323","GO:0016323","basolateral plasma membrane","16/491","31/2087",0.516129032258065,2.19381118191972,3.71352531453289,0.000581466913664386,0.00176085735175725,0.000767975168990699,"Ank3/Atp1a1/Map7/Cr1l/Aqp1/Ank2/Atp1b1/Atp2b1/Cadm1/Flot1/Flot2/Grk2/Numb/Plpp3/Prom2/Slc12a2",16
"GO:0005901","GO:0005901","caveola","9/491","13/2087",0.692307692307692,2.9426601911327,3.89623905640929,0.000586997774445816,0.00176099332333745,0.000768034471237517,"Sorbs1/Atp1a1/Ctnnd1/Aqp1/Atp1b1/Cav2/Flot1/Flot2/Grk2",9
"GO:0043197","GO:0043197","dendritic spine","21/491","46/2087",0.456521739130435,1.94044983618171,3.5766340207232,0.0007088684017525,0.00210691441631993,0.000918903483753241,"Map1b/Strn/Add1/Abr/Cnn3/Ppp1ca/Ctnnd1/Arhgap44/Asap1/Atp2b1/Dgki/Dnm3/Gabbr1/Grk2/Itgb1/Numb/Palmd/Prkar2b/Rph3a/Snx1/Trpv1",21
"GO:0000776","GO:0000776","kinetochore","15/491","29/2087",0.517241379310345,2.19853922326006,3.60420943826776,0.000841059045163308,0.0024768803073158,0.00108025932406296,"Ckap5/Dctn4/Clasp2/Dync1li2/Dctn2/Dctn1/Septin7/Tpr/Trappc12/Actb/Chmp3/Champ1/Chmp7/Csnk1a1/Sugt1",15
"GO:0005769","GO:0005769","early endosome","30/491","75/2087",0.4,1.70020366598778,3.42469956283137,0.000893397460723496,0.00260709622629311,0.00113705131364809,"Eps15/Fkbp15/Mon2/Washc2/Ap3d1/Rab11fip5/Ap3s1/Snx2/Sh3gl1/Ehd1/Rcc2/Chmp3/Ank2/Ap3b2/Ehd3/Ehd4/Flot1/Gga3/Numb/Ptpn23/Rab21/Rab5c/Rabgap1l/Snx1/Stam2/Stx7/Vipas39/Vps8/Wipf3/Zfyve16",30
"GO:0000922","GO:0000922","spindle pole","14/491","27/2087",0.518518518518518,2.20396771516934,3.49176146505096,0.00121768443467297,0.00348997056723234,0.00152210554334121,"Ckap5/Dctn4/Clasp2/Git1/Dctn1/Katnal2/Calm1/Eml1/Fry/Katnal1/Katnb1/Mapre1/Nek7/Vps4b",14
"GO:0055037","GO:0055037","recycling endosome","14/491","27/2087",0.518518518518518,2.20396771516934,3.49176146505096,0.00121768443467297,0.00348997056723234,0.00152210554334121,"Rab11fip5/Ehd1/Ank2/Arhgap44/Ehd3/Ehd4/Gga3/Itgb1/Rab11b/Rab11fip2/Relch/Stx7/Vipas39/Wipf3",14
"GO:0044853","GO:0044853","plasma membrane raft","11/491","19/2087",0.578947368421053,2.46082109550863,3.54715380292231,0.00127550375576222,0.00361937326868032,0.00157854285861447,"Sorbs1/Atp1a1/Ctnnd1/Cr1l/Aqp1/Add2/Atp1b1/Cav2/Flot1/Flot2/Grk2",11
"GO:0044297","GO:0044297","cell body","57/491","170/2087",0.335294117647059,1.42517072001917,3.20743753651809,0.0012853848991575,0.00361937326868032,0.00157854285861447,"Mapt/Map1b/Map1a/Ckap5/Prph/Nefm/Rtn4/Strn/Eif4b/Pebp1/Nefh/Cnn3/Dctn1/Sncb/Exoc4/Septin7/Ppp1ca/Nap1l4/Tubb5/Dync1h1/Dpysl3/Smurf1/Aqp1/Atp2b1/Camk2d/Cplx1/Crmp1/Dgki/Gabbr1/Gnao1/Katnb1/Kcna2/Kif5a/Kif5c/Mast1/Palld/Pclo/Pitpnm2/Prkar2b/Rtn1/Rufy3/Scn11a/Septin4/Slc12a2/Snap25/Snap47/Snap91/Srcin1/Strn3/Syn1/Syt7/Tanc1/Trpv1/Tubb3/Tubb4a/Vps13a/Ykt6",57
"GO:0045121","GO:0045121","membrane raft","23/491","54/2087",0.425925925925926,1.81040205174625,3.34587858354207,0.00131045397302044,0.00362634245982381,0.00158158238123157,"Mapt/Sorbs1/Atp1a1/Slc25a5/Atp5f1a/Tubb5/Ctnnd1/Cr1l/Actb/Mal2/Aqp1/Vdac1/Add2/Atp1b1/Cav2/Chp1/Flot1/Flot2/Grk2/Itgb1/Plpp3/Prom2/Slc25a4",23
"GO:0098857","GO:0098857","membrane microdomain","23/491","54/2087",0.425925925925926,1.81040205174625,3.34587858354207,0.00131045397302044,0.00362634245982381,0.00158158238123157,"Mapt/Sorbs1/Atp1a1/Slc25a5/Atp5f1a/Tubb5/Ctnnd1/Cr1l/Actb/Mal2/Aqp1/Vdac1/Add2/Atp1b1/Cav2/Chp1/Flot1/Flot2/Grk2/Itgb1/Plpp3/Prom2/Slc25a4",23
"GO:0000779","GO:0000779","condensed chromosome, centromeric region","15/491","30/2087",0.5,2.12525458248472,3.44251408899042,0.0013242997822613,0.00363333530005024,0.00158463221809045,"Ckap5/Dctn4/Clasp2/Dync1li2/Dctn2/Dctn1/Septin7/Tpr/Trappc12/Actb/Chmp3/Champ1/Chmp7/Csnk1a1/Sugt1",15
"GO:0000775","GO:0000775","chromosome, centromeric region","17/491","36/2087",0.472222222222222,2.0071848834578,3.3803297976995,0.00143982673048432,0.00391681678377513,0.00170826900226953,"Ckap5/Dctn4/Clasp2/Dync1li2/Dctn2/Dctn1/Septin7/Tpr/Trappc12/Luzp1/Actb/Rcc2/Chmp3/Champ1/Chmp7/Csnk1a1/Sugt1",17
"GO:0032838","GO:0032838","plasma membrane bounded cell projection cytoplasm","19/491","42/2087",0.452380952380952,1.92284938415285,3.35035070700301,0.00145479188591195,0.00392427054939273,0.00171151986577876,"Mapt/Map1a/Ckap5/Ap3d1/Ap3s1/Septin7/Camsap3/Dusp3/Abhd12/Ap3b2/Dst/Flot2/Kif21a/Kif5a/Kif5c/Madd/Nefl/Rab21/Tubb4a",19
"GO:0072686","GO:0072686","mitotic spindle","13/491","25/2087",0.52,2.21026476578411,3.37588402442249,0.00176502624615936,0.00468242500014176,0.00204217912778769,"Map4/Clasp2/Wnk1/Git1/Dctn1/Tubb5/Tpr/Rcc2/Eml1/Iqcb1/Mapre1/Tubb3/Tubb4a",13
"GO:0098982","GO:0098982","GABA-ergic synapse","13/491","25/2087",0.52,2.21026476578411,3.37588402442249,0.00176502624615936,0.00468242500014176,0.00204217912778769,"Wnk1/Git1/Phb2/Atp2b1/Flot1/Gabbr1/Gnao1/Kif5c/Pclo/Pik3c3/Praf2/Syt7/Trpv1",13
"GO:0043296","GO:0043296","apical junction complex","10/491","17/2087",0.588235294117647,2.50029950880556,3.44428206040569,0.00181904200204711,0.00478616789063216,0.00208742524825079,"Ank3/Strn/Afdn/Cgnl1/Pdcd6ip/Ctnnd1/Camsap3/Actb/Arhgap17/Magi3",10
"GO:0098797","GO:0098797","plasma membrane protein complex","26/491","65/2087",0.4,1.70020366598778,3.18032818082535,0.00195891756504102,0.00511229705998511,0.00222966226915238,"Sorbs1/Eps15/Eps15l1/Atp1a1/Ctnnd1/Calm1/Abhd12/Ap2b1/Ap2m1/Atp1b1/Cav2/Flot1/Flot2/Gabbr1/Gnao1/Itgb1/Kcna2/Osmr/Scn10a/Scn11a/Sgip1/Shc1/Snap25/Snap91/Synj1/Tmed10",26
"GO:0005875","GO:0005875","microtubule associated complex","15/491","31/2087",0.483870967741935,2.05669798304973,3.28701453739184,0.00202070559657091,0.00521694271789856,0.00227530211995576,"Map1b/Map1a/Dctn4/Dync1li2/Dctn2/Dctn1/Tpr/Dync1h1/Actr10/Katnal1/Katnb1/Kif21a/Kif5a/Kif5c/Klc2",15
"GO:0019898","GO:0019898","extrinsic component of membrane","19/491","43/2087",0.441860465116279,1.87813195661441,3.22652488317283,0.00204777190796018,0.00521694271789856,0.00227530211995576,"Snap29/Ctnnd1/Amph/Ank2/Ap2b1/Ap2m1/Bin1/Cadps/Dgki/Dnajc6/Gnao1/Pik3c3/Rph3a/Snap25/Snap91/Snx1/Stxbp1/Syn1/Syn2",19
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","19/491","43/2087",0.441860465116279,1.87813195661441,3.22652488317283,0.00204777190796018,0.00521694271789856,0.00227530211995576,"Abr/Nefh/Sh3gl1/Exoc4/Ctnnd1/Rala/Actb/Cadm1/Cplx1/Dgki/Dgkz/Gabbr1/Itgb1/Nefl/Snap91/Syn1/Syn2/Synj1/Syp",19
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","17/491","37/2087",0.459459459459459,1.95293664336434,3.24316775438644,0.00209496403166284,0.00529514530837617,0.00230940916876219,"Mapt/Esyt2/Myh9/Fermt2/Ank1/Ank2/Ap2b1/Ap2m1/Atp2b1/Chmp7/Cyld/Dst/Gnao1/Mtss1/Prmt8/Rab21/S100a6",17
"GO:0032589","GO:0032589","neuron projection membrane","7/491","10/2087",0.7,2.97535641547861,3.47223150692385,0.00234654919449059,0.00583908753047658,0.00254664253665645,"Mapt/Epb41l3/Sptbn1/Ank1/Atp2b1/Gabbr1/Trpv1",7
"GO:0048787","GO:0048787","presynaptic active zone membrane","7/491","10/2087",0.7,2.97535641547861,3.47223150692385,0.00234654919449059,0.00583908753047658,0.00254664253665645,"Afdn/Vdac1/Atp2b1/Dgki/Flot2/Snap25/Snap91",7
"GO:0030125","GO:0030125","clathrin vesicle coat","9/491","15/2087",0.6,2.55030549898167,3.3415617888915,0.00258740036464125,0.00638888859269109,0.00278643116192135,"Eps15/Clint1/Epn2/Necap2/Ap2b1/Ap2m1/Necap1/Sgip1/Snap91",9
"GO:0019866","GO:0019866","organelle inner membrane","19/491","44/2087",0.431818181818182,1.83544713941863,3.10593659584415,0.00283217655708684,0.00688733844564299,0.00300382362115271,"Slc25a5/Uqcrc2/Atp5f1a/Cox5b/Csde1/Glud1/Mdh2/Vdac1/Plscr3/Phb2/Acaa2/Abcd3/Acadvl/Cav2/Letm1/Mtarc2/Sdha/Slc25a4/Timm44",19
"GO:0098562","GO:0098562","cytoplasmic side of membrane","19/491","44/2087",0.431818181818182,1.83544713941863,3.10593659584415,0.00283217655708684,0.00688733844564299,0.00300382362115271,"Mapt/Esyt2/Myh9/Fermt2/Ank1/Ank2/Ap2b1/Ap2m1/Atp2b1/Chmp7/Cisd1/Cyld/Dst/Gnao1/Grk2/Mtss1/Prmt8/Rab21/S100a6",19
"GO:0005743","GO:0005743","mitochondrial inner membrane","18/491","42/2087",0.428571428571429,1.82164678498691,2.98294059058688,0.00401852157954543,0.00969883779724875,0.00423002271531098,"Slc25a5/Uqcrc2/Atp5f1a/Cox5b/Csde1/Glud1/Mdh2/Vdac1/Plscr3/Phb2/Acaa2/Abcd3/Acadvl/Letm1/Mtarc2/Sdha/Slc25a4/Timm44",18
"GO:0005923","GO:0005923","bicellular tight junction","7/491","11/2087",0.636363636363636,2.70486946861692,3.14380250694843,0.00515422990235839,0.0121265601054878,0.0052888424136084,"Ank3/Strn/Cgnl1/Pdcd6ip/Ctnnd1/Arhgap17/Magi3",7
"GO:0030132","GO:0030132","clathrin coat of coated pit","7/491","11/2087",0.636363636363636,2.70486946861692,3.14380250694843,0.00515422990235839,0.0121265601054878,0.0052888424136084,"Eps15/Eps15l1/Ap2b1/Ap2m1/Sgip1/Snap91/Synj1",7
"GO:0098888","GO:0098888","extrinsic component of presynaptic membrane","7/491","11/2087",0.636363636363636,2.70486946861692,3.14380250694843,0.00515422990235839,0.0121265601054878,0.0052888424136084,"Ap2b1/Ap2m1/Dgki/Dnajc6/Snap25/Snap91/Stxbp1",7
"GO:0031253","GO:0031253","cell projection membrane","23/491","59/2087",0.389830508474576,1.65697814905589,2.83873211058029,0.00517551007617393,0.0121265601054878,0.0052888424136084,"Mapt/Epb41l3/Prph/Clasp2/Eps15/Sptbn1/Fermt2/Snap29/Ehd1/Aqp1/Ank1/Atp2b1/Dmtn/Ehd3/Gabbr1/Itgb1/Jcad/Kcna2/Mapre1/Pacsin1/Prom2/Slc27a4/Trpv1",23
"GO:0030667","GO:0030667","secretory granule membrane","8/491","14/2087",0.571428571428571,2.42886237998254,2.97465239588545,0.00681297697548753,0.0158475768777645,0.00691171577223372,"Aqp1/Atp8a1/Cadps/Cav2/Exoc3/Flot2/Tmed10/Vps13c",8
"GO:0031966","GO:0031966","mitochondrial membrane","29/491","81/2087",0.358024691358025,1.52178723190264,2.65614602617465,0.00751686161843357,0.017359083305879,0.00757093975957338,"Pebp1/Slc25a5/Rab11fip5/Uqcrc2/Atp5f1a/Plec/Cox5b/Csde1/Calm1/Glud1/Mdh2/Vdac1/Plscr3/Phb2/Acaa2/Abcd3/Acadvl/Cisd1/Gabbr1/Grk2/Letm1/Mtarc2/Sdha/Slc25a4/Slc25a46/Timm44/Tomm20/Vps13a/Vps13c",29
"GO:0000139","GO:0000139","Golgi membrane","24/491","64/2087",0.375,1.59394093686354,2.67618886817396,0.00764900328138494,0.0174442974520891,0.0076081048077647,"Wasl/Rtn3/Ap3d1/Lpcat1/Rab11fip5/Arfgap1/Sec22b/Arfgap2/Snap29/Arfgap3/Arhgap21/Asap1/Atl1/Cav2/Chp1/Myo18a/Plpp3/Rab21/Rab6b/Rer1/Rtn1/Stk24/Tmed10/Ykt6",24
"GO:0030496","GO:0030496","midbody","17/491","41/2087",0.414634146341463,1.76240623913367,2.73405350855451,0.00766244841353444,0.0174442974520891,0.0076081048077647,"Anxa11/Exoc4/Septin7/Pdcd6ip/Ctnnd1/Luzp1/Rala/Rcc2/Chmp3/Chmp7/Crmp1/Cyld/Exoc3/Katnb1/Mical3/Pik3c3/Vps4b",17
"GO:0005604","GO:0005604","basement membrane","9/491","17/2087",0.529411764705882,2.250269557925,2.87028088975435,0.00793714500831255,0.0176932190810301,0.00771666875808164,"Fn1/Hspg2/Fbn1/Col4a1/Col4a2/Col16a1/Itgb1/Lama3/Loxl1",9
"GO:0036064","GO:0036064","ciliary basal body","9/491","17/2087",0.529411764705882,2.250269557925,2.87028088975435,0.00793714500831255,0.0176932190810301,0.00771666875808164,"Dctn1/Camsap3/Luzp1/Mks1/Camsap2/Csnk1a1/Cyld/Mapre1/Ptpn23",9
"GO:0043195","GO:0043195","terminal bouton","9/491","17/2087",0.529411764705882,2.250269557925,2.87028088975435,0.00793714500831255,0.0176932190810301,0.00771666875808164,"Prph/Aak1/Septin5/Ap3d1/Sncb/Cplx1/Pclo/Synj1/Syp",9
"GO:1990351","GO:1990351","transporter complex","16/491","38/2087",0.421052631578947,1.78968806946082,2.72431831759164,0.00806471401934698,0.017853608277313,0.00778662043247295,"Atp1a1/Uqcrc2/Atp5f1a/Cox5b/Calm1/Abhd12/Atp1b1/Atp8a1/Chp1/Kcna2/Pex14/Pex5l/Scn10a/Scn11a/Sestd1/Snap25",16
"GO:0030016","GO:0030016","myofibril","20/491","51/2087",0.392156862745098,1.66686633920371,2.67372324829934,0.00826083922778872,0.0181625300830149,0.00792135268418096,"Sptan1/Dctn4/Ank3/Sptbn1/Bag3/Fermt2/Pdlim5/Synm/Plec/Calm1/Atp2a1/Ablim2/Ank1/Ank2/Bin1/Dst/Myl12b/Palld/Tmod1/Tmod2",20
"GO:0030017","GO:0030017","sarcomere","19/491","48/2087",0.395833333333333,1.68249321113374,2.65272234798055,0.00887080095202714,0.0193709326911613,0.00844838185907346,"Sptan1/Dctn4/Ank3/Sptbn1/Bag3/Fermt2/Pdlim5/Synm/Plec/Calm1/Atp2a1/Ank1/Ank2/Bin1/Dst/Myl12b/Palld/Tmod1/Tmod2",19
"GO:0030315","GO:0030315","T-tubule","7/491","12/2087",0.583333333333333,2.47946367956551,2.85014749240745,0.00989104151663402,0.0211668288455968,0.00923163874885842,"Ank3/Atp1a1/Ank2/Atp1b1/Bin1/Camk2d/Stbd1",7
"GO:0055038","GO:0055038","recycling endosome membrane","7/491","12/2087",0.583333333333333,2.47946367956551,2.85014749240745,0.00989104151663402,0.0211668288455968,0.00923163874885842,"Rab11fip5/Ehd1/Ehd3/Ehd4/Gga3/Rab11b/Rab11fip2",7
"GO:0099243","GO:0099243","extrinsic component of synaptic membrane","7/491","12/2087",0.583333333333333,2.47946367956551,2.85014749240745,0.00989104151663402,0.0211668288455968,0.00923163874885842,"Ap2b1/Ap2m1/Dgki/Dnajc6/Snap25/Snap91/Stxbp1",7
"GO:0043292","GO:0043292","contractile muscle fiber","20/491","52/2087",0.384615384615385,1.63481121729594,2.57066516153532,0.0105566353448568,0.0224415890443645,0.00978760892900634,"Sptan1/Dctn4/Ank3/Sptbn1/Bag3/Fermt2/Pdlim5/Synm/Plec/Calm1/Atp2a1/Ablim2/Ank1/Ank2/Bin1/Dst/Myl12b/Palld/Tmod1/Tmod2",20
"GO:0034703","GO:0034703","cation channel complex","8/491","15/2087",0.533333333333333,2.26693822131704,2.73078586899164,0.0116422073878833,0.0245865037599377,0.0107230857519977,"Atp5f1a/Calm1/Kcna2/Pex5l/Scn10a/Scn11a/Sestd1/Snap25",8
"GO:0005741","GO:0005741","mitochondrial outer membrane","13/491","30/2087",0.433333333333333,1.84188730482009,2.57560284872218,0.0125024368550252,0.0262306028134843,0.0114401382987159,"Pebp1/Rab11fip5/Plec/Vdac1/Phb2/Cisd1/Grk2/Mtarc2/Slc25a4/Slc25a46/Tomm20/Vps13a/Vps13c",13
"GO:0034702","GO:0034702","monoatomic ion channel complex","9/491","18/2087",0.5,2.12525458248472,2.6588158070388,0.0126306462517664,0.0263275158884222,0.011482405683424,"Atp5f1a/Calm1/Abhd12/Kcna2/Pex5l/Scn10a/Scn11a/Sestd1/Snap25",9
"GO:0000407","GO:0000407","phagophore assembly site","6/491","10/2087",0.6,2.55030549898167,2.72508776479063,0.0143703694630296,0.0289357792841228,0.0126199660429196,"Wipi2/Bcas3/Atg2b/Phaf1/Pik3c3/Stbd1",6
"GO:0016328","GO:0016328","lateral plasma membrane","6/491","10/2087",0.6,2.55030549898167,2.72508776479063,0.0143703694630296,0.0289357792841228,0.0126199660429196,"Sptan1/Ank3/Atp1a1/Myh9/Atp1b1/Slc12a2",6
"GO:0030286","GO:0030286","dynein complex","6/491","10/2087",0.6,2.55030549898167,2.72508776479063,0.0143703694630296,0.0289357792841228,0.0126199660429196,"Dctn4/Dync1li2/Dctn2/Dctn1/Tpr/Dync1h1",6
"GO:0032993","GO:0032993","protein-DNA complex","6/491","10/2087",0.6,2.55030549898167,2.72508776479063,0.0143703694630296,0.0289357792841228,0.0126199660429196,"Tgm2/Ruvbl1/Actb/Jund/Rpa1/Ruvbl2",6
"GO:0060170","GO:0060170","ciliary membrane","6/491","10/2087",0.6,2.55030549898167,2.72508776479063,0.0143703694630296,0.0289357792841228,0.0126199660429196,"Prph/Eps15/Snap29/Ehd1/Ehd3/Prom2",6
"GO:0031967","GO:0031967","organelle envelope","51/491","165/2087",0.309090909090909,1.31379374189965,2.32911543302688,0.0144228183347652,0.0289357792841228,0.0126199660429196,"Rtn4/Cd2ap/Pebp1/Slc25a5/Rab11fip5/Anxa11/Dctn1/Ranbp2/Uqcrc2/Atp5f1a/Tubb5/Plec/Cox5b/Tpr/Dync1h1/Lmnb2/Csde1/Calm1/Glud1/Aqp1/Mdh2/Vdac1/Plscr3/Chmp3/Phb2/Acaa2/Abcd3/Acadvl/Bin1/Cav2/Cept1/Chmp7/Cisd1/Dst/Gabbr1/Grk2/Letm1/Mtarc2/Osbpl3/Pgrmc2/Rap1gap2/S100a6/Sdha/Slc25a4/Slc25a46/Tex2/Timm44/Tomm20/Vps13a/Vps13c/Vps4b",51
"GO:0031256","GO:0031256","leading edge membrane","15/491","37/2087",0.405405405405405,1.72317939120383,2.46122562136836,0.0151408982989498,0.0301877537513223,0.0131659985208259,"Mapt/Epb41l3/Clasp2/Sptbn1/Fermt2/Amph/Ank1/Arhgap44/Atp2b1/Gabbr1/Itgb1/Jcad/Kcna2/Pacsin1/Trpv1",15
"GO:0098833","GO:0098833","presynaptic endocytic zone","7/491","13/2087",0.538461538461538,2.28873570421432,2.58471471596958,0.017154913592116,0.0339921435991928,0.0148252339684953,"Dnm1/Amph/Ap2b1/Ap2m1/Dnajc6/Pacsin1/Snap91",7
"GO:0005802","GO:0005802","trans-Golgi network","19/491","51/2087",0.372549019607843,1.58352302224352,2.33956788455296,0.0181638919700567,0.0357706093398049,0.0156008888086377,"Clasp2/Cd2ap/Ap3d1/Ap3s1/Snx9/Postn/Arap1/Ap3b2/Asap1/Atp8a1/Gga3/Myo18a/Pclo/Phaf1/Plpp3/Rab21/Relch/Snap25/Trappc9",19
"GO:0045177","GO:0045177","apical part of cell","21/491","58/2087",0.362068965517241,1.53897745628204,2.30847421660123,0.0188455961395163,0.0367905997573542,0.0160457444424598,"Eps15/Atp1a1/Anxa6/Pebp1/Myh9/Afdn/Fn1/Septin7/Plec/Mal2/Aqp1/Aqp5/Arhgef18/Atp1b1/Atp2b1/Grk2/Myl12b/Numb/Osmr/Prom2/Slc12a2",21
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","10/491","22/2087",0.454545454545455,1.93204962044066,2.43709130906646,0.0190394588466634,0.0367905997573542,0.0160457444424598,"Ctnnd1/Ank2/Ap2b1/Ap2m1/Dgki/Dnajc6/Gnao1/Snap25/Snap91/Stxbp1",10
"GO:0030120","GO:0030120","vesicle coat","10/491","22/2087",0.454545454545455,1.93204962044066,2.43709130906646,0.0190394588466634,0.0367905997573542,0.0160457444424598,"Eps15/Clint1/Scyl1/Epn2/Necap2/Ap2b1/Ap2m1/Necap1/Sgip1/Snap91",10
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","23/491","65/2087",0.353846153846154,1.50402631991227,2.28928979803806,0.0191402808706485,0.0367905997573542,0.0160457444424598,"Clasp2/Cd2ap/Ap3d1/Ap3s1/Lypla2/Snx9/Postn/Arap1/Ap3b2/Asap1/Atl1/Atp8a1/Gga3/Myo18a/Nsf/Pclo/Phaf1/Plpp3/Rab21/Relch/Snap25/Trappc9/Vcpip1",23
